gate,fold,signal_date,actual_date,wyckoff_phase,hypothesis,candidate,rebalance_every,gross_return,turnover,cost_return,net_return,n_positions,gross_exposure,is_rebalance_day,policy_changed
vn_h1_distribution_transition,3,2021-01-11,2021-01-12,markup,legacy_filter_shortlist,prediction_move_top_20,10,-0.0036639363048986003,1.1666666666666665,0.0017499999999999996,-0.0054139363048986,19,1.0,True,True
vn_h1_distribution_transition,4,2021-01-12,2021-01-13,markup,legacy_filter_shortlist,prediction_move_top_20,20,-0.018928215341778267,0.9999999999999999,0.0014999999999999998,-0.02042821534177827,19,1.0,True,True
vn_h1_distribution_transition,4,2021-01-13,2021-01-14,markup,legacy_filter_shortlist,prediction_move_top_20,20,0.0033022705174516847,0.0,0.0,0.0033022705174516847,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-14,2021-01-15,markup,legacy_filter_shortlist,prediction_move_top_20,20,0.0011146898941660718,0.0,0.0,0.0011146898941660718,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-15,2021-01-18,markup,legacy_filter_shortlist,prediction_move_top_20,20,0.0014028171426616796,0.0,0.0,0.0014028171426616796,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-18,2021-01-19,markup,legacy_filter_shortlist,prediction_move_top_20,20,0.016874946015983945,0.0,0.0,0.016874946015983945,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-19,2021-01-20,markup,legacy_filter_shortlist,prediction_move_top_20,20,0.012433125555010817,0.0,0.0,0.012433125555010817,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-20,2021-01-21,markup,legacy_filter_shortlist,prediction_move_top_20,20,0.008810182524030092,0.0,0.0,0.008810182524030092,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-21,2021-01-22,markup,legacy_filter_shortlist,prediction_move_top_20,20,-0.0010530214240134115,0.0,0.0,-0.0010530214240134115,19,1.0,False,False
vn_h1_distribution_transition,4,2021-01-22,2021-01-25,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.0014209849759936268,1.8749999999999998,0.0028124999999999995,-0.0013915150240063727,14,0.9999999999999997,True,True
vn_h1_distribution_transition,4,2021-01-25,2021-01-26,markup,legacy_filter_shortlist,prediction_move_top_20,20,-0.011802587652992878,1.1444444444444446,0.0017166666666666667,-0.013519254319659545,19,1.0000000000000004,True,True
vn_h1_distribution_transition,4,2021-01-26,2021-01-27,markup,legacy_filter_shortlist,prediction_move_top_20,20,4.7613928715386014e-05,0.0,0.0,4.7613928715386014e-05,19,1.0000000000000004,False,False
vn_h1_distribution_transition,4,2021-01-27,2021-01-28,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.0094187426794734,1.4444444444444449,0.002166666666666667,0.007252076012806733,9,1.0000000000000002,True,True
vn_h1_distribution_transition,4,2021-01-28,2021-01-29,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,-0.027921169168419302,0.0,0.0,-0.027921169168419302,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-01-29,2021-02-01,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.037450840903653006,0.0,0.0,0.037450840903653006,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-01,2021-02-02,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.05151523856653103,0.0,0.0,0.05151523856653103,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-02,2021-02-03,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.0045761319343000555,0.0,0.0,0.0045761319343000555,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-03,2021-02-04,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.030895727013962086,0.0,0.0,0.030895727013962086,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-04,2021-02-05,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,-0.03147427116831138,0.0,0.0,-0.03147427116831138,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-05,2021-02-08,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.039766296925437074,0.0,0.0,0.039766296925437074,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-08,2021-02-09,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.04551839776751063,0.0,0.0,0.04551839776751063,9,1.0000000000000002,False,False
vn_h1_distribution_transition,4,2021-02-09,2021-02-17,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_15,20,0.01687812509148245,1.7142857142857144,0.0025714285714285717,0.014306696520053879,14,0.9999999999999997,True,False
vn_h1_distribution_transition,5,2021-02-17,2021-02-18,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,5,2021-02-18,2021-02-19,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-02-19,2021-02-22,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-02-22,2021-02-23,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-02-23,2021-02-24,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-02-24,2021-02-25,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-02-25,2021-02-26,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-02-26,2021-03-01,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-01,2021-03-02,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-02,2021-03-03,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-03,2021-03-04,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-04,2021-03-05,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-05,2021-03-08,markup,legacy_filter_shortlist,prediction_gate,1,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,5,2021-03-08,2021-03-09,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,5,2021-03-09,2021-03-10,markup,legacy_filter_shortlist,prediction_gate,1,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,5,2021-03-10,2021-03-11,markup,legacy_filter_shortlist,prediction_gate,1,0.0,0.0,0.0,0.0,0,0.0,True,False
vn_h1_distribution_transition,5,2021-03-11,2021-03-12,markup,legacy_filter_shortlist,prediction_gate,1,0.0,0.0,0.0,0.0,0,0.0,True,False
vn_h1_distribution_transition,5,2021-03-12,2021-03-15,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,5,2021-03-15,2021-03-16,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-16,2021-03-17,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,5,2021-03-17,2021-03-18,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,True,False
vn_h1_distribution_transition,6,2021-03-18,2021-03-19,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,6,2021-03-19,2021-03-22,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-22,2021-03-23,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-23,2021-03-24,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-24,2021-03-25,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-25,2021-03-26,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-26,2021-03-29,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-29,2021-03-30,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-30,2021-03-31,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-03-31,2021-04-01,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-01,2021-04-02,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-02,2021-04-05,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-05,2021-04-06,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-06,2021-04-07,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-07,2021-04-08,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-08,2021-04-09,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-09,2021-04-12,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-12,2021-04-13,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-13,2021-04-14,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-14,2021-04-15,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,6,2021-04-15,2021-04-16,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,20,0.0,0.0,0.0,0.0,0,0.0,True,False
vn_h1_distribution_transition,7,2021-04-16,2021-04-19,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.004224413612650501,1.0000000000000002,0.0015000000000000002,-0.005724413612650502,19,1.0000000000000004,True,True
vn_h1_distribution_transition,7,2021-04-19,2021-04-20,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.002995813278377892,0.0,0.0,-0.002995813278377892,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-20,2021-04-22,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.01192578076798883,0.0,0.0,0.01192578076798883,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-22,2021-04-23,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.001618063399412967,0.0,0.0,-0.001618063399412967,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-23,2021-04-26,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.002698246150329285,0.0,0.0,0.002698246150329285,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-26,2021-04-27,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.0011348837857238078,0.0,0.0,0.0011348837857238078,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-27,2021-04-28,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.0009420402251028733,0.0,0.0,-0.0009420402251028733,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-28,2021-04-29,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.00022056186830419214,0.0,0.0,-0.00022056186830419214,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-04-29,2021-05-04,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.010972058663092947,0.0,0.0,-0.010972058663092947,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-04,2021-05-05,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.0050525335569141586,0.0,0.0,-0.0050525335569141586,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-05,2021-05-06,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.004616612189501104,0.0,0.0,-0.004616612189501104,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-06,2021-05-07,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.002312474547135137,0.0,0.0,0.002312474547135137,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-07,2021-05-10,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.001613343075668031,0.0,0.0,0.001613343075668031,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-10,2021-05-11,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.00449475278405266,0.0,0.0,0.00449475278405266,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-11,2021-05-12,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.0010949565718571287,0.0,0.0,-0.0010949565718571287,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-12,2021-05-13,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.00665524729669818,0.0,0.0,0.00665524729669818,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-13,2021-05-14,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.0018576622293848004,0.0,0.0,-0.0018576622293848004,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-14,2021-05-17,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,-0.008690254542873135,0.0,0.0,-0.008690254542873135,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-17,2021-05-18,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.003175210393318497,0.0,0.0,0.003175210393318497,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-18,2021-05-19,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.010088451533940498,0.0,0.0,0.010088451533940498,19,1.0000000000000004,False,False
vn_h1_distribution_transition,7,2021-05-19,2021-05-20,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,20,0.01436087272227983,1.4736842105263157,0.0022105263157894735,0.012150346406490356,19,0.9999999999999996,True,False
vn_h1_distribution_transition,8,2021-05-20,2021-05-21,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.00033426143151400484,1.0,0.0015,-0.0011657385684859952,19,1.0,True,True
vn_h1_distribution_transition,8,2021-05-21,2021-05-24,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.025997019736678353,0.0,0.0,-0.025997019736678353,19,1.0,False,False
vn_h1_distribution_transition,8,2021-05-24,2021-05-25,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.007579666914858102,0.0,0.0,-0.007579666914858102,19,1.0,False,False
vn_h1_distribution_transition,8,2021-05-25,2021-05-26,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.005502551059988816,0.0,0.0,-0.005502551059988816,19,1.0,False,False
vn_h1_distribution_transition,8,2021-05-26,2021-05-27,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.0027790015576303756,0.0,0.0,0.0027790015576303756,19,1.0,False,False
vn_h1_distribution_transition,8,2021-05-27,2021-05-28,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.0025037382211949913,0.0,0.0,-0.0025037382211949913,19,1.0,False,False
vn_h1_distribution_transition,8,2021-05-28,2021-05-31,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.004819196079754118,0.0,0.0,-0.004819196079754118,19,1.0,False,False
vn_h1_distribution_transition,8,2021-05-31,2021-06-01,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.00590007542632516,0.0,0.0,0.00590007542632516,19,1.0,False,False
vn_h1_distribution_transition,8,2021-06-01,2021-06-02,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.003190551903874933,0.0,0.0,0.003190551903874933,19,1.0,False,False
vn_h1_distribution_transition,8,2021-06-02,2021-06-03,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.006991966989719201,0.0,0.0,0.006991966989719201,19,1.0,False,False
vn_h1_distribution_transition,8,2021-06-03,2021-06-04,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.003453648420483137,1.7222222222222217,0.0025833333333333324,0.0008703150871498047,18,0.9999999999999998,True,False
vn_h1_distribution_transition,8,2021-06-04,2021-06-07,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.0014558211135278793,0.0,0.0,-0.0014558211135278793,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-07,2021-06-08,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.0032990810037257837,0.0,0.0,0.0032990810037257837,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-08,2021-06-09,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.001114337738337269,0.0,0.0,0.001114337738337269,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-09,2021-06-10,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.006670885187174589,0.0,0.0,0.006670885187174589,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-10,2021-06-11,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.0035911731870978086,0.0,0.0,0.0035911731870978086,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-11,2021-06-14,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.0030209393381873074,0.0,0.0,0.0030209393381873074,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-14,2021-06-15,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.006152818615581574,0.0,0.0,-0.006152818615581574,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-15,2021-06-16,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,0.007609689612373967,0.0,0.0,0.007609689612373967,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-16,2021-06-17,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.007819636970192993,0.0,0.0,-0.007819636970192993,18,0.9999999999999998,False,False
vn_h1_distribution_transition,8,2021-06-17,2021-06-18,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_20,10,-0.013281062464894973,1.6571428571428577,0.0024857142857142864,-0.01576677675060926,19,0.9999999999999998,True,False
vn_h1_distribution_transition,9,2021-06-18,2021-06-21,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.0023516442715412113,0.9999999999999998,0.0014999999999999996,0.0008516442715412118,10,0.9999999999999998,True,True
vn_h1_distribution_transition,9,2021-06-21,2021-06-22,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.0023610456624910837,0.0,0.0,-0.0023610456624910837,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-22,2021-06-23,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.002852760266423909,0.0,0.0,-0.002852760266423909,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-23,2021-06-24,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.009184102211812789,0.0,0.0,-0.009184102211812789,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-24,2021-06-25,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.012397515565334315,0.0,0.0,0.012397515565334315,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-25,2021-06-28,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.004139924471798769,0.0,0.0,0.004139924471798769,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-28,2021-06-29,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.002776786097369718,0.0,0.0,-0.002776786097369718,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-29,2021-06-30,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.004435890786615864,0.0,0.0,-0.004435890786615864,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-06-30,2021-07-01,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.0026994688669219474,0.0,0.0,-0.0026994688669219474,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-01,2021-07-02,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.007454707148662237,0.0,0.0,0.007454707148662237,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-02,2021-07-05,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.022397159171911565,1.857142857142857,0.0027857142857142855,-0.02518287345762585,10,0.9999999999999998,True,False
vn_h1_distribution_transition,9,2021-07-05,2021-07-06,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.011614515568085343,0.0,0.0,0.011614515568085343,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-06,2021-07-07,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.012753296133485558,0.0,0.0,0.012753296133485558,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-07,2021-07-08,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.004046020652389225,0.0,0.0,0.004046020652389225,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-08,2021-07-09,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.013675535807297346,0.0,0.0,0.013675535807297346,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-09,2021-07-12,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.006844083634426898,0.0,0.0,0.006844083634426898,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-12,2021-07-13,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.009318074715944619,0.0,0.0,0.009318074715944619,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-13,2021-07-14,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.023650833233703095,0.0,0.0,-0.023650833233703095,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-14,2021-07-15,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.0007798996964646925,0.0,0.0,-0.0007798996964646925,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-15,2021-07-16,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,-0.010072866986904827,0.0,0.0,-0.010072866986904827,10,0.9999999999999998,False,False
vn_h1_distribution_transition,9,2021-07-16,2021-07-19,distribution,h1_tradeability_filter,committee_h1_tradeability_filter_top_10,10,0.004825025996459389,1.9999999999999998,0.0029999999999999996,0.0018250259964593895,10,0.9999999999999998,True,False
vn_h1_distribution_transition,10,2021-07-19,2021-07-20,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,True,True
vn_h1_distribution_transition,10,2021-07-20,2021-07-21,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-21,2021-07-22,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-22,2021-07-23,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-23,2021-07-26,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-26,2021-07-27,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-27,2021-07-28,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-28,2021-07-29,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-29,2021-07-30,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-07-30,2021-08-02,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-08-02,2021-08-03,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,True,False
vn_h1_distribution_transition,10,2021-08-03,2021-08-04,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-08-04,2021-08-05,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
vn_h1_distribution_transition,10,2021-08-05,2021-08-06,transition,h1_tradeability_filter,committee_h1_tradeability_filter_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
