stock,company_name,sector,industry,sub_industry,com_type_code,combo_rank_in_stock,combo,feature,test_rel_score,val_rel_score
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,7,"close_low_gap,momentum_5",close_low_gap,0.0202453916091933,-0.05759532458638
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,7,"close_low_gap,momentum_5",momentum_5,0.0202453916091933,-0.05759532458638
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,8,"volatility_20,rolling_min_20_gap",volatility_20,0.0198796415143897,-0.035560918559464
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,8,"volatility_20,rolling_min_20_gap",rolling_min_20_gap,0.0198796415143897,-0.035560918559464
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,9,"momentum_5,volatility_20",momentum_5,0.0189992784842087,-0.0173016421515967
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,9,"momentum_5,volatility_20",volatility_20,0.0189992784842087,-0.0173016421515967
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,10,"return_3,ma_50_gap",return_3,0.0189983207629199,-0.0196416683976055
EVF,Công ty Tài chính Cổ phần Điện Lực,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính cá nhân,NH,10,"return_3,ma_50_gap",ma_50_gap,0.0189983207629199,-0.0196416683976055
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,1,"close_low_gap,vwap_gap",close_low_gap,0.0065675832178045,0.0011716548538215
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,1,"close_low_gap,vwap_gap",vwap_gap,0.0065675832178045,0.0011716548538215
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,2,"close_position,vwap_gap",close_position,0.0044603260657825,0.0010509783344019
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,2,"close_position,vwap_gap",vwap_gap,0.0044603260657825,0.0010509783344019
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,3,"close_low_gap,volatility_20",close_low_gap,0.0014063576080117,0.011417449499085
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,3,"close_low_gap,volatility_20",volatility_20,0.0014063576080117,0.011417449499085
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,4,"volume_ratio_5,upper_shadow",volume_ratio_5,0.0003216730010828,-0.0209947233528189
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,4,"volume_ratio_5,upper_shadow",upper_shadow,0.0003216730010828,-0.0209947233528189
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,5,"volatility_20,vwap_gap",volatility_20,-0.0021759358789064,-0.0078609279595394
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,5,"volatility_20,vwap_gap",vwap_gap,-0.0021759358789064,-0.0078609279595394
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,6,close_position,close_position,-0.0035437618157783,0.0010509954086698
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,7,"volume_change,lower_shadow",volume_change,-0.0044258929448239,-0.0624427769680118
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,7,"volume_change,lower_shadow",lower_shadow,-0.0044258929448239,-0.0624427769680118
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,8,"volume_ratio_20,close_position",volume_ratio_20,-0.0052726043113757,-0.0037632945041863
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,8,"volume_ratio_20,close_position",close_position,-0.0052726043113757,-0.0037632945041863
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,9,"volume_ratio_20,upper_shadow",volume_ratio_20,-0.0056859336031351,-0.0236236483849787
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,9,"volume_ratio_20,upper_shadow",upper_shadow,-0.0056859336031351,-0.0236236483849787
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,10,"intraday_return,close_position",intraday_return,-0.0065203481779814,-0.0070977914892691
FPT,Công ty Cổ phần FPT,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,CT,10,"intraday_return,close_position",close_position,-0.0065203481779814,-0.0070977914892691
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,1,"overnight_return,lower_shadow",overnight_return,0.0242957707901044,-0.0210054125181835
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,1,"overnight_return,lower_shadow",lower_shadow,0.0242957707901044,-0.0210054125181835
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,2,"gap_open,lower_shadow",gap_open,0.0242957707901044,-0.0210054125181835
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,2,"gap_open,lower_shadow",lower_shadow,0.0242957707901044,-0.0210054125181835
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,3,"volatility_20,signed_volume",volatility_20,0.0147651474330166,-0.0893074962811852
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,3,"volatility_20,signed_volume",signed_volume,0.0147651474330166,-0.0893074962811852
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,4,"close_low_gap,upper_shadow",close_low_gap,0.0145894176632647,0.0161278299186599
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,4,"close_low_gap,upper_shadow",upper_shadow,0.0145894176632647,0.0161278299186599
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,5,"volatility_20,obv_change",volatility_20,0.014444352231128,-0.076208243467472
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,5,"volatility_20,obv_change",obv_change,0.014444352231128,-0.076208243467472
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,6,"vwap_gap,obv_change",vwap_gap,0.0132917920478468,0.0244557271360001
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,6,"vwap_gap,obv_change",obv_change,0.0132917920478468,0.0244557271360001
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,7,obv_change,obv_change,0.0122475123238263,0.0244557354869986
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,8,"volume_change,obv_change",volume_change,0.0119539004461294,0.0239225323033032
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,8,"volume_change,obv_change",obv_change,0.0119539004461294,0.0239225323033032
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,9,"intraday_return,upper_shadow",intraday_return,0.0119256295393043,0.0182240030799862
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,9,"intraday_return,upper_shadow",upper_shadow,0.0119256295393043,0.0182240030799862
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,10,"body_pct,upper_shadow",body_pct,0.0119256295393043,0.0182240030799862
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,10,"body_pct,upper_shadow",upper_shadow,0.0119256295393043,0.0182240030799862
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,1,"volatility_20,volatility_ratio",volatility_20,0.0482099669123304,-0.0176420502094851
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,1,"volatility_20,volatility_ratio",volatility_ratio,0.0482099669123304,-0.0176420502094851
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,2,"ma_50_gap,rolling_min_20_gap",ma_50_gap,0.0366956423652958,-0.0452254389176984
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,2,"ma_50_gap,rolling_min_20_gap",rolling_min_20_gap,0.0366956423652958,-0.0452254389176984
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,3,"range_pct,volatility_20",range_pct,0.0366904150189889,-0.0311264641034607
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,3,"range_pct,volatility_20",volatility_20,0.0366904150189889,-0.0311264641034607
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,4,"lower_shadow,volatility_20",lower_shadow,0.032255137943658,-0.0465636542415586
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,4,"lower_shadow,volatility_20",volatility_20,0.032255137943658,-0.0465636542415586
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,5,volatility_ratio,volatility_ratio,0.0319593097269299,0.0428263884258087
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,6,"volume_ratio_5,close_low_gap",volume_ratio_5,0.030152262406195,0.0209141682046669
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,6,"volume_ratio_5,close_low_gap",close_low_gap,0.030152262406195,0.0209141682046669
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,7,"volatility_ratio,obv_change",volatility_ratio,0.029635000523249,0.0365234982293585
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,7,"volatility_ratio,obv_change",obv_change,0.029635000523249,0.0365234982293585
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8,price_acceleration,price_acceleration,0.0288874437385804,0.0332104707728985
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,9,"price_acceleration,obv_change",price_acceleration,0.0283637118493146,0.0340365632247059
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,9,"price_acceleration,obv_change",obv_change,0.0283637118493146,0.0340365632247059
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,10,"volume_zscore_20,close_low_gap",volume_zscore_20,0.0268455508934141,0.0184864533001672
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,10,"volume_zscore_20,close_low_gap",close_low_gap,0.0268455508934141,0.0184864533001672
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,1,"momentum_20,rolling_max_20_gap",momentum_20,0.0710539586652551,-0.0706293041009515
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,1,"momentum_20,rolling_max_20_gap",rolling_max_20_gap,0.0710539586652551,-0.0706293041009515
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,2,"volume_match,volume_ratio_5",volume_match,0.068647664708441,-0.1601017000698257
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,2,"volume_match,volume_ratio_5",volume_ratio_5,0.068647664708441,-0.1601017000698257
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,3,"ma_50_gap,obv_change",ma_50_gap,0.0663416423449826,-0.0969611058601391
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,3,"ma_50_gap,obv_change",obv_change,0.0663416423449826,-0.0969611058601391
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,4,"rolling_max_20_gap,signed_volume",rolling_max_20_gap,0.0583850535431637,-0.1745640506093697
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,4,"rolling_max_20_gap,signed_volume",signed_volume,0.0583850535431637,-0.1745640506093697
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,5,"momentum_20,obv_change",momentum_20,0.057753915004465,-0.0474372766329473
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,5,"momentum_20,obv_change",obv_change,0.057753915004465,-0.0474372766329473
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,6,"volume_match,atr_gap",volume_match,0.056958770350613,-0.1050875384787541
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,6,"volume_match,atr_gap",atr_gap,0.056958770350613,-0.1050875384787541
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,7,"volume_ma_5,volatility_10",volume_ma_5,0.0561273042695958,-0.1300556435279742
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,7,"volume_ma_5,volatility_10",volatility_10,0.0561273042695958,-0.1300556435279742
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,8,"price_acceleration,ma_50_gap",price_acceleration,0.0558541877666708,-0.0559925397852751
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,8,"price_acceleration,ma_50_gap",ma_50_gap,0.0558541877666708,-0.0559925397852751
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,9,"volume_match,ma_50_gap",volume_match,0.0548019506991852,-0.1435740792875661
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,9,"volume_match,ma_50_gap",ma_50_gap,0.0548019506991852,-0.1435740792875661
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,10,"volume_ratio_20,atr_gap",volume_ratio_20,0.0536726366001345,-0.0345887566005225
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,10,"volume_ratio_20,atr_gap",atr_gap,0.0536726366001345,-0.0345887566005225
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,1,"volume_match,volume_zscore_20",volume_match,0.0683233195839585,-0.0586272312570643
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,1,"volume_match,volume_zscore_20",volume_zscore_20,0.0683233195839585,-0.0586272312570643
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,2,"volume_match,volume_ratio_20",volume_match,0.0646202510718269,-0.0547006686159916
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,2,"volume_match,volume_ratio_20",volume_ratio_20,0.0646202510718269,-0.0547006686159916
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,3,"volume_match,vwap_gap",volume_match,0.0589250717171108,-0.0555190944608732
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,3,"volume_match,vwap_gap",vwap_gap,0.0589250717171108,-0.0555190944608732
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,4,volume_match,volume_match,0.0586423653910512,-0.0555193294763829
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,5,"volume_match,volume_ratio_5",volume_match,0.0571093709026343,-0.054972469121939
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,5,"volume_match,volume_ratio_5",volume_ratio_5,0.0571093709026343,-0.054972469121939
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,6,"volume_match,obv_change",volume_match,0.0547237480091281,-0.0580133546171734
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,6,"volume_match,obv_change",obv_change,0.0547237480091281,-0.0580133546171734
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,7,"volume_match,volume_change",volume_match,0.0541427777902678,-0.0599949411114357
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,7,"volume_match,volume_change",volume_change,0.0541427777902678,-0.0599949411114357
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,8,"volume_match,volume_ma_5",volume_match,0.0529331019302737,-0.0386556275267462
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,8,"volume_match,volume_ma_5",volume_ma_5,0.0529331019302737,-0.0386556275267462
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,9,"volume_ma_5,upper_shadow",volume_ma_5,0.0516740646600792,-0.01878134994
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,9,"volume_ma_5,upper_shadow",upper_shadow,0.0516740646600792,-0.01878134994
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,10,"volume_match,upper_shadow",volume_match,0.0516023348167993,-0.0534637981168772
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,10,"volume_match,upper_shadow",upper_shadow,0.0516023348167993,-0.0534637981168772
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,1,"range_pct,momentum_5",range_pct,0.0243689624510651,-0.031711342663464
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,1,"range_pct,momentum_5",momentum_5,0.0243689624510651,-0.031711342663464
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,2,"volume_zscore_20,close_low_gap",volume_zscore_20,0.0214417263850021,0.0029552338642707
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,2,"volume_zscore_20,close_low_gap",close_low_gap,0.0214417263850021,0.0029552338642707
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,3,"range_pct,ma_cross_5_20",range_pct,0.0196193807619585,-0.038735219007344
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,3,"range_pct,ma_cross_5_20",ma_cross_5_20,0.0196193807619585,-0.038735219007344
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,4,"adjust_return,rolling_max_20_gap",adjust_return,0.0193845389486104,0.0052488608819943
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,4,"adjust_return,rolling_max_20_gap",rolling_max_20_gap,0.0193845389486104,0.0052488608819943
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,5,"return_10,ma_cross_5_20",return_10,0.0182327629967116,-0.0108045862151739
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,5,"return_10,ma_cross_5_20",ma_cross_5_20,0.0182327629967116,-0.0108045862151739
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,6,"rolling_max_20_gap,rolling_min_20_gap",rolling_max_20_gap,0.018117766709975,0.0190801032104551
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,6,"rolling_max_20_gap,rolling_min_20_gap",rolling_min_20_gap,0.018117766709975,0.0190801032104551
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,7,"momentum_5,ma_cross_5_20",momentum_5,0.0178960575419303,-0.016802091104431
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,7,"momentum_5,ma_cross_5_20",ma_cross_5_20,0.0178960575419303,-0.016802091104431
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,8,"volatility_5,volatility_20",volatility_5,0.0166506297403835,-0.0184990472394039
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,8,"volatility_5,volatility_20",volatility_20,0.0166506297403835,-0.0184990472394039
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,9,"ma_50_gap,rolling_min_20_gap",ma_50_gap,0.0163330122350477,0.0077879457142462
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,9,"ma_50_gap,rolling_min_20_gap",rolling_min_20_gap,0.0163330122350477,0.0077879457142462
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,10,"intraday_return,momentum_5",intraday_return,0.0153499723126991,-0.0176842785278719
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,10,"intraday_return,momentum_5",momentum_5,0.0153499723126991,-0.0176842785278719
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,1,"momentum_5,volatility_20",momentum_5,0.0441574529794618,-0.0686115397783269
