seed,variant,policy,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_median,daily_q90_p90,daily_q90_max,days_ge_3p5,days_ge_5,days_ge_7,days_ge_8,prediction_abs_q90,actual_abs_q90,selected_on,objective,params_json
71,dist_scale_global,daily_scale_x75_lo50_hi150,43433,493,0.02199377894121446,0.009361222910229117,0.03432778157293798,0.028524313878733665,0.04741188577085269,0.09603931973688305,140,42,7,3,0.009473792882636193,0.03524082228541377,,-0.21307525522280032,"{""max_scale"": 1.5, ""min_scale"": 0.5, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo50_hi200,43433,493,-3.7405201353202244e-05,0.009695354383438826,0.03485456146299839,0.028666527126915756,0.047092610038816915,0.10321677792817355,147,43,7,3,0.012631723843514924,0.03524082228541377,,-0.24448570822656904,"{""max_scale"": 2.0, ""min_scale"": 0.5, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo75_hi125,43433,493,0.026666541221486928,0.009239014412742108,0.03431873279623687,0.028385069145588224,0.047501277675910406,0.09245059064123781,138,40,7,2,0.007894827402196828,0.03524082228541377,,-0.1990372436095269,"{""max_scale"": 1.25, ""min_scale"": 0.75, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo75_hi150,43433,493,0.02199377894121446,0.009361222910229117,0.03432778157293798,0.028524313878733665,0.04741188577085269,0.09603931973688305,140,42,7,3,0.009473792882636193,0.03524082228541377,,-0.21307525522280032,"{""max_scale"": 1.5, ""min_scale"": 0.75, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo75_hi200,43433,493,-3.7405201353202244e-05,0.009695354383438826,0.03485456146299839,0.028666527126915756,0.047092610038816915,0.10321677792817355,147,43,7,3,0.012631723843514924,0.03524082228541377,,-0.24448570822656904,"{""max_scale"": 2.0, ""min_scale"": 0.75, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo100_hi125,43433,493,0.026666541221486928,0.009239014412742108,0.03431873279623687,0.028385069145588224,0.047501277675910406,0.09245059064123781,138,40,7,2,0.007894827402196828,0.03524082228541377,,-0.1990372436095269,"{""max_scale"": 1.25, ""min_scale"": 1.0, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo100_hi150,43433,493,0.02199377894121446,0.009361222910229117,0.03432778157293798,0.028524313878733665,0.04741188577085269,0.09603931973688305,140,42,7,3,0.009473792882636193,0.03524082228541377,,-0.21307525522280032,"{""max_scale"": 1.5, ""min_scale"": 1.0, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x75_lo100_hi200,43433,493,-3.7405201353202244e-05,0.009695354383438826,0.03485456146299839,0.028666527126915756,0.047092610038816915,0.10321677792817355,147,43,7,3,0.012631723843514924,0.03524082228541377,,-0.24448570822656904,"{""max_scale"": 2.0, ""min_scale"": 1.0, ""multiplier"": 0.75}"
71,dist_scale_global,daily_scale_x100_lo50_hi125,43433,493,0.026666541221486928,0.009239014412742108,0.03431873279623687,0.028385069145588224,0.047501277675910406,0.09245059064123781,138,40,7,2,0.007894827402196828,0.03524082228541377,,-0.1990372436095269,"{""max_scale"": 1.25, ""min_scale"": 0.5, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo50_hi150,43433,493,0.02199377894121446,0.009361222910229117,0.03432778157293798,0.028524313878733665,0.04741188577085269,0.09603931973688305,140,42,7,3,0.009473792882636193,0.03524082228541377,,-0.21307525522280032,"{""max_scale"": 1.5, ""min_scale"": 0.5, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo50_hi200,43433,493,-3.7405201353202244e-05,0.009695354383438826,0.03485456146299839,0.028666527126915756,0.047092610038816915,0.10321677792817355,147,43,7,3,0.012631723843514924,0.03524082228541377,,-0.24448570822656904,"{""max_scale"": 2.0, ""min_scale"": 0.5, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo75_hi125,43433,493,0.026666541221486928,0.009239014412742108,0.03431873279623687,0.028385069145588224,0.047501277675910406,0.09245059064123781,138,40,7,2,0.007894827402196828,0.03524082228541377,,-0.1990372436095269,"{""max_scale"": 1.25, ""min_scale"": 0.75, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo75_hi150,43433,493,0.02199377894121446,0.009361222910229117,0.03432778157293798,0.028524313878733665,0.04741188577085269,0.09603931973688305,140,42,7,3,0.009473792882636193,0.03524082228541377,,-0.21307525522280032,"{""max_scale"": 1.5, ""min_scale"": 0.75, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo75_hi200,43433,493,-3.7405201353202244e-05,0.009695354383438826,0.03485456146299839,0.028666527126915756,0.047092610038816915,0.10321677792817355,147,43,7,3,0.012631723843514924,0.03524082228541377,,-0.24448570822656904,"{""max_scale"": 2.0, ""min_scale"": 0.75, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo100_hi125,43433,493,0.026666541221486928,0.009239014412742108,0.03431873279623687,0.028385069145588224,0.047501277675910406,0.09245059064123781,138,40,7,2,0.007894827402196828,0.03524082228541377,,-0.1990372436095269,"{""max_scale"": 1.25, ""min_scale"": 1.0, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo100_hi150,43433,493,0.02199377894121446,0.009361222910229117,0.03432778157293798,0.028524313878733665,0.04741188577085269,0.09603931973688305,140,42,7,3,0.009473792882636193,0.03524082228541377,,-0.21307525522280032,"{""max_scale"": 1.5, ""min_scale"": 1.0, ""multiplier"": 1.0}"
71,dist_scale_global,daily_scale_x100_lo100_hi200,43433,493,-3.7405201353202244e-05,0.009695354383438826,0.03485456146299839,0.028666527126915756,0.047092610038816915,0.10321677792817355,147,43,7,3,0.012631723843514924,0.03524082228541377,,-0.24448570822656904,"{""max_scale"": 2.0, ""min_scale"": 1.0, ""multiplier"": 1.0}"
71,dist_scale_global,balanced:daily_scale_x25_lo50_hi125,60468,659,0.024269288634545805,0.012544540863018483,0.04846019156393595,0.037168404192198065,0.06310075275134294,0.09862135741859676,365,165,31,6,0.010214083129540088,0.05022141486406329,late_train_balanced,,
71,dist_scale_global,stability:tail_shrink_s50_m50,60468,659,0.010211460611729617,0.01240001991517493,0.04980889369483964,0.03667487914112983,0.06463363594801388,0.0813876749995313,360,171,27,1,0.005691710566481328,0.05022141486406329,late_train_stability,,
71,dist_scale_global,raw,60468,659,0.019627416645901175,0.012459798992495053,0.04897957339417191,0.03687639803392812,0.06374997635837645,0.09279294386506082,357,167,28,3,0.00817126650363207,0.05022141486406329,none,,
