Date,strategy_return,equity
2025-12-04,0.008,1.483702218310812
2025-12-05,-0.007936508,1.4719268037855704
2025-12-08,-0.006,1.463095242962857
2025-12-09,-0.0040241447,1.4572075359952927
2025-12-10,-0.008080808,1.4454321216807617
2025-12-11,-0.0061099795,1.4366005610486507
2025-12-12,0.0,1.4366005610486507
2025-12-15,0.0,1.4366005610486507
2025-12-16,0.0,1.4366005610486507
2025-12-17,0.0,1.4366005610486507
2025-12-18,0.0060975607,1.445360320171299
2025-12-19,0.0,1.445360320171299
2025-12-22,-0.018181818,1.4190810418855229
2025-12-23,0.004115226,1.4249208810851972
2025-12-24,-0.0040983604,1.4190810417730246
2025-12-25,-0.004115226,1.4132412025738132
2025-12-26,0.010330578,1.4278408010498158
2025-12-29,0.0020449897,1.4307607207812025
2025-12-30,0.0,1.4307607207812025
2025-12-31,0.0,1.4307607207812025
2026-01-05,-0.016064256,1.407776614287829
2026-01-06,0.0,1.407776614287829
2026-01-07,0.0,1.407776614287829
2026-01-08,0.00468795275,1.4143762045381651
2026-01-09,-0.0020491802,1.4114778928244744
2026-01-12,0.0,1.4114778928244744
2026-01-13,0.0,1.4114778928244744
2026-01-14,0.0,1.4114778928244744
2026-01-15,0.0,1.4114778928244744
2026-01-16,0.0,1.4114778928244744
2026-01-19,0.0,1.4114778928244744
2026-01-20,0.0,1.4114778928244744
2026-01-21,0.0,1.4114778928244744
2026-01-22,0.0020833334,1.4144184718619575
2026-01-23,-0.002079002,1.4114778930301195
2026-01-26,0.0020833334,1.4144184720680308
2026-01-27,-0.002079002,1.4114778932357646
2026-01-28,0.0,1.4114778932357646
2026-01-29,0.0,1.4114778932357646
2026-01-30,0.0,1.4114778932357646
2026-02-02,0.0,1.4114778932357646
2026-02-03,0.0,1.4114778932357646
2026-02-04,0.0,1.4114778932357646
2026-02-05,0.0,1.4114778932357646
2026-02-06,0.0,1.4114778932357646
2026-02-09,-0.004219409,1.4055222907097447
2026-02-10,0.0,1.4055222907097447
2026-02-11,0.0020860161,1.4084542328370742
2026-02-12,0.0022116414999999996,1.4115692286692672
2026-02-13,0.007792348,1.4225686673251496
2026-02-23,0.0005255737999999999,1.4233163321453968
2026-02-24,0.0020703934,1.4262631568855828
2026-02-25,0.0,1.4262631568855828
2026-02-26,0.0,1.4262631568855828
2026-02-27,0.0,1.4262631568855828
2026-03-02,0.0,1.4262631568855828
2026-03-03,0.0,1.4262631568855828
2026-03-04,0.0,1.4262631568855828
2026-03-05,0.0,1.4262631568855828
2026-03-06,0.0,1.4262631568855828
2026-03-09,0.0022222223,1.4294326306784821
2026-03-10,0.019955654,1.4579578936726119
2026-03-11,-0.006521739,1.4484494728170894
2026-03-12,0.0,1.4484494728170894
