sector,stock,combo,test_rel_score,val_rel_score
Ngân hàng,VIB,price_acceleration,0.0248226118678988,-0.0942766252564357
Ngân hàng,VCB,"upper_shadow,ma_cross_5_20",0.0244102556247102,0.0259128894799121
Ngân hàng,EIB,"intraday_return,close_low_gap",0.0238698764853448,-0.0352567475060217
Ngân hàng,CTG,"intraday_return,lower_shadow",0.0234684284911567,0.0345660137622406
Ngân hàng,CTG,"body_pct,lower_shadow",0.0234684284911567,0.0345660137622406
Ngân hàng,VIB,"volume_change,vwap_gap",0.0233232216019257,-0.0655203093383478
Ngân hàng,VIB,"lower_shadow,ma_cross_5_20",0.0231794869801179,-0.094230546265962
Ngân hàng,VIB,"upper_shadow,return_10",0.022963090171701,-0.062202197745693
Ngân hàng,VIB,volume_change,0.0223072350823821,-0.0615236692532557
Ngân hàng,VIB,atr_gap,0.0220332712256587,-0.0531211959827464
Ngân hàng,VPB,"overnight_return,close_position",0.0218888898378765,0.0380721471878603
Ngân hàng,VPB,"gap_open,close_position",0.0218888898378765,0.0380721471878603
Ngân hàng,VIB,"return_3,ma_10_gap",0.021859972788091,-0.0856447514021743
Ngân hàng,VCB,"lower_shadow,volatility_10",0.0194418055339102,0.0475137377453802
Ngân hàng,VCB,"upper_shadow,atr_gap",0.0190433989888543,0.015873949149496
Ngân hàng,LPB,"volume_ma_5,obv_change",-0.0009481409128051,0.0002477698672648
Ngân hàng,LPB,obv_change,-0.0015441250719787,0.0127041115133607
Ngân hàng,LPB,volume_ma_5,-0.0026531909451006,-0.0030112635850536
Ngân hàng,LPB,"atr_gap,ma_cross_5_20",-0.0032330860588498,-0.0107496363378256
Ngân hàng,LPB,"return_3,obv_change",-0.0045563795575049,0.0129945040929686
Ngân hàng,LPB,"close_return,rolling_max_20_gap",-0.0046144878897884,0.0177010762182799
Ngân hàng,LPB,"price_acceleration,atr_gap",-0.0057961293552375,0.0048215443306455
Ngân hàng,LPB,"upper_shadow,obv_change",-0.0062048434896651,0.0340205442375989
Ngân hàng,LPB,upper_shadow,-0.007362774675748,0.0320311765945342
Ngân hàng,LPB,"close_return,intraday_return",-0.0085639621163555,0.0210922546328854
Thực phẩm và đồ uống,PAN,"atr_14,ma_cross_5_20",0.0866676856083689,-0.0420097990418655
Thực phẩm và đồ uống,MSN,"volume_zscore_20,volatility_10",0.0858059186569643,-0.0342484586497962
Thực phẩm và đồ uống,PAN,"ma_cross_5_20,signed_volume",0.0853105792320527,-0.0819848152547231
Thực phẩm và đồ uống,PAN,"overnight_return,price_acceleration",0.0845872816573866,-0.0602195753019605
Thực phẩm và đồ uống,PAN,"gap_open,price_acceleration",0.0845872816573866,-0.0602195753019605
Thực phẩm và đồ uống,SBT,"atr_gap,vwap_gap",0.0816114946268093,-0.0071624017297553
Thực phẩm và đồ uống,PAN,"overnight_return,ma_cross_5_20",0.0807117084319805,-0.0721351497671385
Thực phẩm và đồ uống,PAN,"gap_open,ma_cross_5_20",0.0807117084319805,-0.0721351497671385
Thực phẩm và đồ uống,PAN,"volume_change,price_acceleration",0.0772010465869101,-0.0343363098461426
Thực phẩm và đồ uống,MSN,"upper_shadow,volatility_5",0.0767612834518288,-0.0647077250042698
Thực phẩm và đồ uống,PAN,"intraday_return,signed_volume",0.0760357508989101,-0.0859314454877642
Thực phẩm và đồ uống,PAN,"body_pct,signed_volume",0.0760357508989101,-0.0859314454877642
Thực phẩm và đồ uống,PAN,"atr_gap,signed_volume",0.0759916479325383,-0.0672012357939468
Thực phẩm và đồ uống,MSN,"volume_ratio_20,volume_zscore_20",0.0683343677572364,-0.0148989138926212
Thực phẩm và đồ uống,SBT,"volume_match,vwap_gap",0.0664635502081257,-0.0429260835006439
Thực phẩm và đồ uống,SBT,"overnight_return,vwap_gap",0.0656054202836744,0.0011770306421771
Thực phẩm và đồ uống,SBT,"gap_open,vwap_gap",0.0656054202836744,0.0011770306421771
Thực phẩm và đồ uống,VNM,"upper_shadow,vwap_gap",0.061066279979806,-0.0177973031541245
Thực phẩm và đồ uống,MSN,"volume_change,close_low_gap",0.0607597319917228,-0.0425713088038643
Thực phẩm và đồ uống,MSN,"volume_zscore_20,volatility_5",0.0600534880984919,-0.0280250832874588
Thực phẩm và đồ uống,MSN,"upper_shadow,vwap_gap",0.0592249189130249,-0.0755840762996078
Thực phẩm và đồ uống,SBT,"momentum_5,signed_volume",0.059221634141636,-0.0281027133726201
Thực phẩm và đồ uống,MSN,"high_close_gap,return_10",0.0588622792841992,-0.061423115787913
Thực phẩm và đồ uống,SBT,"volume_ratio_20,vwap_gap",0.0586285465689685,-0.0055584534951487
Thực phẩm và đồ uống,MSN,"price_acceleration,atr_14",0.0575822493724064,-0.0063277135505743
Thực phẩm và đồ uống,SBT,"adjust_return,momentum_5",0.0570633935758226,-0.0233521616769789
Thực phẩm và đồ uống,HAG,"lower_shadow,price_acceleration",0.0568862801314367,0.0204000357025866
Thực phẩm và đồ uống,SBT,"volatility_10,vwap_gap",0.05637158964641,-0.0274055830927257
Thực phẩm và đồ uống,MSN,"volume_ratio_20,volatility_10",0.0563395415578057,-0.0068496782590909
Thực phẩm và đồ uống,MSN,"range_pct,price_acceleration",0.0561380966593324,-0.0613226103423056
Thực phẩm và đồ uống,SBT,"price_acceleration,vwap_gap",0.0556097520488552,-0.0257586389081785
Thực phẩm và đồ uống,VHC,"intraday_return,atr_gap",0.0540588643412872,-0.0507262391539222
Thực phẩm và đồ uống,VHC,"body_pct,atr_gap",0.0540588643412872,-0.0507262391539222
Thực phẩm và đồ uống,SBT,"high_close_gap,vwap_gap",0.0530368575752574,0.0049673833693638
Thực phẩm và đồ uống,VHC,"high_close_gap,upper_shadow",0.0510362163976537,-0.1211430210457642
Thực phẩm và đồ uống,VNM,"close_position,lower_shadow",0.0506801847364813,-0.0101628909753213
Thực phẩm và đồ uống,SAB,"close_low_gap,price_acceleration",0.0506661676399295,-0.0216374593165935
Thực phẩm và đồ uống,SAB,"volume_ratio_20,close_low_gap",0.0484093648452377,0.0459777930143567
Thực phẩm và đồ uống,SAB,"volume_zscore_20,close_low_gap",0.0437942867790663,0.0192409812537148
Thực phẩm và đồ uống,VNM,"volatility_ratio,vwap_gap",0.0431976485613041,-0.0245536734181142
Thực phẩm và đồ uống,SAB,close_low_gap,0.0430608775703772,0.0042431675841585
Thực phẩm và đồ uống,VNM,"return_10,volatility_10",0.0427078710381805,-0.0348642224868775
Thực phẩm và đồ uống,VNM,"price_acceleration,vwap_gap",0.0408583581848553,-0.0249476714879031
Thực phẩm và đồ uống,VNM,"upper_shadow,return_10",0.0406601582393154,-0.0548825300619582
Thực phẩm và đồ uống,VHC,high_close_gap,0.0400708045591249,-0.03608128804567
Thực phẩm và đồ uống,VHC,"upper_shadow,momentum_20",0.0398144464534725,-0.1099061831125478
Thực phẩm và đồ uống,VNM,price_acceleration,0.0393205722868172,-0.0249476303069073
Thực phẩm và đồ uống,HAG,"close_position,price_acceleration",0.0392787206992898,-0.0121766109557384
Thực phẩm và đồ uống,VHC,"high_close_gap,return_10",0.0389138684345634,-0.0571577964020295
Thực phẩm và đồ uống,VHC,"high_close_gap,obv_change",0.0385255880418806,-0.038748680033569
Thực phẩm và đồ uống,VNM,"upper_shadow,ma_5_gap",0.0378688624308538,-0.0396678819898177
Thực phẩm và đồ uống,SAB,"close_low_gap,vwap_gap",0.0376312576473317,0.0042432297656889
Thực phẩm và đồ uống,VNM,"upper_shadow,price_acceleration",0.0372042956737849,-0.0250516319108049
Thực phẩm và đồ uống,VHC,"high_close_gap,volatility_20",0.0361754825789943,-0.1061050686997313
Thực phẩm và đồ uống,VHC,return_10,0.0359695161744573,-0.0599001504764731
Thực phẩm và đồ uống,VNM,"upper_shadow,ma_10_gap",0.0359254376495157,-0.0415458343933665
Thực phẩm và đồ uống,VHC,"lower_shadow,volatility_ratio",0.0358679950487957,-0.077168729291223
Thực phẩm và đồ uống,SAB,"volume_ratio_20,volume_zscore_20",0.034645542043263,0.0375401812709947
Thực phẩm và đồ uống,SAB,"volume_change,volume_zscore_20",0.0337073016546151,0.0337855838363606
Thực phẩm và đồ uống,SAB,"volume_change,close_low_gap",0.0332039295075249,-0.0014114296158642
Thực phẩm và đồ uống,SAB,"intraday_return,close_position",0.0329475445879695,0.0210206755181648
Thực phẩm và đồ uống,SAB,"body_pct,close_position",0.0329475445879695,0.0210206755181648
Thực phẩm và đồ uống,ANV,"upper_shadow,volatility_ratio",0.029447796462111,0.0712560464764423
Thực phẩm và đồ uống,HAG,"overnight_return,close_position",0.0290842404894682,-0.0214881449546469
Thực phẩm và đồ uống,HAG,"gap_open,close_position",0.0290842404894682,-0.0214881449546469
Thực phẩm và đồ uống,ANV,"upper_shadow,price_acceleration",0.0286649929452195,-0.0133349347832691
Thực phẩm và đồ uống,HAG,"overnight_return,price_acceleration",0.0274615766261422,-0.0262222554424806
Thực phẩm và đồ uống,HAG,"gap_open,price_acceleration",0.0274615766261422,-0.0262222554424806
Thực phẩm và đồ uống,ANV,"upper_shadow,volatility_5",0.0249908496305444,0.0108260268505973
Thực phẩm và đồ uống,ANV,"volume_change,vwap_gap",0.0248570353611574,0.0076928931916384
Thực phẩm và đồ uống,ANV,vwap_gap,0.0242032605367268,0.0086792936660294
Thực phẩm và đồ uống,HAG,"lower_shadow,obv_change",0.0238029408534488,0.0193745581881333
Thực phẩm và đồ uống,ANV,"volume_ratio_5,volatility_10",0.0226336061864366,0.0088742170871146
Thực phẩm và đồ uống,HAG,close_position,0.0224328924963505,-0.0105233745079433
Thực phẩm và đồ uống,ANV,"close_low_gap,upper_shadow",0.020856719927946,-0.0050050234107672
Thực phẩm và đồ uống,DBC,"close_position,return_10",0.0199233731702538,0.0124021899851034
Thực phẩm và đồ uống,ANV,"range_pct,price_acceleration",0.0195760897817514,0.0034579108939765
Thực phẩm và đồ uống,HAG,"close_position,vwap_gap",0.0192311859247951,-0.0105233867641247
Thực phẩm và đồ uống,HAG,"close_position,obv_change",0.0182597555821808,-0.0155447566296718
Thực phẩm và đồ uống,ANV,"range_pct,volatility_ratio",0.0180984317003783,0.0456379887050735
Thực phẩm và đồ uống,ANV,"range_pct,volatility_5",0.0177591536532638,0.017605997343103
Thực phẩm và đồ uống,DBC,"vwap_gap,obv_change",0.0166162184226111,0.0150538189342586
Thực phẩm và đồ uống,KDC,"volatility_20,vwap_gap",0.0164539959161785,0.0379760932652947
Thực phẩm và đồ uống,DBC,"volume_change,momentum_5",0.0140137845684982,-0.0091313107046446
Thực phẩm và đồ uống,DBC,"volume_change,overnight_return",0.0138773400642061,0.0086037568480337
Thực phẩm và đồ uống,DBC,"volume_change,gap_open",0.0138773400642061,0.0086037568480337
Thực phẩm và đồ uống,KDC,"high_close_gap,ma_cross_5_20",0.0135211304234232,0.0006847542467569
Thực phẩm và đồ uống,KDC,"upper_shadow,atr_gap",0.0109110619930871,-0.053101601430695
Thực phẩm và đồ uống,DBC,momentum_5,0.0105087140267553,-0.0079035112012313
Thực phẩm và đồ uống,DBC,"overnight_return,ma_cross_5_20",0.0104984069892478,0.0024266003986597
Thực phẩm và đồ uống,DBC,"gap_open,ma_cross_5_20",0.0104984069892478,0.0024266003986597
Thực phẩm và đồ uống,DBC,"intraday_return,close_position",0.0103330119675261,0.0199751125703547
Thực phẩm và đồ uống,DBC,"body_pct,close_position",0.0103330119675261,0.0199751125703547
Thực phẩm và đồ uống,KDC,"momentum_20,vwap_gap",0.0091301649601719,0.0364654150574008
Thực phẩm và đồ uống,KDC,"atr_gap,ma_cross_5_20",0.0090584337369585,0.0117497136099155
Thực phẩm và đồ uống,KDC,"overnight_return,high_close_gap",0.0037048207982127,0.0226379388634858
Thực phẩm và đồ uống,KDC,"gap_open,high_close_gap",0.0037048207982127,0.0226379388634858
Thực phẩm và đồ uống,KDC,"range_pct,atr_14",0.0033098869281295,0.0254927887212678
Thực phẩm và đồ uống,KDC,"volatility_10,vwap_gap",0.0029721188233978,0.0340246444527824
Thực phẩm và đồ uống,KDC,"volume_change,momentum_20",0.0029615139728182,0.0406965554606401
Tài nguyên Cơ bản,NKG,volatility_20,0.0262177534504214,-0.0254782317028197
Tài nguyên Cơ bản,NKG,"price_acceleration,volatility_ratio",0.0252501811228271,-0.0508854201862831
Tài nguyên Cơ bản,NKG,"volatility_20,vwap_gap",0.0252405106141587,-0.0254780496249824
Tài nguyên Cơ bản,PTB,"volume_zscore_20,price_acceleration",0.0246706385644832,-0.0279377280317767
Tài nguyên Cơ bản,NKG,"volatility_5,ma_cross_5_20",0.0233109563093175,-0.0613473951093721
Tài nguyên Cơ bản,NKG,"range_pct,volatility_ratio",0.0202149923893688,-0.083769132343896
Tài nguyên Cơ bản,NKG,"volatility_10,volatility_20",0.0201907894221609,-0.06140905843351
Tài nguyên Cơ bản,NKG,"volume_change,volatility_20",0.0193529594797613,-0.0257885127657364
Tài nguyên Cơ bản,NKG,"volatility_ratio,ma_cross_5_20",0.0170306909176451,-0.0377021680837645
Tài nguyên Cơ bản,NKG,"volatility_5,obv_change",0.0163147592606849,-0.0321872035894934
Tài nguyên Cơ bản,HPG,"overnight_return,vwap_gap",0.0160855951006075,-0.033839498655573
Tài nguyên Cơ bản,HPG,"gap_open,vwap_gap",0.0160855951006075,-0.033839498655573
Tài nguyên Cơ bản,NKG,"volatility_20,obv_change",0.0156829949529422,-0.036779318112069
Tài nguyên Cơ bản,HPG,"lower_shadow,momentum_20",0.0092819866949828,0.0076992821071267
Tài nguyên Cơ bản,PTB,"upper_shadow,rolling_min_20_gap",0.0091310695730445,0.0055875306705328
Tài nguyên Cơ bản,PTB,"volume_ratio_20,return_10",0.0090170768465919,-0.0045343459360112
Tài nguyên Cơ bản,PTB,"intraday_return,return_10",0.0088211725053551,0.0080276686181552
Tài nguyên Cơ bản,PTB,"body_pct,return_10",0.0088211725053551,0.0080276686181552
Tài nguyên Cơ bản,HPG,"momentum_20,obv_change",0.0088024561880201,0.0026157602386167
Tài nguyên Cơ bản,PTB,"upper_shadow,return_10",0.008327494979362,0.0157905567097497
Tài nguyên Cơ bản,PTB,"range_pct,true_range",0.0082138549598829,-0.0107599848959993
Tài nguyên Cơ bản,PTB,"momentum_20,true_range",0.007706291822197,-0.0157714327400015
Tài nguyên Cơ bản,HPG,momentum_20,0.0062706769745308,0.0004891305830855
Tài nguyên Cơ bản,HPG,"intraday_return,ma_cross_5_20",0.0048577298238784,0.018761139429564
Tài nguyên Cơ bản,HPG,"body_pct,ma_cross_5_20",0.0048577298238784,0.018761139429564
Tài nguyên Cơ bản,HPG,"return_10,rolling_max_20_gap",0.004501799568194,-0.0037486347320505
Tài nguyên Cơ bản,HPG,"momentum_20,vwap_gap",0.0041736674806329,0.0004892658107531
Tài nguyên Cơ bản,HPG,"intraday_return,upper_shadow",0.0037261557384755,0.0253218856461345
Tài nguyên Cơ bản,PTB,"intraday_return,obv_change",0.0037127556349446,-0.0086702000520164
Tài nguyên Cơ bản,PTB,"body_pct,obv_change",0.0037127556349446,-0.0086702000520164
Tài nguyên Cơ bản,HSG,"volume_ma_5,volume_change",-0.0009960081421307,-0.0842208373960868
Tài nguyên Cơ bản,HSG,vwap_gap,-0.0033432777422621,0.0070548474918836
Tài nguyên Cơ bản,HSG,"range_pct,signed_volume",-0.0043427501327659,-0.0647066234983104
Tài nguyên Cơ bản,HSG,"vwap_gap,obv_change",-0.004343030642226,0.0070283044286006
Tài nguyên Cơ bản,HSG,"volume_ma_5,volume_zscore_20",-0.008536486011754,-0.0659194917179315
Tài nguyên Cơ bản,HSG,"volume_change,signed_volume",-0.011402975177335,-0.0614749987996443
Tài nguyên Cơ bản,HSG,"volume_ma_5,volatility_20",-0.0115219610149908,-0.0572358842814766
Tài nguyên Cơ bản,HSG,"volume_change,price_acceleration",-0.0137947315620596,-0.0027905965062229
Tài nguyên Cơ bản,HSG,"volatility_5,vwap_gap",-0.0154424072235583,-0.0172497127797135
Tài nguyên Cơ bản,HSG,obv_change,-0.0156129000216402,0.0070283021617258
Xây dựng và Vật liệu,CII,"close_return,high_close_gap",0.0654852460084274,0.0198735650316785
Xây dựng và Vật liệu,CII,"intraday_return,momentum_20",0.0622142404442831,0.0138544636764385
Xây dựng và Vật liệu,CII,"body_pct,momentum_20",0.0622142404442831,0.0138544636764385
Xây dựng và Vật liệu,CII,"adjust_return,high_close_gap",0.060597800369159,0.0179496679896311
Xây dựng và Vật liệu,PC1,"overnight_return,close_low_gap",0.0578484871212354,-0.0256451092734073
Xây dựng và Vật liệu,PC1,"gap_open,close_low_gap",0.0578484871212354,-0.0256451092734073
Xây dựng và Vật liệu,CII,"price_acceleration,rolling_max_20_gap",0.0573678923552152,0.0126046148454823
Xây dựng và Vật liệu,CII,"intraday_return,ma_20_gap",0.0569399293113129,0.0048280936167571
Xây dựng và Vật liệu,CII,"body_pct,ma_20_gap",0.0569399293113129,0.0048280936167571
Xây dựng và Vật liệu,CII,"ma_5_gap,rolling_max_20_gap",0.0565268329226167,-0.0081963193068161
Xây dựng và Vật liệu,VCG,"true_range,volatility_20",0.0563826077514657,0.0116470807710583
Xây dựng và Vật liệu,CII,"upper_shadow,rolling_min_20_gap",0.0558747720420162,0.002584508886524
Xây dựng và Vật liệu,CII,"high_close_gap,ma_cross_5_20",0.0558083970882916,0.0244944654927811
Xây dựng và Vật liệu,VCG,"close_position,atr_14",0.0541204773420548,-0.0639744471343493
Xây dựng và Vật liệu,VCG,"return_3,atr_14",0.0530357226158818,-0.0498831614934041
Xây dựng và Vật liệu,PC1,"intraday_return,volatility_5",0.0526247768155234,-0.0368502079379979
Xây dựng và Vật liệu,PC1,"body_pct,volatility_5",0.0526247768155234,-0.0368502079379979
Xây dựng và Vật liệu,VGC,"volume_ratio_20,momentum_20",0.0525696106948015,-0.0297261484166733
Xây dựng và Vật liệu,VGC,"volume_ratio_20,momentum_5",0.0509094861343116,-0.0345690750238967
Xây dựng và Vật liệu,PC1,"true_range,obv_change",0.047418397572201,-0.0423593075147634
Xây dựng và Vật liệu,VGC,"momentum_20,rolling_min_20_gap",0.0473748875976647,-0.0092699388746939
Xây dựng và Vật liệu,VCG,"true_range,atr_14",0.0470217320163736,-0.009669950875917
Xây dựng và Vật liệu,PC1,"true_range,ma_10_gap",0.046916114053258,-0.1127053905873674
Xây dựng và Vật liệu,VCG,"volume_ratio_20,volatility_ratio",0.0468258659008964,-0.0651011657587337
Xây dựng và Vật liệu,VGC,"momentum_5,ma_cross_5_20",0.0467804506700326,-0.0300985954539989
Xây dựng và Vật liệu,VCG,"volatility_ratio,rolling_min_20_gap",0.0464755095289673,-0.052589446480846
Xây dựng và Vật liệu,VCG,"true_range,volatility_10",0.0458053775533485,-0.0002246343036806
Xây dựng và Vật liệu,VGC,"momentum_5,atr_gap",0.044642311958723,-0.0215583812887678
Xây dựng và Vật liệu,VGC,"volume_match,range_pct",0.0436834477754737,-0.0440076000680078
Xây dựng và Vật liệu,VGC,"return_10,signed_volume",0.0431575583526158,0.0021245937406764
Xây dựng và Vật liệu,PC1,"momentum_20,volatility_5",0.0428907133106929,-0.0688496020093134
Xây dựng và Vật liệu,CTD,"close_low_gap,volatility_5",0.0428832998659158,0.0037712418304655
Xây dựng và Vật liệu,VGC,"lower_shadow,return_10",0.0424969846569648,0.0179349608064119
Xây dựng và Vật liệu,PC1,true_range,0.0421920808301383,-0.0506030173579075
Xây dựng và Vật liệu,VGC,"price_acceleration,vwap_gap",0.0421533259779076,0.0136847517294328
Xây dựng và Vật liệu,VCG,"atr_14,ma_5_gap",0.0420231137967122,-0.0305326959065539
Xây dựng và Vật liệu,PC1,"true_range,ma_50_gap",0.0411959808237141,-0.1209491148655852
Xây dựng và Vật liệu,VCG,"close_return,atr_14",0.0397181761379354,-0.0488306064683579
Xây dựng và Vật liệu,CTD,"volume_ratio_5,close_low_gap",0.0395058922880913,0.0030964063472107
Xây dựng và Vật liệu,VCG,"volatility_5,rolling_min_20_gap",0.0391548411844125,-0.0192026777286984
Xây dựng và Vật liệu,VGC,"volume_match,true_range",0.0384322230680869,-0.0359732819754408
Xây dựng và Vật liệu,PC1,"lower_shadow,volatility_5",0.0376927804844072,-0.029400942258813
Xây dựng và Vật liệu,CTD,"volatility_10,volatility_20",0.0371168530841078,-0.0249328404763227
Xây dựng và Vật liệu,CTD,"lower_shadow,volatility_5",0.0359576917294162,0.011179113974959
Xây dựng và Vật liệu,CTD,"volume_zscore_20,ma_cross_5_20",0.0349894943630231,-0.018441551362311
Xây dựng và Vật liệu,HT1,"close_position,rolling_min_20_gap",0.0346842733645007,0.0070574461338612
Xây dựng và Vật liệu,CTD,"close_low_gap,volatility_20",0.0321176741285605,0.0224678561518174
Xây dựng và Vật liệu,BMP,"lower_shadow,vwap_gap",0.0304400871272199,-0.0245785238691211
Xây dựng và Vật liệu,HHV,"intraday_return,momentum_5",0.0303910376445876,-0.0072192863803497
Xây dựng và Vật liệu,HHV,"body_pct,momentum_5",0.0303910376445876,-0.0072192863803497
Xây dựng và Vật liệu,CTR,"return_10,atr_14",0.0295119502233309,-0.0157132492199019
Xây dựng và Vật liệu,BMP,"volume_change,lower_shadow",0.0289193476196709,-0.0216417215346866
Xây dựng và Vật liệu,CTD,"intraday_return,obv_change",0.0287979269245711,-0.0256230321766031
Xây dựng và Vật liệu,CTD,"body_pct,obv_change",0.0287979269245711,-0.0256230321766031
Xây dựng và Vật liệu,CTD,"volume_ratio_20,close_low_gap",0.02873357221877,-0.0005086406038889
Xây dựng và Vật liệu,CTD,"volatility_5,vwap_gap",0.0286989463574647,-0.0022472849681551
Xây dựng và Vật liệu,BMP,"lower_shadow,momentum_20",0.0274451642285269,-0.010925917498574
Xây dựng và Vật liệu,HHV,"atr_gap,volatility_ratio",0.0270607668509433,-0.0219114073381803
Xây dựng và Vật liệu,BMP,"momentum_20,volatility_20",0.0268942550892602,-0.0068512038821253
Xây dựng và Vật liệu,BMP,"lower_shadow,volatility_ratio",0.0268118944132633,-0.0215621964876433
Xây dựng và Vật liệu,HHV,"overnight_return,momentum_5",0.0267934608146936,-0.0230484674012165
Xây dựng và Vật liệu,HHV,"gap_open,momentum_5",0.0267934608146936,-0.0230484674012165
Xây dựng và Vật liệu,HHV,"atr_gap,volatility_5",0.0266299063513969,-0.0029118254126851
Xây dựng và Vật liệu,CTR,"return_10,volatility_ratio",0.0262078262284874,-0.0263170073188312
Xây dựng và Vật liệu,BMP,lower_shadow,0.025838344049303,-0.0245785345097169
Xây dựng và Vật liệu,HHV,"volume_ratio_20,lower_shadow",0.0255391172500819,-0.0401759320488359
Xây dựng và Vật liệu,BMP,"lower_shadow,obv_change",0.0250488926505244,-0.0249057451760819
Xây dựng và Vật liệu,HHV,"momentum_5,obv_change",0.0248128635751525,0.0104633795335267
Xây dựng và Vật liệu,HHV,"lower_shadow,volatility_20",0.0246152051466344,-0.0274007810222938
Xây dựng và Vật liệu,HT1,"volume_match,atr_gap",0.0244724437135299,-0.0338664888818509
Xây dựng và Vật liệu,CTR,"atr_14,volatility_10",0.0243793158382175,-0.0384318687501272
Xây dựng và Vật liệu,HHV,"atr_14,volatility_ratio",0.0242520567825615,-0.0351671137295828
Xây dựng và Vật liệu,HT1,"volume_ratio_5,rolling_min_20_gap",0.0218807503248822,-0.0240297169305296
Xây dựng và Vật liệu,BMP,"volatility_20,volatility_ratio",0.0210494486954655,-0.0020137808655595
Xây dựng và Vật liệu,BMP,"overnight_return,lower_shadow",0.0210022503317963,-0.0405162694966361
Xây dựng và Vật liệu,BMP,"gap_open,lower_shadow",0.0210022503317963,-0.0405162694966361
Xây dựng và Vật liệu,CTR,"return_10,volatility_10",0.0196598529074797,-0.0048008049391092
Xây dựng và Vật liệu,HT1,"range_pct,rolling_min_20_gap",0.0187547991409354,-0.0732617071456616
Xây dựng và Vật liệu,CTR,"true_range,volatility_5",0.0186285543778828,-0.1328896398881671
Xây dựng và Vật liệu,CTR,"true_range,volatility_20",0.0178140343180098,-0.1172951401010802
Xây dựng và Vật liệu,HT1,"volume_ma_5,close_position",0.0176102694197909,0.0087179607933797
Xây dựng và Vật liệu,CTR,"volatility_ratio,rolling_min_20_gap",0.0163979272405161,-0.0574710964612885
Xây dựng và Vật liệu,HT1,"volume_ma_5,atr_gap",0.016375962333475,-0.033655585439791
Xây dựng và Vật liệu,HT1,"atr_14,rolling_min_20_gap",0.0149662279947019,-0.0390312070329557
Xây dựng và Vật liệu,HT1,"close_position,signed_volume",0.014702471734393,0.0145785769428674
Xây dựng và Vật liệu,HT1,"volume_ratio_5,ma_10_gap",0.0141877017355342,-0.0053012333991806
Xây dựng và Vật liệu,CTR,"volume_change,atr_14",0.0140893881935389,-0.0490022481545682
Xây dựng và Vật liệu,HT1,"volume_ma_5,atr_14",0.0139411846806162,-0.0153626576931527
Xây dựng và Vật liệu,CTR,"volume_ma_20,ma_cross_5_20",0.0139410568225705,-0.0439690312255458
Xây dựng và Vật liệu,CTR,"volume_ratio_5,close_position",0.0136091388221725,-0.0131298070080558
Y tế,IMP,"rolling_min_20_gap,vwap_gap",0.0847292605951548,-0.0006292773085116
Y tế,IMP,"close_return,vwap_gap",0.0799251733897633,0.0388258317819241
Y tế,IMP,"return_3,vwap_gap",0.0795853098619038,0.0507508011762444
Y tế,IMP,"adjust_return,vwap_gap",0.0792676141977531,0.0359910345862887
Y tế,IMP,"close_position,volatility_20",0.0725432183260739,-0.001618054117054
Y tế,IMP,"ma_5_gap,vwap_gap",0.0685905740503803,0.0338953840126186
Y tế,IMP,"return_3,obv_change",0.0678569930719293,0.0467530735411179
Y tế,IMP,return_3,0.0665587890615589,0.0464143910587131
Y tế,IMP,"close_position,rolling_max_20_gap",0.0660573278494826,-0.0185660357161157
Y tế,IMP,"close_position,ma_50_gap",0.0631610345824293,0.0063826823780156
"Điện, nước & xăng dầu khí đốt",GAS,"momentum_20,rolling_max_20_gap",0.0710539586652551,-0.0706293041009515
"Điện, nước & xăng dầu khí đốt",GAS,"volume_match,volume_ratio_5",0.068647664708441,-0.1601017000698257
"Điện, nước & xăng dầu khí đốt",GAS,"ma_50_gap,obv_change",0.0663416423449826,-0.0969611058601391
"Điện, nước & xăng dầu khí đốt",GAS,"rolling_max_20_gap,signed_volume",0.0583850535431637,-0.1745640506093697
"Điện, nước & xăng dầu khí đốt",GAS,"momentum_20,obv_change",0.057753915004465,-0.0474372766329473
"Điện, nước & xăng dầu khí đốt",GAS,"volume_match,atr_gap",0.056958770350613,-0.1050875384787541
"Điện, nước & xăng dầu khí đốt",GAS,"volume_ma_5,volatility_10",0.0561273042695958,-0.1300556435279742
"Điện, nước & xăng dầu khí đốt",GAS,"price_acceleration,ma_50_gap",0.0558541877666708,-0.0559925397852751
"Điện, nước & xăng dầu khí đốt",GAS,"volume_match,ma_50_gap",0.0548019506991852,-0.1435740792875661
"Điện, nước & xăng dầu khí đốt",GAS,"volume_ratio_20,atr_gap",0.0536726366001345,-0.0345887566005225
"Điện, nước & xăng dầu khí đốt",NT2,"overnight_return,ma_5_gap",0.0512576455337631,-0.0081361724154958
"Điện, nước & xăng dầu khí đốt",NT2,"gap_open,ma_5_gap",0.0512576455337631,-0.0081361724154958
"Điện, nước & xăng dầu khí đốt",POW,"atr_14,vwap_gap",0.0463878648229559,-0.0186553385673757
"Điện, nước & xăng dầu khí đốt",NT2,"intraday_return,close_position",0.0444264583542043,-0.0353913750930017
"Điện, nước & xăng dầu khí đốt",NT2,"body_pct,close_position",0.0444264583542043,-0.0353913750930017
"Điện, nước & xăng dầu khí đốt",NT2,"upper_shadow,ma_5_gap",0.0427142296613735,-0.0013708140769392
"Điện, nước & xăng dầu khí đốt",POW,"atr_14,obv_change",0.0388442823351563,-0.0230157114538818
"Điện, nước & xăng dầu khí đốt",POW,atr_14,0.0385607419346333,-0.0186556056198294
