Date,index_proxy_return,index_proxy,baseline_q90_abs_error,best_q90_abs_error,index_proxy_rebased
2020-06-18,0.0033205707628514943,4.173341955692847,0.04343403082,0.04290649812497279,138.38963956173868
2020-06-19,0.01746189575504398,4.246216417873308,0.030504744833333347,0.03083143574980059,140.8061850213439
2020-06-22,0.006063404311384031,4.271962944808511,0.03756915883666671,0.037040235956610636,141.65994985067186
2020-06-23,0.0024542288724147495,4.282447319609545,0.035329707333333335,0.03583447689564489,142.00761578966018
2020-06-24,-0.009136315876034602,4.243321528175115,0.021255532504999997,0.022456748843112096,140.7101893550033
2020-06-25,-0.0015775908192433587,4.236627303089168,0.022358487233333335,0.022222726951705043,140.48820625210286
2020-06-26,-0.0028479761432870544,4.224561489601972,0.051331436416666675,0.050821273389515,140.08809919228366
2020-06-29,-0.025058611751186795,4.118699843415021,0.037888709487000016,0.037245747731161065,136.57768590366248
2020-06-30,-0.006334777045785318,4.092608798188476,0.038838956200000004,0.0401716469718934,135.7124967140335
2020-07-01,0.021684732420583493,4.181355924879319,0.0260599655,0.024191947610075995,138.65538589140664
2020-07-02,0.0024329261514051985,4.191528855057291,0.028829469099999994,0.028826143043140507,138.99272420577503
2020-07-03,0.0026897120688868926,4.202802860805826,0.027763110806666668,0.027669583605950093,139.36657461355875
2020-07-06,0.008393051447224291,4.238077201439111,0.019785277211000003,0.01879934580959775,140.5362854443138
2020-07-07,0.0007373583011446782,4.241202182844485,0.025159994325000008,0.02518787234248286,140.6399110409982
2020-07-08,0.004299646255236624,4.259437851927654,0.040094829354333346,0.03964949751713295,141.24461290784248
2020-07-09,0.01389923005094984,4.31864075851932,0.02109906951,0.021136442195850643,143.20780427610592
2020-07-10,-0.002484789107661845,4.307909847002646,0.022351392866666667,0.022308726763675606,142.85196308390846
2020-07-13,-0.0004944213855605256,4.305779924247221,0.021698137763333347,0.021052816384551264,142.78133401839048
2020-07-14,0.0021861757472162184,4.315193115890461,0.022060103166000006,0.02145726479514419,143.09347910797666
2020-07-15,0.0023171194248145267,4.325191933681117,0.023515661273333346,0.02248963546673774,143.42504378798205
2020-07-16,0.0030623598485995294,4.338437227796308,0.02100119603366667,0.020572640924260813,143.864262883362
2020-07-17,0.0005615420356884443,4.340873442668911,0.03847292037000002,0.039404520706362675,143.9450487144043
2020-07-20,-0.011879007384274097,4.289308174989247,0.022462451156666664,0.022744706911145312,142.2351244177962
2020-07-21,0.002632467936841477,4.3005996412311385,0.022573435466666666,0.022866263489052286,142.6095538223187
2020-07-22,-0.006830446764073747,4.271224624328115,0.02184369795000002,0.021247447665894786,141.63546685688706
2020-07-23,-0.000719802793744328,4.268150184910814,0.06504191116666667,0.06537005240179868,141.5335172521502
2020-07-24,-0.04098513859409991,4.093219458041811,0.07168660892266666,0.06860294011936337,135.73274643186036
2020-07-27,-0.05482998831168853,3.8687882830002027,0.05359844363333333,0.055374958255154115,128.2905215314881
2020-07-28,0.036837970699336135,4.011306592411299,0.04551580363333333,0.04776974573424963,133.0164840046676
2020-07-29,-0.028301849047561244,3.897779198749387,0.021207536906666675,0.023611082257958205,129.25187155353015
2020-07-30,0.012357984127526636,3.945947892220135,0.03265751566566668,0.031597958240151096,130.84916413064178
2020-07-31,-0.006928561675821571,3.9186081488793096,0.05420142248000001,0.056043538576140216,129.94256762673294
2020-08-03,0.026643466935615315,4.023013455527608,0.029860538520000007,0.030585781005182708,133.40468813082472
2020-08-04,0.015341822959563154,4.084733815726254,0.031692523033333336,0.03401868627060676,135.4513592381036
2020-08-05,0.014458713809786661,4.143793812956997,0.02326527662,0.022406662436341346,137.40981167647394
2020-08-06,0.00024611352231168436,4.144813656648037,0.02341033182566667,0.023692020167288372,137.44363008922582
2020-08-07,0.0015268918162657018,4.1511423387003195,0.027538431392333338,0.026353600380148435,137.6534916432069
2020-08-10,0.00728302898792063,4.181375228686059,0.026175786290000003,0.027246704673171796,138.65602601313287
2020-08-11,0.0027472264547776055,4.192862413331657,0.022049907402333337,0.022261017475959252,139.03694551591047
2020-08-12,0.0034876264021679267,4.20748555098505,0.02871004873333333,0.027586558290298088,139.52185443796856
2020-08-13,0.008540417412914161,4.243419233849267,0.021026858756666666,0.02185581185587686,140.71342931309266
2020-08-14,-0.005030677316419084,4.2220719609654855,0.021558091113333417,0.021621514241229472,140.00554545613176
2020-08-17,0.003166212092430449,4.235439936263406,0.0247577153,0.022339529634641846,140.4488327071623
2020-08-18,0.0029537850057839237,4.247950515240039,0.03651665743333334,0.0347320091661036,140.86368836329254
2020-08-19,0.008453210156241018,4.283859333678676,0.02052469499000002,0.022125719434517178,142.05443872441072
2020-08-20,-0.0012622889162320781,4.278451865523077,0.03240553848,0.03298360632566036,141.87512498090734
2020-08-21,0.014850654002157368,4.3419896738428445,0.030367700053333335,0.029956519170188906,143.98206337351164
2020-08-24,0.015260437952640827,4.4082503378515305,0.029231828079999998,0.028717380189607223,146.1792927179163
2020-08-25,0.004609390886005174,4.428569686782053,0.024132595293333337,0.02377964734117331,146.853090217493
2020-08-26,0.0043959287954767196,4.448037363790953,0.030976990408000005,0.030712701027105205,147.49864594548475
2020-08-27,0.007506865464435399,4.481428181861714,0.027459669778666675,0.027246366925823235,148.60589843678395
2020-08-28,0.0023642941759921383,4.492023596412216,0.028109240923225674,0.028378341507578893,148.95724649697607
2020-08-31,-0.005256806937717074,4.468409895606207,0.027951475066666665,0.02869411736503157,148.17420701016752
2020-09-01,0.010167647589664557,4.5138431127109016,0.03354153467666667,0.032864126315731414,149.6807901289249
2020-09-03,0.01113288590299204,4.564095213068718,0.0209219126,0.02265586614043964,151.34716928729995
2020-09-04,0.0009131238879399144,4.5682627974346035,0.037613346113333335,0.03996309376449748,151.48536800294826
2020-09-07,-0.010183875651307017,4.521740177163037,0.02834701895333333,0.029038477908176975,149.94265985221375
2020-09-08,0.01115019733042637,4.572158472415323,0.02737377747000001,0.02468213691294316,151.61455009781494
2020-09-09,0.006608786485660207,4.602374891538117,0.020574000183000003,0.021529044286365234,152.6165382875308
2020-09-10,0.002203528263675813,4.612516354691654,0.028100480336666678,0.02736529854109815,152.9528331431518
2020-09-11,0.0028525233840202896,4.625673665452588,0.033791450886666664,0.032384191354476476,153.38913467634475
2020-09-14,0.008798983469363749,4.666374891569577,0.026769168844999996,0.024378584300489153,154.73880313674192
2020-09-15,0.000809073887840582,4.67015033364522,0.02035100712,0.02033379754034729,154.8639982617956
2020-09-16,0.003357461058735499,4.685830181528875,0.02267642200666667,0.022240372347666532,155.38394810535962
2020-09-17,-0.0008086798276402607,4.682040845185325,0.02668013166333334,0.025549054888231292,155.25829224098774
2020-09-18,0.008107088405751427,4.719998564236581,0.02455805038133334,0.025758768166516108,156.51698494191143
2020-09-21,0.004765001148597582,4.742489362816547,0.017024124054,0.01681664221081761,157.26278855493464
2020-09-22,0.001351896858430866,4.748900719287281,0.020366077972000005,0.01926805614940439,157.47539162473018
2020-09-23,0.005093150351981339,4.773087584657244,0.01937166064933334,0.02020661281261933,158.27743747101206
2020-09-24,-0.002410943811920603,4.761579938681259,0.020991387966666667,0.021151112586827087,157.89583946257466
2020-09-25,-0.0011185980648250784,4.756253644576341,0.03342401586666666,0.03178725082581193,157.71921748210792
2020-09-28,0.008788940869045104,4.798056076616703,0.03294279071000001,0.03316939638408175,159.10540235847023
2020-09-29,-0.008324799858872394,4.758113220067223,0.025423630682133335,0.026048567372869407,157.78088172737063
2020-09-30,0.008573505224846893,4.798906928619882,0.049218912221666695,0.04698959989218746,159.13361694124117
2020-10-01,0.01344910840084368,4.86344794810845,0.022699886186666667,0.022916372183038936,161.27382220570226
2020-10-02,-0.0017091386577324159,4.855135641210469,0.04022121486666667,0.04014736039441435,160.99818288169024
2020-10-05,0.015525701338698322,4.930515027134772,0.034111833974000035,0.03183703106782473,163.4977925851845
2020-10-06,0.0021105552935038138,4.940921151724992,0.0263959039,0.026138129706346058,163.84286371680133
2020-10-07,-0.0025703550606354774,4.928221230038455,0.0255587056,0.024710309700205758,163.42172938289787
2020-10-08,-0.0013047218659284917,4.92179127203949,0.027226525814000004,0.027469097136380283,163.20850947920414
2020-10-09,0.006395902992217103,4.953270571563396,0.03051572146900001,0.03143221827559599,164.25237527333744
2020-10-12,-0.006841912902933924,4.919380725728093,0.022640701573066673,0.023731812201137858,163.12857482761726
2020-10-13,0.000351464083068686,4.921109711364126,0.026072038069000002,0.025903976379928473,163.18590866259132
2020-10-14,0.004035894801434077,4.9409707924655075,0.0287971882,0.027369668509626893,163.84450982303
2020-10-15,0.001582881079218744,4.948791761645873,0.029255446280000003,0.029054665024302966,164.10385619756272
2020-10-16,0.002881314617144997,4.96305078768591,0.03194756111933334,0.030858741057415946,164.57669103715463
2020-10-19,0.0034443460530946234,4.980145252077785,0.02602573882433334,0.023421190155937337,165.14355011335982
2020-10-20,0.0028927390525990745,4.994551512736086,0.028355247860000016,0.028926588319436564,165.6212673100576
2020-10-21,-0.008601890101129203,4.951588929519102,0.02737695915900001,0.028053819129259683,164.19661137024676
2020-10-22,0.005441600455046316,4.978533498091176,0.02545580843933334,0.024977199534532868,165.09010372539618
2020-10-23,0.00496707076157139,5.003262226265049,0.031090343599533336,0.03135905421766416,165.91011795263537
2020-10-26,-0.011711363734948365,4.944667202471931,0.0305983006,0.031033056972282286,163.96708421398384
2020-10-27,-0.00981499357045819,4.896135325671613,0.05119277013333332,0.05154489004633405,162.35774833665684
2020-10-28,-0.022015629919427168,4.788343822306193,0.026889012066666666,0.025876727966082803,158.7833402347255
2020-10-29,0.0019079235595773271,4.797479616296128,0.029219725050000006,0.028269000056312596,159.08628671042771
2020-10-30,0.004374470732361875,4.818466050466718,0.03515512897999999,0.035007303701433796,159.78220501556262
2020-11-02,0.00963234385876328,4.8648791723365905,0.033948258246666675,0.032287118398514524,161.32128215678395
2020-11-03,0.012126479878020938,4.923873031728934,0.03523549200516668,0.03550695120984534,163.27754143875472
2020-11-04,0.010916303275345209,4.97762352303258,0.022507848381666667,0.0232837635983774,165.05992859915293
2020-11-05,-0.00521815552375791,4.9516495093506805,0.01979088508553334,0.020400964484684647,164.19862022098218
2020-11-06,0.0032947700950919745,4.967964056075466,0.051158387373333336,0.049919000076907444,164.73961692454165
2020-11-09,0.01943880209410756,5.064535326172158,0.02632998079066667,0.02599999707462471,167.94195773499692
2020-11-10,0.002030444571180673,5.074818584430737,0.027479077586666668,0.02707049514604566,168.2829545713534
2020-11-11,0.0034633315887868665,5.092394363941559,0.03137131673333334,0.028919932884712094,168.86577424377478
2020-11-12,0.010090699128138928,5.143780183309923,0.02642670732866669,0.02597483642036597,170.5697479647089
2020-11-13,0.004356529410885639,5.166189212961643,0.03435516880036669,0.033824498467094705,171.3128400883245
2020-11-16,-0.008488202665240927,5.122337551915043,0.04440221258133334,0.04443701540253694,169.8587019824968
2020-11-17,0.01902848813054876,5.219807891222323,0.032978587440000005,0.03419131059632576,173.09085627704115
2020-11-18,0.00713953465161477,5.257074890536477,0.030016678726666666,0.029221192725163547,174.32664444330877
2020-11-19,0.00822544790383774,5.300316686175158,0.046735569458333376,0.04463159870597938,175.76055917542803
2020-11-20,0.009071226835456676,5.348397061135209,0.03723388885433334,0.03591226046908017,177.35492307643506
2020-11-23,0.006212478255501776,5.3816238615793015,0.029651874914333336,0.02941210420654417,178.45673667955361
2020-11-24,-0.000812736397279843,5.377250019990527,0.0294906479,0.02965080939118139,178.31169839431436
2020-11-25,0.0006475409760540922,5.380732009716958,0.02983156514666667,0.029354949722980472,178.42716252553447
2020-11-26,0.0029845097719177335,5.3967908569800285,0.03255516703243334,0.031164897748478596,178.95968013566747
2020-11-27,0.009765992583608963,5.449495876464583,0.026427424766666666,0.02523011748092784,180.7073990446374
2020-11-30,-0.004384837819509449,5.4256007208482,0.03368776117333338,0.03263184101787426,179.9150264070413
2020-12-01,0.009802203940121497,5.478783565611624,0.04453913980000001,0.041457607727923874,181.67859018777543
2020-12-02,0.008551048392690195,5.525632909014245,0.04935917184,0.04851055585286726,183.23213260438683
2020-12-03,0.010961681573090314,5.586203137452649,0.030977039363333337,0.028256179393080616,185.2406648959544
2020-12-04,0.00023687980054055567,5.587526396137627,0.02689615277933334,0.02642153171076897,185.28454466770697
2020-12-07,0.00725498864126946,5.628063836674398,0.03584719881666667,0.03463461045946955,186.62878193467392
2020-12-08,0.007038180394517187,5.667675165228771,0.03037725915433333,0.02886141513138729,187.94230896873918
2020-12-09,0.008559803213395504,5.716189349320579,0.03548853931666668,0.037232225906653045,189.55105814898278
2020-12-10,-0.013785019199648732,5.637391569391367,0.03948296891133335,0.039951557313232335,186.93809317308532
2020-12-11,0.013555384395121292,5.713808579100283,0.05102796209000001,0.04790205427072335,189.47211088413746
2020-12-14,0.016938641934517423,5.810592736704036,0.02674511482000001,0.02583562035127764,192.68151112698106
2020-12-15,-0.0004004213526676405,5.808266051300604,0.029745859643666675,0.028208363956902436,192.60435733566155
2020-12-16,0.009757890704535886,5.864942476612062,0.0324467392,0.032092906964335796,194.4837696037603
2020-12-17,-0.001489802206984706,5.856204872366567,0.06165451159146667,0.06163014057472987,194.19402725458195
2020-12-18,0.018590999476021438,5.965077574080208,0.06721014113333333,0.06353225897590438,197.80428831351836
2020-12-21,0.015217359451347964,6.055850303680162,0.05673442468,0.0563230139937731,200.81434726980328
2020-12-22,0.013387972203473946,6.136925859214232,0.040362920544,0.04096606160534131,203.50284416911015
2020-12-23,-0.007476512380522539,6.091043057049468,0.03311405563,0.032825579579965174,201.98135263520828
2020-12-24,-0.013766187617333702,6.007192615540867,0.068363753632,0.06857913780930673,199.20083943962914
2020-12-25,0.021083851947499,6.13384737526704,0.05166284559333335,0.04809825168139468,203.4007604461918
2020-12-28,0.01223736242010211,6.208909488627775,0.04136337018266672,0.04117647524827306,205.88984926829625
2020-12-29,0.008736770694234102,6.26315530709117,0.030305871066666667,0.028966285430494582,207.68866166962377
2020-12-30,0.00010273250852198802,6.2637987367471295,0.042030384186666665,0.04267742481960159,207.70999804682862
2020-12-31,0.009833901854156585,6.325396318758491,0.060525893832,0.05641583135138106,209.75259778174822
2021-01-04,0.021027311338444227,6.458402396492075,0.048636435486666664,0.04612580260683206,214.1631309593525
2021-01-05,0.012239023220062406,6.5374469333872485,0.034490563866666664,0.032174092314612796,216.7842784920453
2021-01-06,0.0033297431024916805,6.5592149522216,0.04374518139,0.04136825010396589,217.5061144480828
2021-01-07,0.012175589365310808,6.639077260038658,0.031233104560000013,0.027848870217145615,220.154379582047
2021-01-08,0.010127587144731496,6.706315093550304,0.051883898966666696,0.05143348679449008,222.38401224655848
2021-01-11,0.01256236225959645,6.790562253182483,0.043136316566666666,0.040990466784489525,225.17768076914226
2021-01-12,0.012951463794299853,6.878509974347515,0.030471076013333338,0.030703031781717516,228.09406134890818
2021-01-13,-0.003411229006066877,6.855045801604501,0.05133851152766667,0.0498938203723589,227.31598027072323
2021-01-14,0.009234564695428197,6.91834916554954,0.04357363904666667,0.0405157759925852,229.4151443968379
2021-01-15,0.011309755046018962,6.996593999934736,0.03612199870933334,0.03598891031365586,232.0097734838132
2021-01-18,0.000497487997542855,7.000074721473383,0.07000836588166666,0.07068584303377475,232.12519556143403
2021-01-19,-0.051356976674330826,6.640572047284102,0.030045067999999998,0.029492109087458068,220.20394730746096
2021-01-20,4.5199337610297805e-06,6.640602062229891,0.0667319797,0.06564227017877687,220.20494261471674
2021-01-21,0.028280561217910494,6.828402015374566,0.04193924722333333,0.04221421543630589,226.43246197481866
2021-01-22,0.004194944319941159,6.857046781623237,0.038435726633333334,0.03905760519639797,227.3823335450303
2021-01-25,0.0023985356823973303,6.873493653004827,0.06413859496666667,0.06569327163133291,227.92771818558478
2021-01-26,-0.029568731017878408,6.670253168026033,0.07061539046796667,0.06796828726891709,221.18818479503642
2021-01-27,-0.03706714651288186,6.423005916568798,0.08772751116666667,0.08455856565483066,212.98936994232042
2021-01-28,-0.0650866656241894,6.004953878174894,0.05617054663333334,0.06167049552951154,199.12660203937784
2021-01-29,0.029532918420113217,6.182297691175576,0.05621710000000001,0.05534657449885979,205.00739173268113
2021-02-01,-0.0337326357099583,5.973752495308633,0.06070556078,0.06560459275454684,198.09195206951387
2021-02-02,0.025840262409807503,6.128115827358651,0.06502327723333333,0.06724578711560303,203.2107000922611
2021-02-03,0.04045146633520343,6.3760070984472765,0.029889778876666676,0.03040293888931574,211.43087088599634
2021-02-04,0.0048251595586004505,6.406772350044053,0.045337536633333335,0.04458203179932974,212.4510585736351
2021-02-05,0.018876782270595537,6.5277115967531065,0.059185594452,0.06041212293771372,216.46145094948713
2021-02-08,-0.029921985672360544,6.332389503881758,0.04546040893500001,0.04634350721738012,209.9844945155582
2021-02-09,0.02645787195342735,6.499931054534689,0.06445311104200001,0.0665397804338501,215.540237383656
2021-02-17,0.040584602100355714,6.763728170062725,0.04135801203333337,0.03910416959281324,224.28785215448795
2021-02-18,0.011654433479341362,6.842555590093069,0.034938677566666666,0.03387596133786807,226.90180000764678
2021-02-19,0.004749428628271194,6.875053819503194,0.025592212313333338,0.02520507393895975,227.97945391240933
2021-02-22,-7.785087849426954e-05,6.87451859052365,0.024441140996666676,0.023081714019077628,227.96170551164357
2021-02-23,0.002470920024828622,6.89150497617003,0.027330523866666675,0.02967587007874287,228.52498065468637
2021-02-24,-0.012238639921928708,6.8071623282465055,0.02330996898666667,0.022439898438625053,225.72814570328794
2021-02-25,0.0032763805858726036,6.829465182743656,0.026881696460000003,0.02162061897131028,226.4677170175552
2021-02-26,0.0040754468397809,6.857298305040063,0.05793960796000001,0.05650585752591853,227.39067415918686
2021-03-01,0.02182331794445073,7.006947306190895,0.027154255396666674,0.026306664973451282,232.35309313896576
2021-03-02,0.0029771153010796363,7.0278077962300145,0.029631709926666683,0.029897479881987002,233.044835087803
2021-03-03,0.0053927976031636045,7.065707341269018,0.036043217233333334,0.0368467845745219,234.3015987158941
2021-03-04,-0.014869469336422187,6.960644022617886,0.02743054386,0.02958093028178378,230.81765827831347
2021-03-05,0.006231320444608505,7.004018026023666,0.03651979862333337,0.031677055213348626,232.25595707131976
2021-03-08,0.004694166720554062,7.036896054351587,0.04084278319033335,0.03936317554274629,233.34620525565435
2021-03-09,-0.000593385333311554,7.032720463440897,0.027232110733000008,0.02654122719119724,233.20774103987176
2021-03-10,0.006798351609324039,7.080531369921456,0.03257910928580001,0.030106768924255,234.79316926147695
2021-03-11,0.009895803222192537,7.15059891506676,0.02511794724766667,0.024986745946182876,237.1166362624035
2021-03-12,-0.00020804333061790647,7.149111280652557,0.027192973833333342,0.027873294732379515,237.06730572765053
2021-03-15,0.003449312404861085,7.173770798876644,0.025574297414133335,0.025522925567034286,237.88502492608393
2021-03-16,-0.001511990212987128,7.16292412763853,0.03163505739900003,0.030217084789462476,237.5253450965795
2021-03-17,0.005990831236335003,7.205835997245885,0.03527565272666667,0.03295993459222573,238.9483193534054
2021-03-18,0.00684290082681922,7.255144818349362,0.0314381886698,0.03195711076960762,240.58341900547583
2021-03-19,-0.000589985846703619,7.25086438559075,0.020591702432000005,0.021567291298160988,240.44147819331104
2021-03-22,-0.003533529496355181,7.225243242410194,0.030792337422000004,0.030349048698369966,239.5918711379677
2021-03-23,-0.012595190569796917,7.1342399268589,0.04846841410333335,0.04729051103919538,236.57416586201077
2021-03-24,-0.02373075738003052,6.964939010063685,0.02316811538666667,0.022344503668257177,230.9600817295563
2021-03-25,-0.003285624094306261,6.942054838636847,0.022699988036666674,0.021399018894358662,230.20123372020277
2021-03-26,-0.00306574362259751,6.920772278287574,0.04698262933333333,0.04497940596182256,229.49549575601097
2021-03-29,0.016051138897565747,7.03185855540479,0.033937808166666666,0.03277541037499358,233.17915983475638
2021-03-30,0.010491460230065522,7.105633019782265,0.024180808294666668,0.02254306148121989,235.6255497166428
2021-03-31,0.0030774062214480005,7.127499939044669,0.04177957249133333,0.041693984578782005,236.35066524927294
2021-04-01,0.020847131609095754,7.276087868317755,0.02060671012666667,0.019636178282051348,241.27789867362185
2021-04-02,0.01050611823796617,7.352531307772133,0.02619078823333333,0.024582877186593608,243.81279280529492
2021-04-05,0.002330471614349924,7.369666173278516,0.024096203373333343,0.02353071977911893,244.38099159814305
2021-04-06,0.0008813957214252587,7.376161765511976,0.024384195403333347,0.024622128523703782,244.5963879585354
2021-04-07,0.006963009435750888,7.427522049484861,0.020139494654000004,0.020208166737511718,246.29951491584126
2021-04-08,-0.00351268784502575,7.401431483062975,0.02515542072400001,0.02492827066803904,245.43434160356063
2021-04-09,0.0005254963440354517,7.405320908247954,0.03731632235466667,0.03557995222471342,245.56331645277405
2021-04-12,0.008394386438492506,7.467484033652836,0.030813761909999998,0.03225419448608822,247.62466982619648
2021-04-13,-0.014077539298367518,7.362360233709156,0.02462758276666667,0.023172290460314948,244.1387238054729
2021-04-14,0.006815534017658139,7.4125386503322535,0.02691908105666667,0.02871394476651651,245.8026595825967
2021-04-15,-0.011680864655193801,7.32595378960633,0.03357538322333333,0.03226011576735169,242.93147198412575
2021-04-16,-0.013800019114030547,7.224855487281258,0.040467390033333335,0.04129689559453369,239.57901302734524
2021-04-19,0.015662961211548632,7.338018118537589,0.030213355300000005,0.03162081860476624,243.33152981549367
2021-04-20,-0.003438705431855738,7.312784835774317,0.07245195283666667,0.07240791860224645,242.49478436217532
2021-04-22,-0.03553105773498572,7.052953855570891,0.04479138316666667,0.0470291448701465,233.87868817856994
2021-04-23,0.021991651580882503,7.208059959378648,0.04605353339999999,0.048849562210955454,239.02206680118692
2021-04-26,-0.02015202037379086,7.062802988221744,0.028870553613333336,0.0273618720933423,234.20528924122382
2021-04-27,-0.0007566180906038761,7.057459143710484,0.029904095617000002,0.03136125976273601,234.02808528246877
2021-04-28,0.011006401222847507,7.135136370660015,0.026522185362666668,0.025591606259196136,236.6038922865024
2021-04-29,0.005928988256113947,7.17744051040743,0.04765644041666667,0.04735056108302018,238.0067139852199
2021-05-04,-0.0022203508012446555,7.161504074619261,0.056105545300000004,0.055230780898541214,237.47825558712123
2021-05-05,0.014548084302116336,7.265690239626772,0.02726283495,0.026041110853679245,240.93310926932224
2021-05-06,-0.0015113251625034278,7.254709419144668,0.032458554124666666,0.0318665347959305,240.56898099880328
2021-05-07,-0.005589264250690872,7.214160931139093,0.06479418285333335,0.06392099988533469,239.22437739348155
2021-05-10,0.01010672002679885,7.287072435898385,0.03229758906666667,0.03121394076065297,241.6421511993827
