Date,seed,score,policy,label,daily_q90,obs_coverage,year
2020-09-11,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03443457652999999,0.5434782608695652,2020
2020-09-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.025662396538000027,0.3516483516483517,2020
2020-09-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01456120614999995,0.3956043956043956,2020
2020-09-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022107995256000004,0.4891304347826087,2020
2020-09-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0260447844,0.44565217391304346,2020
2020-09-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01769678503499995,0.391304347826087,2020
2020-09-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01359315325,0.391304347826087,2020
2020-09-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.024051608259999992,0.45652173913043476,2020
2020-09-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015668515154,0.532608695652174,2020
2020-09-24,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01578580822,0.5384615384615384,2020
2020-09-25,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.023391055720000005,0.5824175824175825,2020
2020-09-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.029868988449999998,0.5,2020
2020-09-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01695566444,0.40217391304347827,2020
2020-09-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0244722217,0.5543478260869565,2020
2020-10-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01563480864,0.42857142857142855,2020
2020-10-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.05028738885,0.3956043956043956,2020
2020-10-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016645483268,0.3804347826086957,2020
2020-10-06,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021180457579999982,0.42857142857142855,2020
2020-10-07,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02398873795,0.3956043956043956,2020
2020-10-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022187877528000007,0.4891304347826087,2020
2020-10-09,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022354234220000022,0.532608695652174,2020
2020-10-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.012508732442,0.3804347826086957,2020
2020-10-13,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.017838079989999985,0.6304347826086957,2020
2020-10-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02315850884000002,0.42857142857142855,2020
2020-10-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.020940100919999996,0.45652173913043476,2020
2020-10-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.020000003279999984,0.4673913043478261,2020
2020-10-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01331198456,0.4891304347826087,2020
2020-10-20,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01713597592,0.532608695652174,2020
2020-10-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01820954831999992,0.4673913043478261,2020
2020-10-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02405845267999992,0.532608695652174,2020
2020-10-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022945225149999998,0.5,2020
2020-10-26,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01662275378619993,0.37362637362637363,2020
2020-10-27,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.05167626105999999,0.46153846153846156,2020
2020-10-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02449142235,0.3181818181818182,2020
2020-11-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016954426,0.4943820224719101,2020
2020-11-03,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021339610496000007,0.4777777777777778,2020
2020-11-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018587833,0.45555555555555555,2020
2020-11-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.017568464649999973,0.4888888888888889,2020
2020-11-06,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.047282539044,0.6111111111111112,2020
2020-11-09,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0165163832,0.34831460674157305,2020
2020-11-11,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02908974784,0.44565217391304346,2020
2020-11-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016783445010999997,0.45652173913043476,2020
2020-11-13,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02121761704,0.42391304347826086,2020
2020-11-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01801847506799997,0.2608695652173913,2020
2020-11-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01875263976000001,0.27472527472527475,2020
2020-11-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.031145647224,0.4065934065934066,2020
2020-11-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.05069091861999998,0.2608695652173913,2020
2020-11-20,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.036288042289999996,0.3695652173913043,2020
2020-11-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.012438883015000003,0.3076923076923077,2020
2020-11-24,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01506673612999999,0.24175824175824176,2020
2020-11-26,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022257760689999993,0.26373626373626374,2020
2020-11-27,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.019735329830999997,0.26373626373626374,2020
2020-12-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.026346900524000003,0.25274725274725274,2020
2020-12-03,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.030218391760000005,0.25555555555555554,2020
2020-12-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.010230651348,0.3111111111111111,2020
2020-12-07,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0263777841,0.34065934065934067,2020
2020-12-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02804920365999995,0.27472527472527475,2020
2020-12-09,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021451906979999998,0.2608695652173913,2020
2020-12-11,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.025601819638999997,0.2608695652173913,2020
2020-12-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02233051049499999,0.2222222222222222,2020
2020-12-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015971430959999974,0.3111111111111111,2020
2020-12-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.034242801440000005,0.3626373626373626,2020
2020-12-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.013555045840000007,0.29347826086956524,2020
2020-12-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.034124267348,0.31868131868131866,2020
2020-12-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021898593356000005,0.25555555555555554,2020
2020-12-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02507091563,0.26666666666666666,2020
2020-12-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015507935767000004,0.2222222222222222,2020
2020-12-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02023633167,0.3076923076923077,2020
2020-12-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.017935285509999996,0.3516483516483517,2020
2020-12-31,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02441443587,0.3516483516483517,2020
2021-01-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.04901528624000001,0.27472527472527475,2021
2021-01-07,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.023901013826000007,0.2247191011235955,2021
2021-03-10,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.013499857720000001,0.21739130434782608,2021
2021-03-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.012531272474000004,0.2391304347826087,2021
2021-03-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0203809669,0.31521739130434784,2021
2021-03-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.017326772084999997,0.391304347826087,2021
2021-03-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03115354458000002,0.42391304347826086,2021
2021-03-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.027414553209999998,0.391304347826087,2021
2021-03-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015191997079999993,0.32608695652173914,2021
2021-03-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02285299065399991,0.42391304347826086,2021
2021-03-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.040428870019999986,0.358695652173913,2021
2021-03-25,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01881479433999994,0.2717391304347826,2021
2021-03-26,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022893322210000004,0.24175824175824176,2021
2021-03-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.029737812303999998,0.31868131868131866,2021
2021-03-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015007692729999998,0.37362637362637363,2021
2021-03-31,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03086210511999994,0.48314606741573035,2021
2021-04-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016636078789,0.24719101123595505,2021
2021-04-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021938875,0.23076923076923078,2021
2021-04-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01609577922999993,0.26666666666666666,2021
2021-04-06,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016905729846000007,0.4444444444444444,2021
2021-04-07,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0182505286999999,0.44565217391304346,2021
2021-04-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0186214823,0.44565217391304346,2021
2021-04-09,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03133561825,0.5,2021
2021-04-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02668755548,0.29347826086956524,2021
2021-04-13,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.010383564140000006,0.24175824175824176,2021
2021-04-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02485356499,0.2857142857142857,2021
2021-04-27,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.019149415367999977,0.31521739130434784,2021
2021-04-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.026149488721999993,0.2608695652173913,2021
2021-04-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03590669017000001,0.24175824175824176,2021
2021-05-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0197252313999999,0.22826086956521738,2021
2021-05-13,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021420903430000034,0.21978021978021978,2021
2021-05-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02969694839,0.2826086956521739,2021
2021-05-26,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.038937788564000014,0.2717391304347826,2021
2021-06-24,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.019505434600000007,0.3010752688172043,2021
2021-06-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.023526139300000005,0.26881720430107525,2021
2021-06-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02280590684,0.3548387096774194,2021
2021-07-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.020300269471500022,0.32967032967032966,2021
2021-07-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.044963764880000034,0.27472527472527475,2021
2021-07-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.049843121449999916,0.21739130434782608,2021
2021-07-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018621106,0.22580645161290322,2021
2021-08-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016929304979999924,0.25,2021
2021-08-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018880379849999913,0.3225806451612903,2021
2021-08-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.04551783687299991,0.23655913978494625,2021
2021-08-27,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.025734867716000007,0.21505376344086022,2021
2021-09-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03438285450499995,0.28888888888888886,2021
2021-09-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.032762344180000035,0.24175824175824176,2021
2021-09-10,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015949979804,0.25,2021
2021-09-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.034468872479999996,0.3118279569892473,2021
2021-09-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0332356054772,0.25806451612903225,2021
2021-09-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.017721009049999972,0.40860215053763443,2021
2021-09-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.017143878480000003,0.34408602150537637,2021
2021-09-24,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.045852526119999994,0.3978494623655914,2021
2021-09-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01664035154,0.25,2021
2021-09-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.014238602617999996,0.3978494623655914,2021
2021-09-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.030338563331999944,0.4838709677419355,2021
2021-10-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.04660728144000001,0.3010752688172043,2021
2021-10-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016332457489999997,0.2608695652173913,2021
2021-10-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0318638316,0.391304347826087,2021
2021-10-06,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01720027009,0.33695652173913043,2021
2021-10-07,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018078490349999997,0.3695652173913043,2021
2021-10-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03485937857999997,0.3695652173913043,2021
2021-10-11,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01054937795,0.30434782608695654,2021
2021-10-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01458338792199991,0.34782608695652173,2021
2021-10-13,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0172638399,0.3548387096774194,2021
2021-10-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01329409410000001,0.40860215053763443,2021
2021-10-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.021428964916000017,0.34408602150537637,2021
2021-10-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018631949375,0.34408602150537637,2021
2021-10-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01600771567,0.3870967741935484,2021
2021-10-20,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01883644948999995,0.3870967741935484,2021
2021-10-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.026788296569999995,0.34408602150537637,2021
2021-10-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.024765341984999998,0.3655913978494624,2021
2021-10-25,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0181565181,0.3333333333333333,2021
2021-10-26,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0346898264,0.44086021505376344,2021
2021-10-27,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02652827469999997,0.25806451612903225,2021
2021-10-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.037257042138999996,0.25806451612903225,2021
2021-10-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03255558589999995,0.27956989247311825,2021
2021-11-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03279618515800002,0.26881720430107525,2021
2021-11-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02648798538,0.3333333333333333,2021
2021-11-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.028206342094999996,0.25806451612903225,2021
2021-11-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02117502232999997,0.2608695652173913,2021
2021-11-08,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.015077961820000001,0.2967032967032967,2021
2021-11-09,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01857578327280001,0.29347826086956524,2021
2021-11-10,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0193556949,0.26881720430107525,2021
2021-11-11,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022134384200000003,0.26881720430107525,2021
2021-11-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0259870281,0.2826086956521739,2021
2021-11-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.019359632664999994,0.21505376344086022,2021
2021-11-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.026592696540000012,0.2903225806451613,2021
2021-11-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0397407959,0.22580645161290322,2021
2021-12-02,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.04360318025600003,0.23655913978494625,2021
2021-12-10,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0171230686,0.21505376344086022,2021
2021-12-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.012890339750000005,0.23655913978494625,2021
2021-12-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018083851239999983,0.24731182795698925,2021
2021-12-27,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016017152340000004,0.24731182795698925,2021
2021-12-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01678420424,0.25,2021
2021-12-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.013641069279999961,0.2903225806451613,2021
2021-12-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.04052770414,0.32608695652173914,2021
2021-12-31,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.028356393600000005,0.2717391304347826,2021
2022-01-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016906123656000003,0.25,2022
2022-01-06,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.019024498741999997,0.26373626373626374,2022
2022-01-07,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02527920325,0.2857142857142857,2022
2022-01-10,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02829939534000001,0.24175824175824176,2022
2022-01-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03943484758999992,0.24175824175824176,2022
2022-02-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0277877687,0.22580645161290322,2022
2022-03-01,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.026988884712000002,0.21505376344086022,2022
2022-03-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.027490417700000002,0.24731182795698925,2022
2022-03-15,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.014825036083000006,0.21505376344086022,2022
2022-03-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.016483123560800006,0.32608695652173914,2022
2022-03-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.018353296,0.3333333333333333,2022
2022-03-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.029943207399999956,0.2903225806451613,2022
2022-03-21,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.023526603432000002,0.3548387096774194,2022
2022-03-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.013315739,0.3118279569892473,2022
2022-03-23,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.026372161104000005,0.3763440860215054,2022
2022-03-24,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.014749735340000012,0.40860215053763443,2022
2022-03-25,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.031033831748,0.41935483870967744,2022
2022-03-28,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.023627193759999998,0.26881720430107525,2022
2022-03-29,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03178787509600001,0.26881720430107525,2022
2022-03-30,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.025807680635,0.27956989247311825,2022
2022-03-31,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03784988094,0.3655913978494624,2022
2022-04-04,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0203472264,0.22580645161290322,2022
2022-04-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.022679617236,0.3225806451612903,2022
2022-04-14,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.041543545769999995,0.25806451612903225,2022
2022-07-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.0241578938999999,0.22826086956521738,2022
2022-07-25,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01315458047392,0.2608695652173913,2022
2022-07-26,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.012521994929999909,0.21505376344086022,2022
2022-08-05,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01648646203,0.22826086956521738,2022
2022-08-10,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01707951417999998,0.3118279569892473,2022
2022-08-12,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.03464615638999992,0.21505376344086022,2022
2022-08-16,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.029352365000000002,0.3225806451612903,2022
2022-08-17,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.011620967675,0.27956989247311825,2022
2022-08-18,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.01954768583999996,0.3763440860215054,2022
2022-08-19,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02552806245,0.33695652173913043,2022
2022-08-22,43,risk_input_noise,calibrated_p90_3p5,risk_input_noise_calibrated_p90_3p5,0.02550955913,0.3225806451612903,2022
