code,split,Date,actual_date,actual_aligned,base_prediction,actual_return,predicted_return,error,abs_error,actual_abs_return,pred_abs_return,sign_mismatch,feature_sector,feature_exchange,feature_close,feature_adjust,feature_volume_match,feature_volume_ratio_20,feature_intraday_return,feature_gap_open,feature_close_position,feature_momentum_20,feature_volatility_20,feature_bb_width,feature_macd_hist,feature_sector_momentum_rank,feature_alpha_sector,feature_target_next_return,rank_abs_error_in_day
DBC,train,2017-11-27,2017-11-28,0.0617284104228019,-0.0026278963778167,0.0617284104228019,-0.0026278963778167,0.0643563068006186,0.0643563068006186,0.0617284104228019,0.0026278963778167,True,Thực phẩm và đồ uống,HOSE,5440,7199.822265625,12148,0.5090950236673868,0.032258064516129,0.0,1.0,-0.116363664256886,0.0275685963967192,0.1695563298015042,42.55095117044678,11.0,0.0240156733184347,0.0,5.0
BVH,train,2017-11-27,2017-11-28,0.0609296485781669,-0.000336202501785,0.0609296485781669,-0.000336202501785,0.0612658510799519,0.0612658510799519,0.0609296485781669,0.000336202501785,True,Bảo hiểm,HOSE,48510,48510.0,747450,1.388558626173155,0.0070583350633173,0.0066875653082549,0.4469696969696969,0.1297158826269213,0.0186998716719794,0.2036974632631426,682.3840140204393,8.0,0.0137931034482758,-0.015460729746444,6.0
SAB,train,2017-11-27,2017-11-28,0.0593750551342964,0.0011361909564584,0.0593750551342964,0.0011361909564584,0.058238864177838,0.058238864177838,0.0593750551342964,0.0011361909564584,False,Thực phẩm và đồ uống,HOSE,110610,124591.9375,27840,0.6413268832066344,-0.0230524642289348,-0.0272360168399347,0.1482558139534883,0.0557491035468733,0.0230226326633252,0.1791311895216149,1200.4673419812302,11.0,-0.0688771505595979,0.0561056569170055,7.0
VIX,train,2017-11-27,2017-11-28,0.0571429468691349,0.0040241940878331,0.0571429468691349,0.0040241940878331,0.053118752781301806,0.053118752781301806,0.0571429468691349,0.0040241940878331,False,Dịch vụ tài chính,HOSE,1700,4190.6552734375,1739297,2.337117365740485,0.0691823899371069,-0.0124223602484472,1.0,0.43055565394518,0.030209459170034,0.4649332734696313,118.81546283766632,6.0,0.0417424355352894,0.0194173886234509,8.0
SBT,train,2017-11-27,2017-11-28,0.0523690544068813,0.0002803343813866,0.0523690544068813,0.0002803343813866,0.052088720025494695,0.052088720025494695,0.0523690544068813,0.0002803343813866,False,Thực phẩm và đồ uống,HOSE,13840,14901.0986328125,1970920,0.6610236455508385,0.0,-0.0021629416005768,0.4347826086956521,-0.0261905161538561,0.0247393622808095,0.1012027598496069,83.83245305204753,11.0,-0.0165194672552148,-0.0195598911442469,9.0
STB,train,2017-11-27,2017-11-28,0.0476190485060215,0.0006549805402755,0.0476190485060215,0.0006549805402755,0.046964067965746,0.046964067965746,0.0476190485060215,0.0006549805402755,False,Ngân hàng,HOSE,12550,12550.0,4981930,1.9911325014982664,0.0203252032520324,-0.0080645161290322,0.6666666666666666,0.1155555555555556,0.0197058609521607,0.1773961826467938,146.59334107481624,5.0,0.0065187737533561,0.0039840637450199,10.0
DGW,train,2017-11-27,2017-11-28,0.0407673977315425,-0.0022319336421787,0.0407673977315425,-0.0022319336421787,0.042999331373721195,0.042999331373721195,0.0407673977315425,0.0022319336421787,True,Bán lẻ,HOSE,3930,4258.08544921875,402910,0.9191010415763708,-0.0199501246882792,0.0282051282051281,0.3597122302158273,0.0829014733345776,0.0187495721824442,0.1264275376857719,28.833180827564235,14.0,0.0339209168094364,-0.0023922778344828,11.0
VGC,train,2017-11-27,2017-11-28,0.0435028262436389,0.0005881341639906,0.0435028262436389,0.0005881341639906,0.0429146920796483,0.0429146920796483,0.0435028262436389,0.0005881341639906,False,Xây dựng và Vật liệu,HOSE,17860,17860.0,1001604,1.524762177402235,0.0170842824601367,0.0,0.6621621621621622,0.1456061577934573,0.0304348573594917,0.2221310334260812,245.4914663178852,4.0,0.0078645105153775,-0.0089585666293393,12.0
VIX,train,2017-11-29,2017-11-30,0.0593220219016075,0.0044632675126194,0.0593220219016075,0.0044632675126194,0.0548587543889881,0.0548587543889881,0.0593220219016075,0.0044632675126194,False,Dịch vụ tài chính,HOSE,1820,4516.14306640625,2388415,2.7156620538753766,0.0520231213872832,0.0,0.88,0.5633802935937495,0.029292866981076,0.6161799459322005,148.56581149922047,4.0,0.0477895042484896,0.0630630504004676,1.0
PVT,train,2017-11-29,2017-11-30,0.0535715296864509,0.000719595933333,0.0535715296864509,0.000719595933333,0.052851933753117905,0.052851933753117905,0.0535715296864509,0.000719595933333,False,Hàng & Dịch vụ Công nghiệp,HOSE,8270,9810.8017578125,166110,0.4020768281170576,0.0048602673147022,0.0,1.0,0.1575341637113596,0.0245556135957979,0.2492296122923883,11.528502770801822,9.0,-0.0048196776463715,-0.0059171267798039,2.0
PLX,train,2017-11-29,2017-11-30,0.0516937971115112,0.0013906301464885,0.0516937971115112,0.0013906301464885,0.050303166965022704,0.050303166965022704,0.0516937971115112,0.0013906301464885,False,Dầu khí,HOSE,45310,45310.0,1305540,2.4274754656779804,0.0281370546857273,0.0,0.8797814207650273,0.0161471181879344,0.0301520507221091,0.1581014690726439,476.6242240968038,7.0,0.0073536813843684,0.0033105274773781,3.0
CII,train,2017-11-29,2017-11-30,0.0470409877598285,-0.0007123794639483,0.0470409877598285,-0.0007123794639483,0.0477533672237768,0.0477533672237768,0.0470409877598285,0.0007123794639483,True,Xây dựng và Vật liệu,HOSE,24150,25164.302734375,1527630,0.7424004587668697,0.0,0.0,0.6111111111111112,0.0411392333461333,0.0156334227343382,0.1005084539242606,120.03339848042076,8.0,-0.0248046164964397,0.0015197774811681,4.0
VNM,train,2017-11-29,2017-11-30,0.0498140417039394,0.0024829136673361,0.0498140417039394,0.0024829136673361,0.047331128036603304,0.047331128036603304,0.0498140417039394,0.0024829136673361,False,Thực phẩm và đồ uống,HOSE,87910,87910.0,464670,0.2876208285091681,0.0053751143641354,-0.0053463769764532,0.7121212121212122,0.1936184657162254,0.0224661226493189,0.2820160537304406,-68.78996868398326,11.0,-0.0194388900743839,0.0093277215333864,5.0
PHR,train,2017-11-29,2017-11-30,0.0446144044399261,0.0009027328342199,0.0446144044399261,0.0009027328342199,0.0437116716057062,0.0437116716057062,0.0446144044399261,0.0009027328342199,False,Hóa chất,HOSE,15370,15370.0,280350,0.9309747091015356,0.0052321778940485,-0.0026092628832354,0.5405405405405406,0.0357142857142858,0.0181935424521833,0.1234937273939444,133.10676302106663,16.0,-0.0046237010734997,0.0208197787898503,6.0
DBC,train,2017-11-29,2017-11-30,0.0418251045048236,-0.0013987446436658,0.0418251045048236,-0.0013987446436658,0.0432238491484894,0.0432238491484894,0.0418251045048236,0.0013987446436658,True,Thực phẩm và đồ uống,HOSE,5770,7644.255859375,99292,3.6142192584611577,0.0626151012891345,-0.0018382352941176,0.8717948717948718,0.0278884535394225,0.0270575662455622,0.1374642822685052,96.08662292886036,11.0,0.0491482341556613,0.0193798499128354,7.0
GEX,train,2017-11-29,2017-11-30,0.0378378368914127,0.0015037665143609,0.0378378368914127,0.0015037665143609,0.0363340703770518,0.0363340703770518,0.0378378368914127,0.0015037665143609,False,Hàng & Dịch vụ Công nghiệp,HOSE,10820,10820.0,2890144,2.477285431591693,0.0131086142322096,0.0047036688617121,0.5957446808510638,0.1259105098855359,0.01763486934451,0.2107642618288614,109.31909606336592,9.0,0.0150558547261598,0.0258780036968577,8.0
SCS,train,2017-11-27,2017-11-30,-0.033642292022705,8.100308332359418e-05,-0.033642292022705,8.100308332359418e-05,-0.033723295106028596,0.033723295106028596,0.033642292022705,8.100308332359418e-05,True,Du lịch và Giải trí,HOSE,25630,25630.0,6950,0.0390995733927121,0.0027386541471048,-0.0093023255813953,0.2916666666666667,0.1330680813439433,0.0182001754886037,0.2233208026167407,-121.99342810638676,2.0,-0.0050445395885732,0.1459227467811159,9.0
DIG,train,2017-11-29,2017-11-30,0.0376884564757347,0.0041175256483256,0.0376884564757347,0.0041175256483256,0.0335709308274091,0.0335709308274091,0.0376884564757347,0.0041175256483256,False,Bất động sản,HOSE,9480,11093.59765625,6369270,0.6508958764034954,0.0304347826086957,0.0372040586245772,1.0,0.3089172363492229,0.0339794217592226,0.3519020571501247,220.28946371728057,5.0,0.0601065895808244,-0.0316301878793405,10.0
BWE,train,2017-11-29,2017-11-30,0.0325379446148872,0.0008140903664752,0.0325379446148872,0.0008140903664752,0.031723854248412,0.031723854248412,0.0325379446148872,0.0008140903664752,False,"Điện, nước & xăng dầu khí đốt",HOSE,15830,18939.326171875,587020,2.423339222906587,-0.0671773718326458,0.0,0.0338983050847457,-0.1056751870190793,0.0199608460804263,0.0888845782349884,-90.39444524623752,10.0,-0.0896652301298751,0.0087527656934898,11.0
PPC,train,2017-11-29,2017-11-30,0.0297555793076753,-0.0007902259239926,0.0297555793076753,-0.0007902259239926,0.0305458052316679,0.0305458052316679,0.0297555793076753,0.0007902259239926,True,"Điện, nước & xăng dầu khí đốt",HOSE,9320,9320.0,765740,2.3955126761268364,0.0286975717439292,0.0089086859688196,0.6842105263157895,0.1121718377088305,0.0196937352860215,0.1114795152971139,42.32182214403797,10.0,0.0418458024627245,0.009656652360515,12.0
VIX,train,2017-11-30,2017-12-01,-0.0960000529885292,0.0046664145775139,-0.0960000529885292,0.0046664145775139,-0.10066646756604311,0.10066646756604311,0.0960000529885292,0.0046664145775139,True,Dịch vụ tài chính,HOSE,1930,4800.94482421875,2497745,2.504402829702623,0.0662983425414365,-0.0054945054945054,1.0,0.6388889838059384,0.0305306721372896,0.7003536500211641,167.3347621524574,4.0,0.0457101039219447,0.0593220226934905,1.0
PVD,train,2017-11-30,2017-12-01,0.0684500411152839,0.0015732989413663,0.0684500411152839,0.0015732989413663,0.06687674217391759,0.06687674217391759,0.0684500411152839,0.0015732989413663,False,Dầu khí,HOSE,12620,12620.0,2296070,0.5133562458525837,-0.0117462803445576,0.0,0.1891891891891892,0.218146718146718,0.0262648773241284,0.211791838071776,38.676439620716,8.0,-0.0150568078219357,0.0071315372424722,2.0
HSG,train,2017-11-30,2017-12-01,0.068273089826107,0.0018538824515417,0.068273089826107,0.0018538824515417,0.0664192073745653,0.0664192073745653,0.068273089826107,0.0018538824515417,False,Tài nguyên Cơ bản,HOSE,12350,12350.0,4722840,1.3835907549687034,0.0139573070607552,0.0024691358024691,0.3777777777777777,0.1288848263254114,0.026129687293605,0.083295937901486,110.58400043172082,12.0,-0.0001154907603281,0.0080971659919029,3.0
SSI,train,2017-11-30,2017-12-01,0.0562612824141979,-0.0001905813260236,0.0562612824141979,-0.0001905813260236,0.0564518637402215,0.0564518637402215,0.0562612824141979,0.0001905813260236,True,Dịch vụ tài chính,HOSE,8230,13628.6806640625,4363400,1.267255074509394,0.0050067163267797,0.0072570725707257,0.4285714285714285,0.1929046640899749,0.0101369620339761,0.2044499589222164,149.90767271723394,4.0,-0.0134726331719275,0.024163627242612,4.0
HT1,train,2017-11-30,2017-12-01,0.0561896413564682,0.0034541846252977,0.0561896413564682,0.0034541846252977,0.0527354567311705,0.0527354567311705,0.0561896413564682,0.0034541846252977,False,Xây dựng và Vật liệu,HOSE,11350,11350.0,1502290,2.6653242081638626,0.0451197053406997,0.002770083102493,0.8611111111111112,0.25,0.0252813571362393,0.2585031799800543,214.99359278263483,7.0,0.0457669339318863,0.0035242290748898,5.0
STB,train,2017-11-30,2017-12-01,0.0538461543619632,0.0012031275546178,0.0538461543619632,0.0012031275546178,0.0526430268073454,0.0526430268073454,0.0538461543619632,0.0012031275546178,False,Ngân hàng,HOSE,13100,13100.0,6055990,1.8111336755532288,-0.0187265917602996,0.0113636363636364,0.3333333333333333,0.1592920353982301,0.0208942234293307,0.2311808666353833,170.85817977336038,6.0,-0.0118768267351595,-0.0076335877862595,6.0
KBC,train,2017-11-30,2017-12-01,0.0504115223884582,0.0014249406522139,0.0504115223884582,0.0014249406522139,0.0489865817362443,0.0489865817362443,0.0504115223884582,0.0014249406522139,False,Bất động sản,HOSE,9650,9650.0,4413360,1.5548080622182514,-0.0072016460905349,0.0146137787056368,0.0,0.1598557692307691,0.0234989390286618,0.1252783235916054,101.86801666357448,5.0,0.007271921984226,0.0072538860103625,7.0
NT2,train,2017-11-30,2017-12-01,0.0485981293022632,0.0003919050504919,0.0485981293022632,0.0003919050504919,0.0482062242517713,0.0482062242517713,0.0485981293022632,0.0003919050504919,False,"Điện, nước & xăng dầu khí đốt",HOSE,15710,15710.0,365260,0.839006955355256,-0.0038046924540265,0.0038192234245704,0.2941176470588235,0.0738209159261791,0.0148963280426544,0.0956122365522448,17.895728658422,13.0,-0.0005761832284086,0.0216422660725652,8.0
ANV,train,2017-11-30,2017-12-01,0.0485435463488101,0.0004999891971237,0.0485435463488101,0.0004999891971237,0.0480435571516864,0.0480435571516864,0.0485435463488101,0.0004999891971237,False,Thực phẩm và đồ uống,HOSE,3560,4464.1171875,358620,0.6054303363445594,0.0,0.0056497175141243,0.8,0.1460674706615574,0.0161142711105595,0.1307414242201643,19.355841728134692,11.0,0.0124491019580332,0.009803870096096,9.0
CMG,train,2017-11-30,2017-12-01,0.0434781871736049,-0.00092212628806,0.0434781871736049,-0.00092212628806,0.044400313461664905,0.044400313461664905,0.0434781871736049,0.00092212628806,True,Công nghệ Thông tin,HOSE,10290,11278.34765625,359990,1.0570717125624718,0.0137931034482758,0.0,0.4516129032258064,0.4581280340374665,0.0353493404595273,0.42470252588253,141.709873909012,1.0,0.028875709829878,0.0101352252328075,10.0
NLG,train,2017-11-30,2017-12-01,0.0413839891552925,-0.0019059863407164,0.0413839891552925,-0.0019059863407164,0.043289975496008895,0.043289975496008895,0.0413839891552925,0.0019059863407164,True,Bất động sản,HOSE,14740,14740.0,825700,0.9612132916811454,0.0130584192439862,0.0034482758620688,0.5135135135135135,0.0910436713545521,0.0143311679818039,0.0808505719942578,75.00071732535945,5.0,0.017287159668098,0.0,11.0
DGW,train,2017-11-30,2017-12-01,-0.0372092649340629,0.0014057294465601,-0.0372092649340629,0.0014057294465601,-0.038614994380623005,0.038614994380623005,0.0372092649340629,0.0014057294465601,True,Bán lẻ,HOSE,4059,4400.701171875,427460,0.954085766386701,-0.0148058252427184,0.0098039215686274,0.2375,0.1612903225806452,0.0192888543817359,0.2033190265576933,51.49569623397409,9.0,-0.0081589544650476,-0.0046296111370746,12.0
VGC,train,2017-12-01,2017-12-04,-0.0671397373080253,0.002528014127165,-0.0671397373080253,0.002528014127165,-0.0696677514351903,0.0696677514351903,0.0671397373080253,0.002528014127165,True,Xây dựng và Vật liệu,HOSE,18470,18470.0,994179,1.0142683598361857,-0.0284061020515518,0.0106326422115896,0.1147540983606557,0.2280585106382979,0.0269245727795191,0.3121098008106956,296.39354282068035,8.0,-0.0269173337510831,-0.0081212777476989,1.0
BSI,train,2017-12-01,2017-12-04,-0.0678571760654449,0.000834283302538,-0.0678571760654449,0.000834283302538,-0.0686914593679829,0.0686914593679829,0.0678571760654449,0.000834283302538,True,Dịch vụ tài chính,HOSE,7350,9244.0029296875,102420,3.951465113138757,0.0054719562243501,0.0,1.0,0.0073529560439151,0.03019851900348,0.1440575154647817,95.50492789613114,4.0,-0.0067018448855152,0.0218978541725585,2.0
SBT,train,2017-12-01,2017-12-04,0.0632603168487548,-0.0009344397112727,0.0632603168487548,-0.0009344397112727,0.0641947565600275,0.0641947565600275,0.0632603168487548,0.0009344397112727,True,Thực phẩm và đồ uống,HOSE,13670,14718.93359375,1346030,0.4088132834021254,0.0096011816838994,-0.0095098756400877,0.3513513513513513,-0.0357995263373076,0.0289386232357891,0.1155296624438151,51.50343551915893,14.0,-0.0139696464885772,0.0173267477820737,3.0
BMP,train,2017-12-01,2017-12-04,-0.0598492994904518,0.0008598087588325,-0.0598492994904518,0.0008598087588325,-0.0607091082492843,0.0607091082492843,0.0598492994904518,0.0008598087588325,True,Xây dựng và Vật liệu,HOSE,45650,45650.0,756110,0.8755914593615597,0.0066152149944873,-0.0106893542757416,0.6162790697674418,0.3080229226361031,0.0273643010660179,0.3012700013983466,247.5137785763709,8.0,-0.0112453636366014,0.0175246440306682,4.0
SHB,train,2017-12-01,2017-12-04,-0.0520833879709243,0.0010996522614732,-0.0520833879709243,0.0010996522614732,-0.0531830402323975,0.0531830402323975,0.0520833879709243,0.0010996522614732,True,Ngân hàng,HOSE,2880,3174.32373046875,16847802,1.492425102851581,0.0,0.0,0.5,0.2051283738673677,0.0215458849522447,0.2717456461027466,54.10252842165504,5.0,0.0027880379624096,0.0212765237428309,5.0
STB,train,2017-12-01,2017-12-04,-0.0510948896408081,0.000483107578475,-0.0510948896408081,0.000483107578475,-0.0515779972192831,0.0515779972192831,0.0510948896408081,0.000483107578475,True,Ngân hàng,HOSE,13000,13000.0,3311710,0.9532001633707096,-0.0038314176245211,-0.0038167938931297,0.5,0.1711711711711712,0.0203667948005649,0.2364391853045523,153.9536344471212,5.0,-0.0056089086024758,0.0538461538461538,6.0
DIG,train,2017-12-01,2017-12-04,-0.047619093209505,0.0025174093898385,-0.047619093209505,0.0025174093898385,-0.0501365025993435,0.0501365025993435,0.047619093209505,0.0025174093898385,True,Bất động sản,HOSE,9520,11147.5810546875,6597890,0.6543435205051799,0.0484581497797356,-0.0098146128680479,0.8923076923076924,0.3675496601469055,0.0304892863269239,0.3991536539098957,239.78278115927452,6.0,0.0359731615115814,0.016949182238334,7.0
PPC,train,2017-12-01,2017-12-04,-0.0456431545317173,0.0005707057425752,-0.0456431545317173,0.0005707057425752,-0.0462138602742925,0.0462138602742925,0.0456431545317173,0.0005707057425752,True,"Điện, nước & xăng dầu khí đốt",HOSE,9690,9690.0,679510,1.8933445529877904,0.0020682523267838,0.0276301806588734,0.5789473684210527,0.1563245823389021,0.0202744002033914,0.1507255425389485,90.3635660455082,13.0,0.0049122687124341,-0.0051599587203302,8.0
REE,train,2017-12-01,2017-12-04,-0.0414633303880691,0.0024937307462096,-0.0414633303880691,0.0024937307462096,-0.0439570611342787,0.0439570611342787,0.0414633303880691,0.0024937307462096,True,"Điện, nước & xăng dầu khí đốt",HOSE,18770,21512.697265625,2325400,1.2169246408400307,0.0032068412613575,0.015743756786102,0.4358974358974359,0.2400612999696134,0.0198641334917095,0.2908159714976699,328.145240747598,13.0,-0.0087268974938071,0.0110972798495365,9.0
VCI,train,2017-12-01,2017-12-04,0.0417246557772159,-0.0012368643656373,0.0417246557772159,-0.0012368643656373,0.042961520142853205,0.042961520142853205,0.0417246557772159,0.0012368643656373,True,Dịch vụ tài chính,HOSE,12000,10911.755859375,16590,0.1823457645002802,-0.0024937655860348,-0.0016597510373443,0.0,0.1341852415733468,0.0186379264006864,0.1708615788179252,-28.630444747278773,4.0,-0.0199139239416858,0.0126760863382184,10.0
VJC,train,2017-12-01,2017-12-04,-0.0420101545751094,6.948888767510653e-05,-0.0420101545751094,6.948888767510653e-05,-0.042079643462784505,0.042079643462784505,0.0420101545751094,6.948888767510653e-05,True,Du lịch và Giải trí,HOSE,109254,109254.0,1000500,0.7710480512059138,-0.0029567978973881,0.0022225270956235,0.7,0.1895994163826613,0.0115031966333221,0.2393066978966484,793.209368312554,2.0,0.0329014508033468,0.0059311329562303,11.0
BVH,train,2017-12-01,2017-12-04,-0.0413930341601371,0.0005610613152384,-0.0413930341601371,0.0005610613152384,-0.0419540954753755,0.0419540954753755,0.0413930341601371,0.0005610613152384,True,Bảo hiểm,HOSE,50410,50410.0,532630,0.8792589284903631,0.0181781458291254,-0.004824120603015,0.8266666666666667,0.2039646524958203,0.0205870816823104,0.2503116648771834,681.7829311102649,3.0,0.0132663316582914,-0.0031739734179726,12.0
CMG,train,2017-12-05,2017-12-06,0.0688622966408729,-0.0020993861835449,0.0688622966408729,-0.0020993861835449,0.0709616828244178,0.0709616828244178,0.0688622966408729,0.0020993861835449,True,Công nghệ Thông tin,HOSE,11050,12116.603515625,672070,1.768486588399989,0.0184331797235022,0.0,0.5483870967741935,0.4520548362029417,0.0346853379735101,0.426559123543171,151.73541979613378,1.0,0.0447409932663925,0.050314481629595,1.0
PC1,train,2017-12-05,2017-12-06,0.0697367861866951,-0.000266685441602,0.0697367861866951,-0.000266685441602,0.07000347162829709,0.07000347162829709,0.0697367861866951,0.000266685441602,True,Xây dựng và Vật liệu,HOSE,10830,10789.42578125,554550,1.8143241801924417,0.0027777777777777,0.0,0.3,0.0917030300161783,0.0122087229170677,0.128056342461187,19.173701498364153,9.0,0.0167649955110782,0.0133333671241338,2.0
VIX,train,2017-12-01,2017-12-06,0.0636363551020622,0.0046029360964894,0.0636363551020622,0.0046029360964894,0.059033419005572796,0.059033419005572796,0.0636363551020622,0.0046029360964894,False,Dịch vụ tài chính,HOSE,2070,5085.74658203125,1990260,1.8370423125876665,0.0454545454545454,0.0259067357512954,0.9333333333333332,0.7361111932953857,0.030809869886531,0.7844225155014621,186.49108632707987,4.0,0.0526913741425708,-0.0960000514612251,3.0
VNM,train,2017-12-05,2017-12-06,-0.0461853891611099,0.0026303282938897,-0.0461853891611099,0.0026303282938897,-0.048815717454999595,0.048815717454999595,0.0461853891611099,0.0026303282938897,True,Thực phẩm và đồ uống,HOSE,94570,94570.0,710070,0.4239061910470286,-0.0195936139332365,0.0,0.144578313253012,0.261437908496732,0.0253585795069036,0.2191996208554363,377.59033710283984,10.0,-0.0264219424441723,-0.0200909379295759,4.0
NLG,train,2017-12-05,2017-12-06,0.043218083679676,-0.0010219358373433,0.043218083679676,-0.0010219358373433,0.0442400195170193,0.0442400195170193,0.043218083679676,0.0010219358373433,True,Bất động sản,HOSE,15400,15400.0,1655750,1.796743128400261,0.0071942446043165,-0.0039087947882736,0.42,0.0898796886058033,0.0153212090320961,0.1408219532574989,135.80195590110986,6.0,0.0204889579291251,-0.0233766233766233,5.0
TCH,train,2017-12-05,2017-12-06,0.0406091883778572,-0.0005171100492589,0.0406091883778572,-0.0005171100492589,0.0411262984271161,0.0411262984271161,0.0406091883778572,0.0005171100492589,True,Bất động sản,HOSE,8830,15316.0556640625,2899140,1.2560084255509771,0.0079908675799087,-0.0022779043280182,0.5806451612903226,0.1880877462730696,0.0257567291083549,0.1950987390493523,-25.87456395865456,6.0,0.0227073617618816,0.0395777995683528,6.0
VHC,train,2017-12-05,2017-12-06,0.0393995344638824,0.001267522922717,0.0393995344638824,0.001267522922717,0.0381320115411654,0.0381320115411654,0.0393995344638824,0.001267522922717,False,Thực phẩm và đồ uống,HOSE,16940,20285.142578125,142460,0.7704184411546001,-0.0208092485549132,0.0058139534883721,0.25,0.2108844195702184,0.0155850899008124,0.2344795914608944,215.9379526007218,10.0,-0.0210513826812348,-0.0018726182465171,7.0
HCM,train,2017-12-05,2017-12-06,-0.0377020016312599,0.0003984772483818,-0.0377020016312599,0.0003984772483818,-0.0381004788796417,0.0381004788796417,0.0377020016312599,0.0003984772483818,True,Dịch vụ tài chính,HOSE,8000,25103.8984375,666180,1.3106220231244576,0.0025062656641603,0.0,0.2857142857142857,0.2631581223229058,0.0200332007175283,0.3282120146457065,261.16477463386855,4.0,0.0272474516847677,0.0549241604967356,8.0
ACB,train,2017-12-05,2017-12-06,0.0372492782771587,-9.520402090856804e-05,0.0372492782771587,-9.520402090856804e-05,0.03734448229806727,0.03734448229806727,0.0372492782771587,9.520402090856804e-05,True,Ngân hàng,HOSE,6140,6283.29296875,2451061,1.1393842755123451,-0.0451010886469673,0.0046874999999999,0.0,0.1363636283356362,0.0164718725694366,0.1647941594592372,32.85226002770375,8.0,-0.02008081806977,-0.0028572019175355,9.0
PVD,train,2017-12-05,2017-12-06,-0.0349442362785339,0.0020743992645293,-0.0349442362785339,0.0020743992645293,-0.0370186355430632,0.0370186355430632,0.0349442362785339,0.0020743992645293,True,Dầu khí,HOSE,13070,13070.0,4038160,1.0056284823144777,-0.026080476900149,-0.011782032400589,0.0,0.1495162708883026,0.0292346068442622,0.2133725012819143,45.95911130498564,2.0,-0.0422935883922465,0.0290742157612853,10.0
DIG,train,2017-12-05,2017-12-06,0.0381679497659206,0.002460942370817,0.0381679497659206,0.002460942370817,0.035707007395103595,0.035707007395103595,0.0381679497659206,0.002460942370817,False,Bất động sản,HOSE,9220,10796.6884765625,4032090,0.3871926780733273,-0.0485036119711042,0.0,0.0,0.3333332931332511,0.0330470871790873,0.4101923099735933,198.10908381635423,6.0,-0.0346271656136757,-0.0174999405290015,11.0
EIB,train,2017-12-05,2017-12-06,0.0358566455543041,0.0006214252207428,0.0358566455543041,0.0006214252207428,0.0352352203335613,0.0352352203335613,0.0358566455543041,0.0006214252207428,False,Ngân hàng,HOSE,8080,8074.97607421875,1532750,2.9064806316795484,0.0112640801001251,0.0050314465408805,0.4736842105263157,0.0921052475173378,0.0183594573513811,0.1929089860369139,33.75892344410697,8.0,0.0430839129178889,0.0080320840733916,12.0
CTG,train,2017-12-07,2017-12-08,-0.0695652291178703,6.289438169915229e-05,-0.0695652291178703,6.289438169915229e-05,-0.06962812349956946,0.06962812349956946,0.0695652291178703,6.289438169915229e-05,True,Ngân hàng,HOSE,10670,11039.5673828125,1344350,0.3406373936672129,-0.0083643122676579,0.0,0.5625,0.182741036024975,0.0246944383459624,0.2648140216324809,-7.481180593633553,9.0,-0.013418563150947,-0.0128754726982143,1.0
TCH,train,2017-12-07,2017-12-08,0.0692841112613678,0.0003810179769061,0.0692841112613678,0.0003810179769061,0.0689030932844617,0.0689030932844617,0.0692841112613678,0.0003810179769061,False,Bất động sản,HOSE,9550,16568.8203125,2040840,0.8992968542412375,0.0587583148558759,-0.0174291938997821,1.0,0.2462006297816918,0.0272953615873283,0.1649085064672293,58.79129292703897,8.0,0.039330517810079,0.0560975788012969,2.0
HSG,train,2017-12-07,2017-12-08,-0.0565453134477138,0.0012890112120658,-0.0565453134477138,0.0012890112120658,-0.057834324659779605,0.057834324659779605,0.0565453134477138,0.0012890112120658,True,Tài nguyên Cơ bản,HOSE,13190,13190.0,3290530,0.8779721842377347,-0.0251293422025129,0.0081967213114753,0.1578947368421052,0.1149619611158072,0.0256168121490746,0.1537610292318935,195.93833756571863,12.0,-0.0083418691486593,-0.0212282031842304,3.0
BVH,train,2017-12-07,2017-12-08,-0.0579682029783725,-0.0010350468801334,-0.0579682029783725,-0.0010350468801334,-0.056933156098239096,0.056933156098239096,0.0579682029783725,0.0010350468801334,False,Bảo hiểm,HOSE,50670,50670.0,758160,1.099027102406115,0.0,0.0184924623115578,1.0,0.1822211852543163,0.0243584150378755,0.2409475630833559,324.21669281690197,4.0,0.0184924623115578,0.0179593447799486,4.0
SAB,train,2017-12-07,2017-12-08,-0.0517798513174057,0.003819566918537,-0.0517798513174057,0.003819566918537,-0.0555994182359427,0.0555994182359427,0.0517798513174057,0.003819566918537,True,Thực phẩm và đồ uống,HOSE,116610,131335.546875,50120,0.8618125231057577,-0.0321215139442231,0.0060960334029227,0.2446808510638297,0.1485078098899994,0.0297665376561011,0.3106279752931309,454.96957660521093,5.0,-0.024701397044278,-0.0325612175397582,5.0
SHB,train,2017-12-07,2017-12-08,-0.0531916171312332,0.0012747435830533,-0.0531916171312332,0.0012747435830533,-0.0544663607142865,0.0544663607142865,0.0531916171312332,0.0012747435830533,True,Ngân hàng,HOSE,2910,3208.093017578125,10001532,0.6765422785958977,0.0104166666666667,0.0105263157894737,1.0,0.217948845097242,0.0255041735920149,0.3058751121818206,32.10582209710722,9.0,0.0195991090675395,-0.0105262805424726,6.0
VGC,train,2017-12-07,2017-12-08,-0.0518345944583416,0.0010193977504968,-0.0518345944583416,0.0010193977504968,-0.0528539922088384,0.0528539922088384,0.0518345944583416,0.0010193977504968,True,Xây dựng và Vật liệu,HOSE,17780,17780.0,879005,0.6830249034980274,0.0355270821199766,0.0,0.8243243243243243,0.1712779973649538,0.0318087462019703,0.2954727258104517,17.638944415148103,10.0,0.0279620813939988,-0.0343082114735657,7.0
