n,rel_score,absE_robust,base_robust,absE_q90,DA,pred_actual_q90_ratio,market,model,fold_id,test_start,test_end
546,0.0,0.03623916581273079,0.03623916581273079,0.04216103442013264,0.0,0.0,JP,zero,22,2022-02-22,2022-03-24
546,0.0,0.02468720218166709,0.02468720218166709,0.028634299524128437,0.003663003663003663,0.0,JP,zero,23,2022-03-25,2022-04-22
544,0.0,0.02927275551483035,0.02927275551483035,0.03504526875913143,0.009191176470588236,0.0,JP,zero,24,2022-04-25,2022-05-27
546,0.0,0.025049112271517515,0.025049112271517515,0.029537471942603588,0.009157509157509158,0.0,JP,zero,25,2022-05-30,2022-06-27
546,0.0,0.023515801411122084,0.023515801411122084,0.027265056036412716,0.005494505494505495,0.0,JP,zero,26,2022-06-28,2022-07-27
546,0.0,0.02398364758118987,0.02398364758118987,0.02905675582587719,0.005494505494505495,0.0,JP,zero,27,2022-07-28,2022-08-26
546,0.0,0.0229473146609962,0.0229473146609962,0.026825325563549995,0.01098901098901099,0.0,JP,zero,28,2022-08-29,2022-09-28
546,0.0,0.025424115359783173,0.025424115359783173,0.03065230045467615,0.009157509157509158,0.0,JP,zero,29,2022-09-29,2022-10-28
286,0.0,0.02576529234647751,0.02576529234647751,0.030787584371864796,0.0034965034965034965,0.0,JP,zero,30,2022-10-31,2022-11-15
546,-0.0020629400965097577,0.03647560300305486,0.0364005109295249,0.040100665763020515,0.5256410256410257,0.013206292025690083,JP,global_train_mean,0,2020-04-01,2020-04-30
545,0.014235783071921304,0.03139338525943458,0.031846748664975166,0.03507311316207052,0.5963302752293578,0.014981065189295269,JP,global_train_mean,1,2020-05-01,2020-06-03
546,-0.013547851505997688,0.02956216549500823,0.029167015105485916,0.035720204934477806,0.4432234432234432,0.015044294764840363,JP,global_train_mean,2,2020-06-04,2020-07-02
545,-0.00148914815812895,0.0267217846121639,0.026682051084935668,0.030001916456967592,0.42018348623853213,0.017832264386595655,JP,global_train_mean,3,2020-07-03,2020-08-04
546,-0.0015703826358552941,0.02360128634609282,0.023564281407743692,0.028521647211164236,0.5439560439560439,0.018630191801108118,JP,global_train_mean,4,2020-08-05,2020-09-03
546,-0.008494660223758332,0.022863519145175815,0.02267093723639846,0.025909857358783484,0.5402930402930403,0.02091593514754409,JP,global_train_mean,5,2020-09-04,2020-10-07
546,-0.007668877024945342,0.025546163553372025,0.025351744145154953,0.0308105549775064,0.49633699633699635,0.017442424205511137,JP,global_train_mean,6,2020-10-08,2020-11-06
546,-0.003555380619656212,0.029766082065179944,0.029660627245903015,0.034739403519779444,0.5659340659340659,0.015163760603204525,JP,global_train_mean,7,2020-11-09,2020-12-08
545,0.010343754067099975,0.023364597139880067,0.023608800768852235,0.027244682703167208,0.5321100917431193,0.01959517863759923,JP,global_train_mean,8,2020-12-09,2021-01-08
546,-0.015045808671029226,0.02597208577208221,0.025587107054889202,0.030156174208968878,0.5164835164835165,0.01795395513037004,JP,global_train_mean,9,2021-01-12,2021-02-09
545,-0.0009825847012805422,0.0299741470720619,0.0299447238445282,0.03619577707722784,0.5394495412844037,0.01466602645753892,JP,global_train_mean,10,2021-02-10,2021-03-12
546,-0.007433513701751826,0.02596171898767352,0.025770156178623438,0.030356282368302345,0.5201465201465202,0.017630845251643473,JP,global_train_mean,11,2021-03-15,2021-04-12
546,0.0029189537996450188,0.027351863449439406,0.027431936003267765,0.031856509391218424,0.48534798534798534,0.01673340440469071,JP,global_train_mean,12,2021-04-13,2021-05-17
546,0.011880969235952166,0.01914847083389759,0.01937870867550373,0.022951903752982616,0.5366300366300366,0.023070030145413496,JP,global_train_mean,13,2021-05-18,2021-06-15
546,-0.010455649328283023,0.022202577674761415,0.021972837392240763,0.02542635751888156,0.4597069597069597,0.020957814987441436,JP,global_train_mean,14,2021-06-16,2021-07-14
546,-0.013330222560869798,0.02220012922771275,0.021908089518547058,0.026070912834256887,0.47985347985347987,0.02062423844169692,JP,global_train_mean,15,2021-07-15,2021-08-17
546,0.019889983071173623,0.02120934519916773,0.02163975965231657,0.023533535189926624,0.6062271062271062,0.02252408562479086,JP,global_train_mean,16,2021-08-18,2021-09-15
546,0.006007896535380364,0.02693969802930951,0.02710252720862627,0.030432243831455708,0.4835164835164835,0.017437802574346295,JP,global_train_mean,17,2021-09-16,2021-10-18
546,-0.008289249573129487,0.021934774005785584,0.02175444597378373,0.026046266313642263,0.489010989010989,0.0206979908050046,JP,global_train_mean,18,2021-10-19,2021-11-17
546,-0.0044626371740692505,0.027495154412463307,0.027372998651117086,0.030608872417360544,0.43956043956043955,0.017736189404435297,JP,global_train_mean,19,2021-11-18,2021-12-17
546,0.008275328392452153,0.023175999289378524,0.02336938865482807,0.02686006808653474,0.5036630036630036,0.0194726489550492,JP,global_train_mean,20,2021-12-20,2022-01-20
546,0.00651496991363032,0.029700610786676407,0.029895378276705742,0.03522798418998718,0.47802197802197804,0.015032345185947354,JP,global_train_mean,21,2022-01-21,2022-02-21
546,0.001093879476477766,0.03619952453300357,0.03623916581273079,0.042145274579524994,0.5659340659340659,0.012652057984629402,JP,global_train_mean,22,2022-02-22,2022-03-24
546,-0.006550469153630001,0.02484891493804753,0.02468720218166709,0.02882198104634881,0.4432234432234432,0.018628842368781862,JP,global_train_mean,23,2022-03-25,2022-04-22
544,-0.0035405252099334206,0.029376396443694826,0.02927275551483035,0.035180595703423016,0.5238970588235294,0.015220994760854409,JP,global_train_mean,24,2022-04-25,2022-05-27
546,-0.00041898917655136536,0.0250596075784415,0.025049112271517515,0.029825069475919008,0.5128205128205128,0.018059225014652874,JP,global_train_mean,25,2022-05-30,2022-06-27
546,0.005765943741677049,0.023380210623145103,0.023515801411122084,0.027384690940380096,0.5347985347985348,0.019564377621783795,JP,global_train_mean,26,2022-06-28,2022-07-27
546,0.00205052992369148,0.02393446839414537,0.02398364758118987,0.029415559489279985,0.5128205128205128,0.018357997547008356,JP,global_train_mean,27,2022-07-28,2022-08-26
546,-0.011615844426010158,0.023213867098093033,0.0229473146609962,0.026825178414583206,0.4816849816849817,0.019885084000631312,JP,global_train_mean,28,2022-08-29,2022-09-28
546,-0.004665923609623368,0.025542742339894176,0.025424115359783173,0.03048072336241603,0.4981684981684982,0.01740240844122673,JP,global_train_mean,29,2022-09-29,2022-10-28
286,0.0018775886244675188,0.025716915726661682,0.02576529234647751,0.03055018000304699,0.5244755244755245,0.01732594040937304,JP,global_train_mean,30,2022-10-31,2022-11-15
546,-0.0048493796691964075,0.036577030827174895,0.0364005109295249,0.040188801038311794,0.5256410256410257,0.022717366600447614,JP,stock_train_mean,0,2020-04-01,2020-04-30
545,0.005472842087333563,0.03167245643853676,0.031846748664975166,0.035316352045629176,0.5963302752293578,0.02577031836857637,JP,stock_train_mean,1,2020-05-01,2020-06-03
546,-0.012390745592193442,0.029528416169341654,0.029167015105485916,0.03557293402263895,0.4432234432234432,0.02587908542028584,JP,stock_train_mean,2,2020-06-04,2020-07-02
545,-0.011217276865135295,0.026981351039285076,0.026682051084935668,0.030305725720245393,0.42018348623853213,0.03067493029825163,JP,stock_train_mean,3,2020-07-03,2020-08-04
546,0.008272172523766885,0.023369353606540244,0.023564281407743692,0.028341971308691427,0.5439560439560439,0.03204751917942774,JP,stock_train_mean,4,2020-08-05,2020-09-03
546,-0.0022246691130127783,0.022721372570231324,0.02267093723639846,0.025715884919918608,0.5402930402930403,0.03597943810523285,JP,stock_train_mean,5,2020-09-04,2020-10-07
546,-0.010693390134254743,0.025622840235882904,0.025351744145154953,0.030914461298380047,0.49633699633699635,0.03000433008041197,JP,stock_train_mean,6,2020-10-08,2020-11-06
546,-0.00869575669493261,0.029918548843852477,0.029660627245903015,0.03488335150905186,0.5659340659340659,0.0260845896784886,JP,stock_train_mean,7,2020-11-09,2020-12-08
545,0.013138707825665397,0.02329861163343594,0.023608800768852235,0.02730829414576874,0.5321100917431193,0.03370748245197466,JP,stock_train_mean,8,2020-12-09,2021-01-08
546,-0.006403785580026078,0.025750961402081884,0.025587107054889202,0.030210554046789184,0.5164835164835165,0.03088426182240891,JP,stock_train_mean,9,2021-01-12,2021-02-09
545,-0.007668846026556375,0.03017436532099964,0.0299447238445282,0.03615429475612473,0.5394495412844037,0.025228391054783302,JP,stock_train_mean,10,2021-02-10,2021-03-12
546,0.0003724577399131235,0.025760557884495938,0.025770156178623438,0.03039042294403771,0.5201465201465202,0.030328450580844758,JP,stock_train_mean,11,2021-03-15,2021-04-12
546,0.0016118932102430206,0.027387718651880277,0.027431936003267765,0.031969683499482926,0.48534798534798534,0.028784679423673423,JP,stock_train_mean,12,2021-04-13,2021-05-17
546,0.005866867895969463,0.019265016351710074,0.01937870867550373,0.02308362312032841,0.5366300366300366,0.03968489650821199,JP,stock_train_mean,13,2021-05-18,2021-06-15
546,-0.005936644375755362,0.022103282313764794,0.021972837392240763,0.0252285487295012,0.4597069597069597,0.03605147949840099,JP,stock_train_mean,14,2021-06-16,2021-07-14
546,-0.013458848531553214,0.022202947176992893,0.021908089518547058,0.026168086187681183,0.47985347985347987,0.03547766357306421,JP,stock_train_mean,15,2021-07-15,2021-08-17
546,0.012578622739532586,0.021367561279475922,0.02163975965231657,0.023586686300404835,0.6062271062271062,0.03874576675139882,JP,stock_train_mean,16,2021-08-18,2021-09-15
546,0.003206715432145235,0.027015617116376234,0.02710252720862627,0.030402140922888066,0.4835164835164835,0.029996379984407774,JP,stock_train_mean,17,2021-09-16,2021-10-18
546,-0.019874867814005714,0.02218681271187961,0.02175444597378373,0.026349723804742098,0.489010989010989,0.035604531847039274,JP,stock_train_mean,18,2021-10-19,2021-11-17
546,-0.0004096250307081828,0.027384211316530127,0.027372998651117086,0.030539835628587753,0.43956043956043955,0.030509662819187666,JP,stock_train_mean,19,2021-11-18,2021-12-17
546,-0.0018729033672255646,0.023413157261529705,0.02336938865482807,0.027047566713008564,0.5036630036630036,0.033496707791493836,JP,stock_train_mean,20,2021-12-20,2022-01-20
546,0.012195829075988596,0.029530779353081016,0.029895378276705742,0.03509243498410797,0.47802197802197804,0.025858529842391197,JP,stock_train_mean,21,2022-01-21,2022-02-21
546,0.005242900482358537,0.03604916747281095,0.03623916581273079,0.04198446063674055,0.5659340659340659,0.021763977271426996,JP,stock_train_mean,22,2022-02-22,2022-03-24
546,0.0004040095857449355,0.02467722831534047,0.02468720218166709,0.028869167785160244,0.4432234432234432,0.03204519789584576,JP,stock_train_mean,23,2022-03-25,2022-04-22
544,-0.00024140970477004586,0.029279822242096992,0.02927275551483035,0.03522832241724244,0.5238970588235294,0.02618304345634471,JP,stock_train_mean,24,2022-04-25,2022-05-27
546,-0.005614788248408109,0.025189757732732687,0.025049112271517515,0.029910395707702264,0.5128205128205128,0.031065346304607833,JP,stock_train_mean,25,2022-05-30,2022-06-27
546,0.006476983700469785,0.02336348994867876,0.023515801411122084,0.02728256073896773,0.5347985347985348,0.03365449877066697,JP,stock_train_mean,26,2022-06-28,2022-07-27
546,-0.0005778097462414422,0.0239975055665127,0.02398364758118987,0.02941820939304307,0.5128205128205128,0.031579292621595235,JP,stock_train_mean,27,2022-07-28,2022-08-26
546,-0.00577618074017483,0.023079862497979775,0.0229473146609962,0.026709341327659786,0.4816849816849817,0.03420617552938232,JP,stock_train_mean,28,2022-08-29,2022-09-28
546,-0.0026342885456804854,0.025491089815659507,0.025424115359783173,0.03039398968576279,0.4981684981684982,0.02993549525642977,JP,stock_train_mean,29,2022-09-29,2022-10-28
286,0.008143651858908196,0.025555468775564805,0.02576529234647751,0.03052864348865114,0.5244755244755245,0.0298039555093565,JP,stock_train_mean,30,2022-10-31,2022-11-15
546,-0.14887410949605395,0.04181960457935929,0.0364005109295249,0.04717955831438303,0.4468864468864469,0.4913322277200579,JP,lagged_stock_mean5_val_only,0,2020-04-01,2020-04-30
545,-0.08835164546260987,0.0346604613121599,0.031846748664975166,0.03826317274942994,0.5064220183486239,0.4520512589535718,JP,lagged_stock_mean5_val_only,1,2020-05-01,2020-06-03
546,-0.06071747786980475,0.03093796269968152,0.029167015105485916,0.03737245756201446,0.5256410256410257,0.3820819104201243,JP,lagged_stock_mean5_val_only,2,2020-06-04,2020-07-02
545,-0.14079182030184545,0.03043866562657059,0.026682051084935668,0.034887485858052986,0.48623853211009177,0.4773905893607753,JP,lagged_stock_mean5_val_only,3,2020-07-03,2020-08-04
546,-0.13655250180376388,0.02678204298717901,0.023564281407743692,0.03225312102586031,0.5,0.5013161105501636,JP,lagged_stock_mean5_val_only,4,2020-08-05,2020-09-03
546,-0.09691870676725767,0.024868175154551864,0.02267093723639846,0.028061361983418465,0.4597069597069597,0.41928072871479655,JP,lagged_stock_mean5_val_only,5,2020-09-04,2020-10-07
546,-0.03549695893587157,0.026251653966028243,0.025351744145154953,0.030969968647696078,0.4908424908424908,0.3808244929904087,JP,lagged_stock_mean5_val_only,6,2020-10-08,2020-11-06
546,-0.12549345550921864,0.03338284185156226,0.029660627245903015,0.03700949624180794,0.5073260073260073,0.5120031187453007,JP,lagged_stock_mean5_val_only,7,2020-11-09,2020-12-08
545,-0.1332785596980559,0.026755347731523216,0.023608800768852235,0.03166173445060849,0.44770642201834865,0.4173366561369803,JP,lagged_stock_mean5_val_only,8,2020-12-09,2021-01-08
546,-0.17323267885389737,0.030019630154129118,0.025587107054889202,0.033060277230106294,0.5018315018315018,0.5048969207730101,JP,lagged_stock_mean5_val_only,9,2021-01-12,2021-02-09
545,-0.07701801284353116,0.032251006970182065,0.0299447238445282,0.037080028653144845,0.5211009174311927,0.4240708553546694,JP,lagged_stock_mean5_val_only,10,2021-02-10,2021-03-12
546,-0.10684544099853355,0.028523579880129546,0.025770156178623438,0.03209967666771263,0.47802197802197804,0.4245067269909127,JP,lagged_stock_mean5_val_only,11,2021-03-15,2021-04-12
546,-0.10864976686156291,0.03041240945458412,0.027431936003267765,0.035789063083939254,0.43772893772893773,0.32695320363054076,JP,lagged_stock_mean5_val_only,12,2021-04-13,2021-05-17
546,-0.11225330081657159,0.021554032689891756,0.01937870867550373,0.02351210336200893,0.46153846153846156,0.4759565938590874,JP,lagged_stock_mean5_val_only,13,2021-05-18,2021-06-15
546,-0.12200147928501881,0.024653556058183312,0.021972837392240763,0.028381320415064692,0.4230769230769231,0.3400667148179192,JP,lagged_stock_mean5_val_only,14,2021-06-16,2021-07-14
546,-0.18445141677101562,0.0259490676689893,0.021908089518547058,0.02957914210855961,0.43772893772893773,0.46365259268933556,JP,lagged_stock_mean5_val_only,15,2021-07-15,2021-08-17
546,-0.016694952882473135,0.02200103442010004,0.02163975965231657,0.025340080028399825,0.5805860805860806,0.584050726506215,JP,lagged_stock_mean5_val_only,16,2021-08-18,2021-09-15
546,-0.09340833785692837,0.029634129226906225,0.02710252720862627,0.032304763328284025,0.4945054945054945,0.4651552967736901,JP,lagged_stock_mean5_val_only,17,2021-09-16,2021-10-18
546,-0.2094519897193583,0.026310957968235016,0.02175444597378373,0.03067725943401456,0.43772893772893773,0.45675060774833914,JP,lagged_stock_mean5_val_only,18,2021-10-19,2021-11-17
546,-0.09730547063833872,0.030036541167646646,0.027372998651117086,0.03195036179386079,0.4633699633699634,0.47244266119002454,JP,lagged_stock_mean5_val_only,19,2021-11-18,2021-12-17
546,-0.06828346970771171,0.024965131597127765,0.02336938865482807,0.029120330582372844,0.4981684981684982,0.5087723210992163,JP,lagged_stock_mean5_val_only,20,2021-12-20,2022-01-20
546,-0.05840781372868298,0.03164150196244009,0.029895378276705742,0.03630284272367135,0.47985347985347987,0.43551460526569263,JP,lagged_stock_mean5_val_only,21,2022-01-21,2022-02-21
546,-0.044670717978856134,0.03785799536854029,0.03623916581273079,0.04218382202088833,0.5695970695970696,0.48357727156836927,JP,lagged_stock_mean5_val_only,22,2022-02-22,2022-03-24
546,-0.11020602179032513,0.027407880523242056,0.02468720218166709,0.03069337015040219,0.5036630036630036,0.48186893220856347,JP,lagged_stock_mean5_val_only,23,2022-03-25,2022-04-22
544,-0.06808596283830592,0.0312658192589879,0.02927275551483035,0.03683705683797598,0.46691176470588236,0.3800956028974957,JP,lagged_stock_mean5_val_only,24,2022-04-25,2022-05-27
546,-0.12231106687543902,0.028112895917729475,0.025049112271517515,0.03305797200300731,0.532967032967033,0.559672223329458,JP,lagged_stock_mean5_val_only,25,2022-05-30,2022-06-27
546,-0.15645052493179223,0.027194860886083916,0.023515801411122084,0.030743132927455008,0.4157509157509158,0.4384345464663085,JP,lagged_stock_mean5_val_only,26,2022-06-28,2022-07-27
546,-0.08963227352348757,0.02613335644127801,0.02398364758118987,0.030087696621194482,0.47985347985347987,0.36562471574021776,JP,lagged_stock_mean5_val_only,27,2022-07-28,2022-08-26
546,-0.13922192753044427,0.026142084039747715,0.0229473146609962,0.032247950322926044,0.49633699633699635,0.42851032483095614,JP,lagged_stock_mean5_val_only,28,2022-08-29,2022-09-28
546,-0.1647133838842656,0.029611807432956994,0.025424115359783173,0.03599400166422129,0.47802197802197804,0.4133326428188402,JP,lagged_stock_mean5_val_only,29,2022-09-29,2022-10-28
286,-0.1681111360368155,0.030096724913164508,0.02576529234647751,0.035574975176132284,0.48951048951048953,0.5505329631023032,JP,lagged_stock_mean5_val_only,30,2022-10-31,2022-11-15
546,0.008924174561710796,0.03607566641585436,0.0364005109295249,0.039600681280717254,0.5091575091575091,0.05561875403474063,JP,ridge_portable,0,2020-04-01,2020-04-30
545,0.005991193467992706,0.03165594863239676,0.031846748664975166,0.03520827721804381,0.581651376146789,0.040015678003385,JP,ridge_portable,1,2020-05-01,2020-06-03
546,0.0021806971889571924,0.02910341067763511,0.029167015105485916,0.035323079267982394,0.5018315018315018,0.04086150654207807,JP,ridge_portable,2,2020-06-04,2020-07-02
545,-0.005702116652156031,0.026834195252740757,0.026682051084935668,0.030152130709029737,0.41284403669724773,0.0457058441757618,JP,ridge_portable,3,2020-07-03,2020-08-04
546,0.01264415166029964,0.023266331059858203,0.023564281407743692,0.028101122938096523,0.6025641025641025,0.04475675650796858,JP,ridge_portable,4,2020-08-05,2020-09-03
546,0.00021487931912000935,0.02266606572084129,0.02267093723639846,0.0257853711664211,0.5366300366300366,0.03890088291718464,JP,ridge_portable,5,2020-09-04,2020-10-07
546,-0.004247043026953001,0.025459414093347732,0.025351744145154953,0.030589798334403895,0.48534798534798534,0.038369803713172425,JP,ridge_portable,6,2020-10-08,2020-11-06
546,0.009009100859882047,0.02939341166347731,0.029660627245903015,0.03484564070822671,0.575091575091575,0.03365320108229464,JP,ridge_portable,7,2020-11-09,2020-12-08
545,0.003199330496140962,0.02353326841257513,0.023608800768852235,0.02751057907007635,0.5247706422018349,0.03988339927969489,JP,ridge_portable,8,2020-12-09,2021-01-08
546,-0.012128804813702265,0.025897448082105257,0.025587107054889202,0.029800738266203552,0.4908424908424908,0.038443119882659096,JP,ridge_portable,9,2021-01-12,2021-02-09
545,-0.012573551524853954,0.0303212353726849,0.0299447238445282,0.03621060578152538,0.5211009174311927,0.042317323004443075,JP,ridge_portable,10,2021-02-10,2021-03-12
546,0.004237403943033957,0.025660957617219537,0.025770156178623438,0.03018265397986397,0.5238095238095238,0.039414618780351136,JP,ridge_portable,11,2021-03-15,2021-04-12
546,-0.0012736965909514453,0.027466875966638327,0.027431936003267765,0.03201498504495248,0.47619047619047616,0.04368259091616901,JP,ridge_portable,12,2021-04-13,2021-05-17
546,0.0008833619915531443,0.01936159026081441,0.01937870867550373,0.023282444788492285,0.532967032967033,0.03819604832143594,JP,ridge_portable,13,2021-05-18,2021-06-15
546,-0.02655000057855772,0.022556216237717308,0.021972837392240763,0.026040214026579633,0.5018315018315018,0.04042241957226568,JP,ridge_portable,14,2021-06-16,2021-07-14
546,-0.006891932387396604,0.022059078590245917,0.021908089518547058,0.0259204299072735,0.5402930402930403,0.04571822030411884,JP,ridge_portable,15,2021-07-15,2021-08-17
546,0.004585339914996545,0.021540533998631872,0.02163975965231657,0.023868997814133763,0.5421245421245421,0.03603601475683613,JP,ridge_portable,16,2021-08-18,2021-09-15
546,0.010469422015656704,0.026818779413588345,0.02710252720862627,0.03092488247784786,0.5476190476190477,0.04577641810672416,JP,ridge_portable,17,2021-09-16,2021-10-18
546,-0.0003380725770274484,0.021761800555395894,0.02175444597378373,0.025843384268227965,0.47802197802197804,0.04298483774001999,JP,ridge_portable,18,2021-10-19,2021-11-17
546,0.005672946386074074,0.02721771309734322,0.027372998651117086,0.03018979507032782,0.48534798534798534,0.051152233993544224,JP,ridge_portable,19,2021-11-18,2021-12-17
546,-0.0019335421366739602,0.023414574352500495,0.02336938865482807,0.02725498551444616,0.4816849816849817,0.04363859594177348,JP,ridge_portable,20,2021-12-20,2022-01-20
546,0.005225168867643237,0.029739169876847882,0.029895378276705742,0.035230610563303344,0.4725274725274725,0.04910870891526769,JP,ridge_portable,21,2022-01-21,2022-02-21
546,0.0013206086744311785,0.036191308056004345,0.03623916581273079,0.04238221229752526,0.5421245421245421,0.04185496714318906,JP,ridge_portable,22,2022-02-22,2022-03-24
546,-0.006692200475926224,0.024852413887856528,0.02468720218166709,0.028828240581788123,0.5,0.04049039187246277,JP,ridge_portable,23,2022-03-25,2022-04-22
544,0.006884991986305211,0.02907121282769367,0.02927275551483035,0.03480471081566065,0.4889705882352941,0.0462688787829597,JP,ridge_portable,24,2022-04-25,2022-05-27
546,-0.0009529512715689137,0.025072982854908332,0.025049112271517515,0.029684326786082238,0.5421245421245421,0.04569742908060536,JP,ridge_portable,25,2022-05-30,2022-06-27
546,0.00903159597229286,0.023303416193812154,0.023515801411122084,0.02720371072064154,0.5622710622710623,0.045694365221367904,JP,ridge_portable,26,2022-06-28,2022-07-27
546,0.0037576950692513877,0.023893524346931372,0.02398364758118987,0.029293332612724043,0.4835164835164835,0.032532369196268625,JP,ridge_portable,27,2022-07-28,2022-08-26
546,-0.0037502765124028947,0.02303337343619205,0.0229473146609962,0.02682310587260872,0.46703296703296704,0.04069686828401324,JP,ridge_portable,28,2022-08-29,2022-09-28
546,0.00833588463850754,0.025212182867107913,0.025424115359783173,0.03036336784134619,0.5622710622710623,0.04494481408778392,JP,ridge_portable,29,2022-09-29,2022-10-28
286,0.010649096681572434,0.02549091525725089,0.02576529234647751,0.030465431278571486,0.4755244755244755,0.03856903060468087,JP,ridge_portable,30,2022-10-31,2022-11-15
