rel_score,median_abs_e,q90_abs_e,q95_abs_e,share_abs_e_gt_035,share_abs_e_gt_050,share_abs_e_gt_080,daily_q90_median,daily_q90_p90,daily_q90_max,daily_violation_gt_035,daily_violation_share,DA,pred_actual_q90_ratio,variant,rule,shrink,clip_k,conf_q,train_rel_score,train_objective,tail_objective
0.04707947100584331,0.012534908950328827,0.04676283895969391,0.06206898391246796,0.1633385722557697,0.08774919348167756,0.009066093142526264,0.03647962585091593,0.0626604138314724,0.1120190218091011,362,0.5493171471927162,0.5182728099925552,0.21252503991127014,conf_shrink_s1.1_k1.25_q0.4,conf_shrink,1.1,1.25,0.4,0.04175921083653655,-0.03727814236260162,-0.6983664708763214
0.04634357111534948,0.012598969042301178,0.0466901920735836,0.06189005821943283,0.16328894035900404,0.0870874348581355,0.009876747456365291,0.03651117533445357,0.0629404538869858,0.1160190224647522,365,0.5538694992412747,0.4002316155182397,0.23184549808502197,conf_zero_s1.2_k2.0_q0.3,conf_zero,1.2,2.0,0.3,0.03866615792646111,-0.03740182293692547,-0.6985624869800279
0.04634357111534948,0.012598969042301178,0.0466901920735836,0.06189005821943283,0.16328894035900404,0.0870874348581355,0.009876747456365291,0.03651117533445357,0.0629404538869858,0.1160190224647522,365,0.5538694992412747,0.4002316155182397,0.23184549808502197,conf_zero_s1.2_k1.5_q0.3,conf_zero,1.2,1.5,0.3,0.03866615792646111,-0.03740182293692547,-0.6985624869800279
0.04634357111534948,0.012598969042301178,0.0466901920735836,0.06189005821943283,0.16328894035900404,0.0870874348581355,0.009876747456365291,0.03651117533445357,0.0629404538869858,0.1160190224647522,365,0.5538694992412747,0.4002316155182397,0.23184549808502197,conf_zero_s1.2_kNone_q0.3,conf_zero,1.2,,0.3,0.03866615792646111,-0.03740182293692547,-0.6985624869800279
0.04632963492777853,0.012599494308233261,0.0466901920735836,0.06189005821943283,0.16325585242782695,0.08707089089254694,0.009876747456365291,0.03651117533445357,0.0629404538869858,0.1160190224647522,365,0.5538694992412747,0.4002316155182397,0.23184549808502197,conf_zero_s1.2_k1.25_q0.3,conf_zero,1.2,1.25,0.3,0.038646235915897,-0.037402772440704155,-0.6985738153895812
0.04713999952547765,0.012541607022285461,0.046744879335165024,0.062033798545598984,0.1631400446687071,0.08768301761932336,0.009099181073703366,0.0362222969532013,0.06287129431962968,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,conf_shrink_s1.1_k1.5_q0.2,conf_shrink,1.1,1.5,0.2,0.04210142027235442,-0.03725241383917205,-0.6985776723182754
0.04713999952547765,0.012541607022285461,0.046744879335165024,0.062033798545598984,0.1631400446687071,0.08768301761932336,0.009099181073703366,0.0362222969532013,0.06287129431962968,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,conf_shrink_s1.1_k2.0_q0.2,conf_shrink,1.1,2.0,0.2,0.04210142027235442,-0.03725241383917205,-0.6985776723182754
0.04713999952547765,0.012541607022285461,0.046744879335165024,0.062033798545598984,0.16312350070311854,0.08768301761932336,0.009099181073703366,0.0362222969532013,0.06287129431962968,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,conf_shrink_s1.1_k1.25_q0.2,conf_shrink,1.1,1.25,0.2,0.042049704524126263,-0.037254878665611224,-0.6985776723182754
0.04713999952547765,0.012541607022285461,0.046744879335165024,0.062033798545598984,0.1631400446687071,0.08768301761932336,0.009099181073703366,0.0362222969532013,0.06287129431962968,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,conf_shrink_s1.1_kNone_q0.2,conf_shrink,1.1,,0.2,0.04210142027235442,-0.03725241383917205,-0.6985776723182754
0.04729778978539023,0.01253484282642603,0.04674651473760605,0.06200186908245087,0.16400033087931176,0.0876664736537348,0.008950285383406403,0.03622567653656006,0.06280831895768643,0.10593256056308746,367,0.5569044006069803,0.5182728099925552,0.21251487731933594,plain_s1.1_k0.75_qNone,plain,1.1,0.75,,0.040009252270581386,-0.03733650767225977,-0.6985861484046533
0.0461070957566766,0.012590560130774975,0.0467248372733593,0.06189928576350212,0.16335511622135826,0.0870212589957813,0.009860203490776738,0.03651117533445357,0.06272700637578965,0.1160190224647522,362,0.5493171471927162,0.5182728099925552,0.23184549808502197,conf_shrink_s1.2_kNone_q0.4,conf_shrink,1.2,,0.4,0.03883368866867054,-0.03739471834704752,-0.6986004808022184
