sector,stock,combo,test_rel_score,val_rel_score
Dịch vụ tài chính,EVF,"volatility_20,ma_200_gap",0.0260996331559469,-0.0316692279446568
Dịch vụ tài chính,EVF,"close_position,bb_position",0.0258292802390636,-0.0178114235963977
Dịch vụ tài chính,EVF,"close_position,bb_zscore",0.0258292802390636,-0.0178114235963977
Dịch vụ tài chính,CTS,"volume_zscore_20,vwap_gap",0.02534061407299,0.0081561575385369
Dịch vụ tài chính,VCI,"close_position,momentum_20",0.025029200177243,-0.013561643807525
Dịch vụ tài chính,VCI,"vwap_gap,obv_change",0.0247895732677702,0.0060904813664185
Dịch vụ tài chính,CTS,"atr_gap,obv_change",0.0236933756504779,-0.0108231521369792
Dịch vụ tài chính,VND,"volatility_20,macd",0.0233298027765573,-0.0356320487000545
Dịch vụ tài chính,CTS,"bb_position,vwap_gap",0.0231169032803751,-0.0086391331400184
Dịch vụ tài chính,CTS,"bb_zscore,vwap_gap",0.0231169032803751,-0.0086391331400184
Dịch vụ tài chính,CTS,"volume_zscore_20,upper_shadow",0.0229449639036437,-0.0270859135079823
Dịch vụ tài chính,VND,"volatility_20,macd_hist",0.0225959457569681,-0.0434780582876719
Dịch vụ tài chính,EVF,"ma_200_gap,rolling_max_20_gap",0.0223343527436313,-0.0600404471909994
Dịch vụ tài chính,CTS,"gap_open,momentum_5",0.0218798568084379,-0.0015245142116468
Dịch vụ tài chính,VND,"intraday_return,vwap_gap",0.0211744075106752,-0.0234556486291273
Dịch vụ tài chính,SSI,"momentum_20,macd_signal",0.0199654833548893,-0.0491686839898608
Dịch vụ tài chính,VND,"volatility_20,bb_width",0.0194910188567903,-0.0287662009880755
Dịch vụ tài chính,EVF,"volume_ratio_20,ma_200_gap",0.0192350691751886,-0.0217133351142304
Dịch vụ tài chính,EVF,"momentum_5,volatility_20",0.018999268032381,-0.0173017301290734
Dịch vụ tài chính,VND,"close_position,ma_20_gap",0.0187020644418158,-0.0273393016169367
Dịch vụ tài chính,FTS,"lower_shadow,bb_width",0.0181785072340193,0.03353014145458
Dịch vụ tài chính,VND,"volume_ratio_20,macd_signal",0.017835855159255,-0.0099402876588075
Dịch vụ tài chính,VND,"close_position,macd_signal",0.0178330084812177,-0.0133231028732903
Dịch vụ tài chính,VND,"vwap_gap,macd_signal",0.0175818821749862,0.0048268946455166
Dịch vụ tài chính,EVF,"atr_gap,ma_200_gap",0.0174651921042431,-0.0391422806746262
Dịch vụ tài chính,VND,"volume_zscore_20,macd_signal",0.0173370402458719,-0.0314727372864458
Dịch vụ tài chính,VND,"momentum_5,rolling_max_20_gap",0.0160403910871843,-0.0054006244922386
Dịch vụ tài chính,HCM,"volume_ratio_20,upper_shadow",0.0160063721376616,-0.0063622818273161
Dịch vụ tài chính,EVF,"obv_change,macd_hist",0.0149862973055812,-0.0663176571555033
Dịch vụ tài chính,FTS,"upper_shadow,volatility_20",0.0147285094561636,-0.071517816188465
Dịch vụ tài chính,EVF,"upper_shadow,atr_gap",0.0143294568433699,-0.0117402471437522
Dịch vụ tài chính,FTS,"volume_ratio_20,lower_shadow",0.0140378273680579,0.0505435649013565
Dịch vụ tài chính,HCM,"vwap_gap,obv_change",0.0136459373651873,0.0163094777519632
Dịch vụ tài chính,HCM,"volume_ratio_20,volume_zscore_20",0.0122772881253602,-0.0035498155565205
Dịch vụ tài chính,SSI,gap_open,0.0122459734399309,-0.041076854336342
Dịch vụ tài chính,HCM,vwap_gap,0.0120159211302373,0.0166277120528693
Dịch vụ tài chính,SSI,"close_position,ma_20_gap",0.0117805073737888,-0.0485837113696261
Dịch vụ tài chính,HCM,"volume_zscore_20,intraday_return",0.0117132999508599,0.0134327601292796
Dịch vụ tài chính,HCM,"volume_ratio_20,obv_change",0.0088165675223677,0.0230136219566657
Dịch vụ tài chính,SSI,"rolling_max_20_gap,bb_position",0.0079174179263582,-0.0291927437590264
Dịch vụ tài chính,SSI,"rolling_max_20_gap,bb_zscore",0.0079174179263582,-0.0291927437590264
Dịch vụ tài chính,FTS,"above_ma_200,obv_change",0.0074909062192392,0.0052472007022034
Dịch vụ tài chính,SSI,"close_position,rolling_max_20_gap",0.0072494758503174,-0.0003695486722001
Dịch vụ tài chính,FTS,obv_change,0.0071593812240045,0.0446521927711429
Dịch vụ tài chính,HCM,volume_ratio_20,0.0070059391880203,0.0269289252118496
Dịch vụ tài chính,SSI,"rolling_max_20_gap,obv_change",0.006686427237779,-0.0143384669019415
Dịch vụ tài chính,SSI,"intraday_return,vwap_gap",0.0061629583165503,-0.0344131368125399
Dịch vụ tài chính,FTS,"volatility_20,bb_width",0.0057270961623208,0.0057710944769495
Dịch vụ tài chính,FTS,"intraday_return,bb_width",0.0055343311582849,-0.0442204081681127
Dịch vụ tài chính,FTS,"volume_ratio_20,obv_change",0.0043443533204801,0.0440784018143844
Dịch vụ tài chính,SSI,"gap_open,lower_shadow",0.0043384083050487,-0.0228016803496633
Dịch vụ tài chính,SSI,"gap_open,vwap_gap",0.0040775653998929,-0.0410768827608649
Dịch vụ tài chính,HCM,"volume_zscore_20,close_position",0.0040274417538255,0.0057375289029691
Dịch vụ tài chính,HCM,"volume_ratio_20,intraday_return",0.0001585200727289,0.003648206087267
Hàng & Dịch vụ Công nghiệp,PVT,"bb_width,bb_position",0.09177112637727,-0.0332784454828332
Hàng & Dịch vụ Công nghiệp,PVT,"bb_width,bb_zscore",0.09177112637727,-0.0332784454828332
Hàng & Dịch vụ Công nghiệp,PVT,"ma_20_gap,bb_width",0.0771965170781849,0.0050741620654525
Hàng & Dịch vụ Công nghiệp,PVT,"intraday_return,bb_position",0.0756926720685194,-0.0038194863003131
Hàng & Dịch vụ Công nghiệp,PVT,"intraday_return,bb_zscore",0.0756926720685194,-0.0038194863003131
Hàng & Dịch vụ Công nghiệp,PVT,"ma_20_gap,rolling_max_20_gap",0.0736531996222024,0.0029967551807683
Hàng & Dịch vụ Công nghiệp,PVT,"upper_shadow,bb_position",0.073413553121183,-0.0546172982351644
Hàng & Dịch vụ Công nghiệp,PVT,"upper_shadow,bb_zscore",0.073413553121183,-0.0546172982351644
Hàng & Dịch vụ Công nghiệp,PVT,"intraday_return,bb_width",0.0699028326631491,-0.0525052226057416
Hàng & Dịch vụ Công nghiệp,PVT,"momentum_20,bb_width",0.0695282878972841,0.0127630414339772
Hàng & Dịch vụ Công nghiệp,VSC,"ma_20_gap,rolling_max_20_gap",0.0692330148159704,-0.0124933712682111
Hàng & Dịch vụ Công nghiệp,VSC,"momentum_20,ma_20_gap",0.0615028101175573,-0.0256598804255379
Hàng & Dịch vụ Công nghiệp,VSC,"momentum_20,bb_width",0.0591096157725221,-0.0374115530187997
Hàng & Dịch vụ Công nghiệp,VSC,"ma_200_gap,vwap_gap",0.057049856387923,0.0044748407506614
Hàng & Dịch vụ Công nghiệp,VSC,"momentum_20,rolling_max_20_gap",0.0554097339026825,-0.0531462332484324
Hàng & Dịch vụ Công nghiệp,VSC,"ma_20_gap,bb_width",0.0530887189917739,-0.0309425548030122
Hàng & Dịch vụ Công nghiệp,VSC,"rolling_max_20_gap,bb_width",0.0530808425619153,-0.0631530525628851
Hàng & Dịch vụ Công nghiệp,VSC,"bb_width,obv_change",0.0526975363158298,-0.1463757987493239
Hàng & Dịch vụ Công nghiệp,VSC,"ma_200_gap,rolling_max_20_gap",0.0526459908661508,-0.0286272183433391
Hàng & Dịch vụ Công nghiệp,VSC,"gap_open,vwap_gap",0.0521494524028907,-0.018585858067984
Hàng & Dịch vụ Công nghiệp,GEX,"volatility_20,bb_width",0.0464344733896788,-0.0468896958999947
Hàng & Dịch vụ Công nghiệp,VTP,"atr_gap,bb_position",0.0423083449195555,0.0088114323690973
Hàng & Dịch vụ Công nghiệp,VTP,"atr_gap,bb_zscore",0.0423083449195555,0.0088114323690973
Hàng & Dịch vụ Công nghiệp,GEX,"above_ma_200,obv_change",0.0392062392201395,-0.0122566596188311
Hàng & Dịch vụ Công nghiệp,GEX,"intraday_return,gap_open",0.0390334869047193,0.0212815677394714
Hàng & Dịch vụ Công nghiệp,GEX,"momentum_5,above_ma_200",0.0387358179823097,-0.0129889242849077
Hàng & Dịch vụ Công nghiệp,GEX,"momentum_5,momentum_20",0.0350192631229147,0.0186817750205704
Hàng & Dịch vụ Công nghiệp,GEX,"close_position,ma_20_gap",0.0350063197625079,-0.0102114709002156
Hàng & Dịch vụ Công nghiệp,GEX,"close_position,bb_position",0.0343334947503002,-0.0211947566967007
Hàng & Dịch vụ Công nghiệp,GEX,"close_position,bb_zscore",0.0343334947503002,-0.0211947566967007
Hàng & Dịch vụ Công nghiệp,GEX,ma_200_gap,0.0342309811336002,-0.027966043147233
Hàng & Dịch vụ Công nghiệp,GEX,"gap_open,momentum_5",0.032926034325288,-0.0237456085877403
Hàng & Dịch vụ Công nghiệp,VTP,"gap_open,vwap_gap",0.0317965407816408,-0.0431515251096188
Hàng & Dịch vụ Công nghiệp,VTP,"volatility_20,vwap_gap",0.0283896654360077,0.0096333572352289
Hàng & Dịch vụ Công nghiệp,VTP,"bb_position,vwap_gap",0.0279500047028211,-0.0163876797189947
Hàng & Dịch vụ Công nghiệp,VTP,"bb_zscore,vwap_gap",0.0279500047028211,-0.0163876797189947
Hàng & Dịch vụ Công nghiệp,VTP,"volume_zscore_20,vwap_gap",0.0271851035856768,-0.0175941824914667
Hàng & Dịch vụ Công nghiệp,VTP,"upper_shadow,atr_gap",0.0270923366571858,-0.0227414306791866
Hàng & Dịch vụ Công nghiệp,VTP,"volume_ratio_20,vwap_gap",0.0253773544241633,0.0029261429181729
Hàng & Dịch vụ Công nghiệp,VTP,"atr_gap,vwap_gap",0.0227324680960431,0.0171862390578059
Hàng & Dịch vụ Công nghiệp,GMD,"intraday_return,ma_200_gap",0.0174908385060413,-0.0004146185963564
Hàng & Dịch vụ Công nghiệp,GMD,"intraday_return,momentum_5",0.0153500674216326,-0.0176842370641168
Hàng & Dịch vụ Công nghiệp,GMD,"close_position,upper_shadow",0.0149737878501704,-0.0542685283440058
Hàng & Dịch vụ Công nghiệp,GMD,"intraday_return,ma_20_gap",0.0149695112035977,-0.0110823361714307
Hàng & Dịch vụ Công nghiệp,GMD,"upper_shadow,momentum_5",0.013395299149309,-0.0303753366403354
Hàng & Dịch vụ Công nghiệp,GMD,"ma_200_gap,bb_position",0.0125838987104563,-0.1120404996134865
Hàng & Dịch vụ Công nghiệp,GMD,"ma_200_gap,bb_zscore",0.0125838987104563,-0.1120404996134865
Hàng & Dịch vụ Công nghiệp,GMD,"momentum_5,ma_20_gap",0.0118173774706872,-0.0073551555002788
Hàng & Dịch vụ Công nghiệp,GMD,"intraday_return,atr_gap",0.0094444840117657,-0.0027838934428419
Hàng & Dịch vụ Công nghiệp,GMD,"momentum_20,rolling_max_20_gap",0.0089736056965683,-0.0236794929254482
Hàng cá nhân & Gia dụng,TLG,"intraday_return,vwap_gap",0.0536463869332074,0.0554183216630129
Hàng cá nhân & Gia dụng,TLG,"ma_200_gap,vwap_gap",0.0480192578109879,-0.0558312792262796
Hàng cá nhân & Gia dụng,TLG,"close_position,vwap_gap",0.0477431768542845,-0.0130572124586691
Hàng cá nhân & Gia dụng,TLG,"atr_gap,macd_signal",0.0440122479638833,-0.0015808537901453
Hàng cá nhân & Gia dụng,TLG,"atr_gap,bb_position",0.0409375617289494,-0.0279886859935105
Hàng cá nhân & Gia dụng,TLG,"atr_gap,bb_zscore",0.0409375617289494,-0.0279886859935105
Hàng cá nhân & Gia dụng,TLG,"intraday_return,macd_signal",0.0395692568948523,-0.0318436134867365
Hàng cá nhân & Gia dụng,TLG,momentum_20,0.0380737891928483,0.0104459839262649
Hàng cá nhân & Gia dụng,TLG,"momentum_20,obv_change",0.0377910326708867,0.0099713242427719
Hàng cá nhân & Gia dụng,TLG,"momentum_20,vwap_gap",0.0371044640510768,0.0252763540794377
Hàng cá nhân & Gia dụng,PNJ,"close_position,atr_gap",0.0327533929996959,-0.0369673952036815
Hàng cá nhân & Gia dụng,PNJ,"gap_open,bb_width",0.0294004815494123,-0.0443533077906417
Hàng cá nhân & Gia dụng,PNJ,"close_position,bb_width",0.0250434902798054,-0.0160367716163087
Hàng cá nhân & Gia dụng,PNJ,"gap_open,close_position",0.0238008872399824,-0.0077555815848848
Hàng cá nhân & Gia dụng,PNJ,"volume_zscore_20,close_position",0.0230912561834978,-0.0409412327044702
Hàng cá nhân & Gia dụng,PNJ,vwap_gap,0.0212960104420739,0.0051708280041059
Hàng cá nhân & Gia dụng,PNJ,"close_position,vwap_gap",0.0206084561843662,-0.0262161846396726
Hàng cá nhân & Gia dụng,PNJ,gap_open,0.018497026798777,-0.0135853895973336
Hàng cá nhân & Gia dụng,PNJ,"obv_change,macd_hist",0.016634531103458,-0.0499704163280467
Hàng cá nhân & Gia dụng,PNJ,bb_width,0.0149890713932737,-0.0366270736046636
Hóa chất,PHR,"volatility_20,bb_position",0.0855378979807854,-0.0210245222053186
Hóa chất,PHR,"volatility_20,bb_zscore",0.0855378979807854,-0.0210245222053186
Hóa chất,PHR,"volatility_20,ma_200_gap",0.0842502051210769,-0.0558800895675715
Hóa chất,PHR,"upper_shadow,volatility_20",0.0823772790383206,-0.0236587668844843
Hóa chất,PHR,"volume_ratio_20,macd",0.0786350712573641,-0.0677892712027612
Hóa chất,PHR,"volatility_20,ma_20_gap",0.0774561044712842,-0.0397078481053079
Hóa chất,PHR,"volume_ratio_20,macd_hist",0.0758585741223946,-0.0823130960503104
Hóa chất,PHR,"volume_zscore_20,macd",0.0756957551812946,-0.0820808841126361
Hóa chất,PHR,"gap_open,close_position",0.0740478342403591,-0.0297604075602744
Hóa chất,PHR,"volatility_20,macd_hist",0.0730028825508533,-0.0992873373914986
Hóa chất,DGC,"ma_20_gap,ma_200_gap",0.0674521180698541,0.003634824500963
Hóa chất,DCM,"close_position,rolling_max_20_gap",0.0565469442185029,-0.0393774643723445
Hóa chất,DCM,"rolling_max_20_gap,obv_change",0.056429923692656,-0.0192390405067721
Hóa chất,DCM,rolling_max_20_gap,0.0562101777515778,-0.0178431346076626
Hóa chất,DGC,"momentum_5,above_ma_200",0.0561615280380076,0.0265013058364251
Hóa chất,DCM,"gap_open,rolling_max_20_gap",0.0559845632991914,-0.0553587031502385
Hóa chất,DGC,"above_ma_200,bb_position",0.0509339465348255,0.0059636162478082
Hóa chất,DGC,"above_ma_200,bb_zscore",0.0509339465348255,0.0059636162478082
Hóa chất,DCM,"intraday_return,rolling_max_20_gap",0.0494346500976469,-0.0152304690408526
Hóa chất,DCM,"momentum_5,rolling_max_20_gap",0.0487829139486191,-0.0353578818981294
Hóa chất,DCM,"intraday_return,close_position",0.0485408209905395,-0.0751218768567481
Hóa chất,GVR,"volatility_20,macd_signal",0.0459712317969496,-0.0401211088148774
Hóa chất,DCM,"intraday_return,lower_shadow",0.0454467082384496,-0.053708396994242
Hóa chất,DCM,"lower_shadow,rolling_max_20_gap",0.0451494524817728,-0.0358830233831128
Hóa chất,GVR,"momentum_5,volatility_20",0.0441574970551329,-0.068611432829075
Hóa chất,DPM,"volatility_20,bb_width",0.0425780706403157,-0.0043952831357345
Hóa chất,DCM,"rolling_max_20_gap,bb_width",0.0420388996386212,-0.0418620595392285
Hóa chất,DPM,"volume_zscore_20,bb_width",0.0414278694240413,-0.0069327457983614
Hóa chất,GVR,"volume_ratio_20,momentum_5",0.040168815908399,-0.0188690671669411
Hóa chất,DPM,"volume_ratio_20,volatility_20",0.0400918564019039,0.0324412019144284
Hóa chất,GVR,"volatility_20,obv_change",0.0397254356566899,-0.0153255791279409
Hóa chất,DPM,"above_ma_200,bb_width",0.0375627073436662,0.0035831117200298
Hóa chất,DPM,"volume_ratio_20,bb_width",0.0375401030366636,-0.0003533074812691
Hóa chất,GVR,volatility_20,0.0374333905640882,-0.016231525068062
Hóa chất,GVR,"momentum_5,vwap_gap",0.0363730678654277,-0.0188055844823382
Hóa chất,DPM,"close_position,volatility_20",0.0353197084337865,0.0264647280644358
Hóa chất,GVR,"ma_200_gap,macd_hist",0.0352633490035718,-0.0364749454251913
Hóa chất,DPM,"atr_gap,above_ma_200",0.0345525759882534,0.0249899336589394
Hóa chất,DPM,"volume_ratio_20,above_ma_200",0.0341895775556737,0.0153538121646555
Hóa chất,DGC,"above_ma_200,bb_width",0.0338706723372314,0.005807222020304
Hóa chất,DPM,"volume_zscore_20,bb_position",0.0337363191981642,0.0145841027906813
Hóa chất,DPM,"volume_zscore_20,bb_zscore",0.0337363191981642,0.0145841027906813
Hóa chất,GVR,"volume_ratio_20,volatility_20",0.0313820228395934,-0.0392232404495151
Hóa chất,DGC,"gap_open,above_ma_200",0.0313708477893198,0.0269282934604367
Hóa chất,GVR,"atr_gap,volatility_20",0.0310417233972404,-0.038712340717157
Hóa chất,DGC,"volatility_20,bb_width",0.030068392551411,-0.0156719323380416
Hóa chất,DGC,bb_width,0.028791535686432,-0.0044584168331736
Hóa chất,DGC,"bb_width,obv_change",0.0266963348337333,-0.0028725139377014
Hóa chất,DGC,"volatility_20,above_ma_200",0.0263850563219145,-0.0149176959711272
Hóa chất,GVR,"ma_200_gap,macd",0.025546448305047,-0.0276586725143166
Ngân hàng,BID,"intraday_return,close_position",0.0601710856595871,-0.0781601708959014
Ngân hàng,TPB,"volatility_20,vwap_gap",0.0557453591191305,0.0554162977888937
Ngân hàng,VCB,"gap_open,upper_shadow",0.0512017393629206,-0.0288415418886271
Ngân hàng,MBB,"intraday_return,momentum_5",0.050190114197595,-0.0601199333720434
Ngân hàng,HDB,"intraday_return,momentum_20",0.0501489075655274,-0.0369731781456699
Ngân hàng,MBB,"volume_zscore_20,ma_200_gap",0.049016891630517,-0.0586801304907114
Ngân hàng,TPB,"lower_shadow,volatility_20",0.0458843079637405,-0.0176074655662255
Ngân hàng,MBB,"intraday_return,vwap_gap",0.0457456540565074,-0.0334730779210488
Ngân hàng,MBB,"volume_ratio_20,ma_200_gap",0.0455657651685398,-0.0383606594381404
Ngân hàng,CTG,"ma_200_gap,macd_signal",0.0453168099379618,-0.0308567148224836
Ngân hàng,MBB,"momentum_5,above_ma_200",0.0451672981607165,-0.0542481059878336
Ngân hàng,TPB,"lower_shadow,vwap_gap",0.0447672875762225,-0.0047633971661529
Ngân hàng,HDB,"intraday_return,momentum_5",0.0436467714588925,-0.0524307773797552
Ngân hàng,MBB,"intraday_return,ma_20_gap",0.0435026516592368,-0.0692837438883664
Ngân hàng,BID,"close_position,upper_shadow",0.0430732467757223,-0.1204922204754084
Ngân hàng,MBB,"momentum_5,vwap_gap",0.0430490612370311,-0.0382733391353864
Ngân hàng,BID,"close_position,ma_200_gap",0.0426410229966324,-0.0786305897543602
Ngân hàng,CTG,"close_position,vwap_gap",0.0426016816247729,0.019965197970858
Ngân hàng,MBB,"volume_zscore_20,rolling_max_20_gap",0.0425233399348885,-0.0634135634969323
Ngân hàng,MBB,"momentum_5,obv_change",0.0418678487265493,-0.0458217472376643
Ngân hàng,SHB,"upper_shadow,lower_shadow",0.0418109298242316,-0.1236298847108527
Ngân hàng,MBB,"volume_zscore_20,momentum_5",0.0417617700871491,-0.0897088501756269
Ngân hàng,HDB,"intraday_return,vwap_gap",0.0412912430739046,-0.0113249688397687
Ngân hàng,BID,"close_position,rolling_max_20_gap",0.0401566284235286,-0.0650225445259375
Ngân hàng,TPB,volatility_20,0.040111075111876,0.0554162840452401
Ngân hàng,VCB,"intraday_return,vwap_gap",0.040097828919367,0.0625459432215366
Ngân hàng,TPB,"lower_shadow,obv_change",0.0398341015479709,-0.007635964292934
Ngân hàng,BID,"close_position,obv_change",0.0398004080127175,-0.0390091704268431
Ngân hàng,HDB,intraday_return,0.0395683196658982,-0.0113248647869572
Ngân hàng,BID,"close_position,vwap_gap",0.039034783841482,-0.0388385503357213
Ngân hàng,SHB,"momentum_20,volatility_20",0.0387853762373864,-0.0892188243791394
Ngân hàng,TPB,"lower_shadow,bb_position",0.0385502485271174,-0.0461950148158285
Ngân hàng,TPB,"lower_shadow,bb_zscore",0.0385502485271174,-0.0461950148158285
Ngân hàng,SHB,"volume_ratio_20,lower_shadow",0.0382994577827974,-0.1481504677283862
Ngân hàng,TPB,lower_shadow,0.0378993154568386,-0.004763500172711
Ngân hàng,VIB,"atr_gap,macd_signal",0.037805958451341,-0.0762928998540457
Ngân hàng,BID,"close_position,momentum_5",0.0376737007334233,-0.0666377183381048
Ngân hàng,STB,"intraday_return,bb_position",0.0372527787067495,-0.0129824799824755
Ngân hàng,STB,"intraday_return,bb_zscore",0.0372527787067495,-0.0129824799824755
Ngân hàng,BID,"upper_shadow,lower_shadow",0.0370795435359192,-0.0932362381165996
Ngân hàng,TPB,"atr_gap,vwap_gap",0.0369939229472583,0.0315715891669313
Ngân hàng,BID,close_position,0.0369158289286032,-0.0388386347882245
Ngân hàng,SHB,"gap_open,lower_shadow",0.0358148513894006,-0.1178872733585354
Ngân hàng,BID,"close_position,lower_shadow",0.0352828795929044,-0.0454632510760528
Ngân hàng,SHB,"volatility_20,above_ma_200",0.0349679659452236,-0.1589820470165781
Ngân hàng,TPB,"volatility_20,obv_change",0.0348265390631872,0.0495099517540517
Ngân hàng,CTG,"volume_ratio_20,vwap_gap",0.0345782681722551,0.0203847865570369
Ngân hàng,SHB,"volume_ratio_20,volatility_20",0.0341362578669465,-0.1525173073038774
Ngân hàng,SHB,"lower_shadow,volatility_20",0.0340704008425437,-0.1082046614226499
Ngân hàng,SHB,"lower_shadow,bb_width",0.0337287330154545,-0.0899334252765207
Ngân hàng,SHB,"upper_shadow,obv_change",0.0321401366828537,-0.1190367860242131
Ngân hàng,STB,"above_ma_200,rolling_max_20_gap",0.0319573618639644,0.0161246743489108
Ngân hàng,TCB,"above_ma_200,vwap_gap",0.0316234740575965,0.0562946459870656
Ngân hàng,ACB,"momentum_20,ma_200_gap",0.0313784678973945,-0.0170646140873176
Ngân hàng,SHB,"lower_shadow,vwap_gap",0.0312726105114394,-0.1044041757207032
Ngân hàng,ACB,"ma_20_gap,above_ma_200",0.0309944919655283,0.0080959927443772
Ngân hàng,VIB,"atr_gap,bb_width",0.0308186315715067,-0.041059597500868
Ngân hàng,EIB,"intraday_return,rolling_max_20_gap",0.0305142872317257,-0.0040656024229079
Ngân hàng,HDB,"momentum_5,atr_gap",0.0295411433999992,-0.0565830747842395
Ngân hàng,HDB,"momentum_5,ma_20_gap",0.0289250642556817,-0.0613768216919603
Ngân hàng,ACB,"ma_200_gap,above_ma_200",0.0285330276898944,0.0097091134822149
Ngân hàng,TCB,"volatility_20,vwap_gap",0.0282331089694065,0.0179907911875769
Ngân hàng,STB,"above_ma_200,bb_position",0.0276856709908656,-0.0406555387831961
Ngân hàng,STB,"above_ma_200,bb_zscore",0.0276856709908656,-0.0406555387831961
Ngân hàng,VCB,"close_position,upper_shadow",0.0274653340470222,0.0302808624348306
Ngân hàng,TCB,"upper_shadow,vwap_gap",0.0274345693147017,0.0225736534241942
Ngân hàng,STB,rolling_max_20_gap,0.0271970708103233,0.0466801491004911
Ngân hàng,STB,"rolling_max_20_gap,obv_change",0.0269142304474684,0.0417020761723577
Ngân hàng,EIB,"intraday_return,momentum_5",0.0266609451813447,-0.0049826399163706
Ngân hàng,HDB,"intraday_return,gap_open",0.0263441546050345,0.0010824788884841
Ngân hàng,VIB,vwap_gap,0.0263081132249792,-0.0635971050558033
Ngân hàng,HDB,"volume_ratio_20,vwap_gap",0.0261339995775632,-0.0055212780674935
Ngân hàng,VIB,"lower_shadow,atr_gap",0.025816011142478,-0.0602243324246916
Ngân hàng,HDB,"close_position,momentum_20",0.0251229127141499,-0.0314954849791973
Ngân hàng,TCB,"momentum_5,vwap_gap",0.0250808423668255,0.0170031084993455
Ngân hàng,ACB,"ma_20_gap,ma_200_gap",0.0244950484476331,0.0014408057302791
Ngân hàng,ACB,"ma_20_gap,vwap_gap",0.0238538709318627,-0.004925841158536
Ngân hàng,ACB,momentum_5,0.0235102106323683,-0.0138573191621542
Ngân hàng,CTG,"intraday_return,lower_shadow",0.0234684808142884,0.0345659323834344
Ngân hàng,HDB,"momentum_5,vwap_gap",0.0231920389529634,-0.0131719000000845
Ngân hàng,TCB,"gap_open,vwap_gap",0.0230266258402832,0.0039326094726733
Ngân hàng,ACB,"momentum_5,obv_change",0.0227284059430254,-0.0151994293720392
Ngân hàng,CTG,"close_position,above_ma_200",0.0226997718326267,-0.0015931850915009
Ngân hàng,ACB,"above_ma_200,rolling_max_20_gap",0.0226594728550283,-0.0434050131449212
Ngân hàng,STB,"rolling_max_20_gap,bb_position",0.0226095719175075,-0.0047853896921137
Ngân hàng,STB,"rolling_max_20_gap,bb_zscore",0.0226095719175075,-0.0047853896921137
Ngân hàng,STB,"close_position,rolling_max_20_gap",0.0224942029701137,0.0122427515513531
Ngân hàng,EIB,"gap_open,rolling_max_20_gap",0.022422120122397,0.0099329162293907
Ngân hàng,VIB,atr_gap,0.022033315872354,-0.0531209474819531
Ngân hàng,VPB,"gap_open,close_position",0.0218886956924786,0.0380720947616931
Ngân hàng,EIB,"intraday_return,momentum_20",0.0218761387980118,-0.0125759441933992
Ngân hàng,EIB,"close_position,momentum_5",0.0215488134695707,-0.0488488724524447
Ngân hàng,CTG,"ma_200_gap,rolling_max_20_gap",0.0214436121002262,0.0098607362440416
Ngân hàng,ACB,"ma_200_gap,bb_position",0.0210868878312634,-0.0274132325132439
Ngân hàng,ACB,"ma_200_gap,bb_zscore",0.0210868878312634,-0.0274132325132439
Ngân hàng,VCB,"gap_open,above_ma_200",0.0203217058278049,-0.0079221458003724
Ngân hàng,VIB,"atr_gap,vwap_gap",0.0201452576794881,-0.0470608609607596
Ngân hàng,CTG,close_position,0.019358797874066,0.0199651823418157
Ngân hàng,VCB,"upper_shadow,atr_gap",0.0190435823929334,0.015873941488725
Ngân hàng,VPB,"gap_open,obv_change",0.0187601025207531,0.0398905340865129
Ngân hàng,VPB,gap_open,0.0186221575341545,0.0413896815910044
Ngân hàng,CTG,"bb_position,macd_signal",0.0184268379378456,-0.0096962758742997
Ngân hàng,CTG,"bb_zscore,macd_signal",0.0184268379378456,-0.0096962758742997
Ngân hàng,CTG,"bb_position,obv_change",0.0183947885796017,0.036986902827014
Ngân hàng,VCB,"upper_shadow,momentum_5",0.0171754593785751,0.0070930741690268
Ngân hàng,VIB,"upper_shadow,momentum_20",0.0171053003574488,-0.0747093256255049
Ngân hàng,TCB,"volatility_20,above_ma_200",0.0163199150266029,0.0570201785750691
Ngân hàng,VIB,bb_width,0.0163017906331045,-0.0565039071838193
Ngân hàng,VCB,obv_change,0.0161252964602457,0.0312272276819384
Ngân hàng,VCB,"lower_shadow,obv_change",0.0159034261376318,0.0151782188721604
Ngân hàng,VCB,"close_position,vwap_gap",0.015584040169018,0.0402830747753992
Ngân hàng,EIB,"gap_open,upper_shadow",0.0154800715157144,-0.0714914579474894
Ngân hàng,EIB,"intraday_return,ma_200_gap",0.0154299538467339,0.0043148340486881
Ngân hàng,VCB,above_ma_200,0.0153517114599274,-0.0145757566804984
Ngân hàng,EIB,"volume_ratio_20,vwap_gap",0.0151511555867805,-0.0420729646611903
Ngân hàng,VIB,"upper_shadow,bb_width",0.0148866151723587,-0.0506111771762649
Ngân hàng,EIB,"above_ma_200,bb_position",0.0146724077638988,-0.0319628685755861
Ngân hàng,EIB,"above_ma_200,bb_zscore",0.0146724077638988,-0.0319628685755861
Ngân hàng,TCB,"lower_shadow,vwap_gap",0.0137448044569322,0.0384011794463112
Ngân hàng,VIB,"momentum_5,atr_gap",0.0135051010303313,-0.0437849217799313
Ngân hàng,TCB,"volume_zscore_20,vwap_gap",0.0120644299082505,0.0265295145312025
Ngân hàng,TCB,"rolling_max_20_gap,vwap_gap",0.0116350494652784,0.0148010150496342
