stock,company_name,sector,industry,sub_industry,com_type_code,combo_rank_in_stock,combo,feature,test_rel_score,val_rel_score
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,7,obv_change,obv_change,0.0071593812240045,0.0446521927711429
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8,"volatility_20,bb_width",volatility_20,0.0057270961623208,0.0057710944769495
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8,"volatility_20,bb_width",bb_width,0.0057270961623208,0.0057710944769495
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,9,"intraday_return,bb_width",intraday_return,0.0055343311582849,-0.0442204081681127
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,9,"intraday_return,bb_width",bb_width,0.0055343311582849,-0.0442204081681127
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,10,"volume_ratio_20,obv_change",volume_ratio_20,0.0043443533204801,0.0440784018143844
FTS,Công ty Cổ phần Chứng khoán FPT,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,10,"volume_ratio_20,obv_change",obv_change,0.0043443533204801,0.0440784018143844
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,1,"momentum_20,rolling_max_20_gap",momentum_20,0.071054007452046,-0.0706292834714761
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,1,"momentum_20,rolling_max_20_gap",rolling_max_20_gap,0.071054007452046,-0.0706292834714761
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,2,"momentum_20,obv_change",momentum_20,0.0577538646930866,-0.0474372318576084
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,2,"momentum_20,obv_change",obv_change,0.0577538646930866,-0.0474372318576084
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,3,"above_ma_200,rolling_max_20_gap",above_ma_200,0.0538208761118385,-0.1855685995812581
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,3,"above_ma_200,rolling_max_20_gap",rolling_max_20_gap,0.0538208761118385,-0.1855685995812581
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,4,"volume_ratio_20,atr_gap",volume_ratio_20,0.0536727016491894,-0.0345886365744831
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,4,"volume_ratio_20,atr_gap",atr_gap,0.0536727016491894,-0.0345886365744831
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,5,"volume_ratio_20,above_ma_200",volume_ratio_20,0.0529268394466677,-0.1306402908344959
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,5,"volume_ratio_20,above_ma_200",above_ma_200,0.0529268394466677,-0.1306402908344959
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,6,"volume_ratio_20,rolling_max_20_gap",volume_ratio_20,0.0529082294033513,-0.0898607997633567
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,6,"volume_ratio_20,rolling_max_20_gap",rolling_max_20_gap,0.0529082294033513,-0.0898607997633567
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,7,"rolling_max_20_gap,obv_change",rolling_max_20_gap,0.0523986763991113,-0.0996654103256691
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,7,"rolling_max_20_gap,obv_change",obv_change,0.0523986763991113,-0.0996654103256691
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,8,rolling_max_20_gap,rolling_max_20_gap,0.0509982310214462,-0.090093850010525
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,9,"momentum_5,momentum_20",momentum_5,0.0509169750116084,-0.0654884467735565
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,9,"momentum_5,momentum_20",momentum_20,0.0509169750116084,-0.0654884467735565
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,CT,10,momentum_20,momentum_20,0.0495375854116104,-0.0541089887317078
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,1,"volatility_20,bb_width",volatility_20,0.0464344733896788,-0.0468896958999947
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,1,"volatility_20,bb_width",bb_width,0.0464344733896788,-0.0468896958999947
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,2,"above_ma_200,obv_change",above_ma_200,0.0392062392201395,-0.0122566596188311
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,2,"above_ma_200,obv_change",obv_change,0.0392062392201395,-0.0122566596188311
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,3,"intraday_return,gap_open",intraday_return,0.0390334869047193,0.0212815677394714
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,3,"intraday_return,gap_open",gap_open,0.0390334869047193,0.0212815677394714
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,4,"momentum_5,above_ma_200",momentum_5,0.0387358179823097,-0.0129889242849077
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,4,"momentum_5,above_ma_200",above_ma_200,0.0387358179823097,-0.0129889242849077
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,5,"momentum_5,momentum_20",momentum_5,0.0350192631229147,0.0186817750205704
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,5,"momentum_5,momentum_20",momentum_20,0.0350192631229147,0.0186817750205704
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,6,"close_position,ma_20_gap",close_position,0.0350063197625079,-0.0102114709002156
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,6,"close_position,ma_20_gap",ma_20_gap,0.0350063197625079,-0.0102114709002156
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,7,"close_position,bb_position",close_position,0.0343334947503002,-0.0211947566967007
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,7,"close_position,bb_position",bb_position,0.0343334947503002,-0.0211947566967007
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,8,"close_position,bb_zscore",close_position,0.0343334947503002,-0.0211947566967007
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,8,"close_position,bb_zscore",bb_zscore,0.0343334947503002,-0.0211947566967007
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,9,ma_200_gap,ma_200_gap,0.0342309811336002,-0.027966043147233
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,10,"gap_open,momentum_5",gap_open,0.032926034325288,-0.0237456085877403
GEX,Công ty Cổ phần Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,CT,10,"gap_open,momentum_5",momentum_5,0.032926034325288,-0.0237456085877403
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,1,"intraday_return,ma_200_gap",intraday_return,0.0174908385060413,-0.0004146185963564
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,1,"intraday_return,ma_200_gap",ma_200_gap,0.0174908385060413,-0.0004146185963564
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,2,"intraday_return,momentum_5",intraday_return,0.0153500674216326,-0.0176842370641168
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,2,"intraday_return,momentum_5",momentum_5,0.0153500674216326,-0.0176842370641168
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,3,"close_position,upper_shadow",close_position,0.0149737878501704,-0.0542685283440058
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,3,"close_position,upper_shadow",upper_shadow,0.0149737878501704,-0.0542685283440058
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,4,"intraday_return,ma_20_gap",intraday_return,0.0149695112035977,-0.0110823361714307
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,4,"intraday_return,ma_20_gap",ma_20_gap,0.0149695112035977,-0.0110823361714307
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,5,"upper_shadow,momentum_5",upper_shadow,0.013395299149309,-0.0303753366403354
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,5,"upper_shadow,momentum_5",momentum_5,0.013395299149309,-0.0303753366403354
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,6,"ma_200_gap,bb_position",ma_200_gap,0.0125838987104563,-0.1120404996134865
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,6,"ma_200_gap,bb_position",bb_position,0.0125838987104563,-0.1120404996134865
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,7,"ma_200_gap,bb_zscore",ma_200_gap,0.0125838987104563,-0.1120404996134865
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,7,"ma_200_gap,bb_zscore",bb_zscore,0.0125838987104563,-0.1120404996134865
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,8,"momentum_5,ma_20_gap",momentum_5,0.0118173774706872,-0.0073551555002788
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,8,"momentum_5,ma_20_gap",ma_20_gap,0.0118173774706872,-0.0073551555002788
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,9,"intraday_return,atr_gap",intraday_return,0.0094444840117657,-0.0027838934428419
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,9,"intraday_return,atr_gap",atr_gap,0.0094444840117657,-0.0027838934428419
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,10,"momentum_20,rolling_max_20_gap",momentum_20,0.0089736056965683,-0.0236794929254482
GMD,Công ty Cổ phần Gemadept,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",CT,10,"momentum_20,rolling_max_20_gap",rolling_max_20_gap,0.0089736056965683,-0.0236794929254482
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,1,"volatility_20,macd_signal",volatility_20,0.0459712317969496,-0.0401211088148774
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,1,"volatility_20,macd_signal",macd_signal,0.0459712317969496,-0.0401211088148774
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,2,"momentum_5,volatility_20",momentum_5,0.0441574970551329,-0.068611432829075
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,2,"momentum_5,volatility_20",volatility_20,0.0441574970551329,-0.068611432829075
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,3,"volume_ratio_20,momentum_5",volume_ratio_20,0.040168815908399,-0.0188690671669411
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,3,"volume_ratio_20,momentum_5",momentum_5,0.040168815908399,-0.0188690671669411
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,4,"volatility_20,obv_change",volatility_20,0.0397254356566899,-0.0153255791279409
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,4,"volatility_20,obv_change",obv_change,0.0397254356566899,-0.0153255791279409
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,5,volatility_20,volatility_20,0.0374333905640882,-0.016231525068062
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,6,"momentum_5,vwap_gap",momentum_5,0.0363730678654277,-0.0188055844823382
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,6,"momentum_5,vwap_gap",vwap_gap,0.0363730678654277,-0.0188055844823382
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,7,"ma_200_gap,macd_hist",ma_200_gap,0.0352633490035718,-0.0364749454251913
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,7,"ma_200_gap,macd_hist",macd_hist,0.0352633490035718,-0.0364749454251913
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,8,"volume_ratio_20,volatility_20",volume_ratio_20,0.0313820228395934,-0.0392232404495151
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,8,"volume_ratio_20,volatility_20",volatility_20,0.0313820228395934,-0.0392232404495151
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,9,"atr_gap,volatility_20",atr_gap,0.0310417233972404,-0.038712340717157
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,9,"atr_gap,volatility_20",volatility_20,0.0310417233972404,-0.038712340717157
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,10,"ma_200_gap,macd",ma_200_gap,0.025546448305047,-0.0276586725143166
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,10,"ma_200_gap,macd",macd,0.025546448305047,-0.0276586725143166
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,1,"gap_open,close_position",gap_open,0.02908431999787,-0.0214881458238795
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,1,"gap_open,close_position",close_position,0.02908431999787,-0.0214881458238795
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,2,"lower_shadow,obv_change",lower_shadow,0.0238029748987772,0.0193745054039765
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,2,"lower_shadow,obv_change",obv_change,0.0238029748987772,0.0193745054039765
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,3,close_position,close_position,0.0224328129879487,-0.0105233114451102
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,4,"close_position,vwap_gap",close_position,0.0192311859247951,-0.0105233867641247
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,4,"close_position,vwap_gap",vwap_gap,0.0192311859247951,-0.0105233867641247
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,5,"close_position,obv_change",close_position,0.0182596472862546,-0.0155447984614962
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,5,"close_position,obv_change",obv_change,0.0182596472862546,-0.0155447984614962
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,6,lower_shadow,lower_shadow,0.0155673527475813,0.0190982325193357
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,7,"gap_open,lower_shadow",gap_open,0.0155080779582349,0.0362868490313753
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,7,"gap_open,lower_shadow",lower_shadow,0.0155080779582349,0.0362868490313753
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,8,"lower_shadow,above_ma_200",lower_shadow,0.0130929311254183,0.0100279330471568
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,8,"lower_shadow,above_ma_200",above_ma_200,0.0130929311254183,0.0100279330471568
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,9,"gap_open,bb_width",gap_open,0.0119526771541312,0.0286631019595804
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,9,"gap_open,bb_width",bb_width,0.0119526771541312,0.0286631019595804
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,10,"close_position,lower_shadow",close_position,0.0101617474233688,-0.0166534126525665
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,CT,10,"close_position,lower_shadow",lower_shadow,0.0101617474233688,-0.0166534126525665
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,1,"volume_zscore_20,upper_shadow",volume_zscore_20,0.036449314559157,-0.0227635530501215
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,1,"volume_zscore_20,upper_shadow",upper_shadow,0.036449314559157,-0.0227635530501215
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,2,"volume_ratio_20,upper_shadow",volume_ratio_20,0.0160063721376616,-0.0063622818273161
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,2,"volume_ratio_20,upper_shadow",upper_shadow,0.0160063721376616,-0.0063622818273161
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,3,"vwap_gap,obv_change",vwap_gap,0.0136459373651873,0.0163094777519632
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,3,"vwap_gap,obv_change",obv_change,0.0136459373651873,0.0163094777519632
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,4,"volume_ratio_20,volume_zscore_20",volume_ratio_20,0.0122772881253602,-0.0035498155565205
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,4,"volume_ratio_20,volume_zscore_20",volume_zscore_20,0.0122772881253602,-0.0035498155565205
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,5,vwap_gap,vwap_gap,0.0120159211302373,0.0166277120528693
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,6,"volume_zscore_20,intraday_return",volume_zscore_20,0.0117132999508599,0.0134327601292796
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,6,"volume_zscore_20,intraday_return",intraday_return,0.0117132999508599,0.0134327601292796
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,7,"volume_ratio_20,obv_change",volume_ratio_20,0.0088165675223677,0.0230136219566657
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,7,"volume_ratio_20,obv_change",obv_change,0.0088165675223677,0.0230136219566657
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8,volume_ratio_20,volume_ratio_20,0.0070059391880203,0.0269289252118496
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,9,"volume_zscore_20,close_position",volume_zscore_20,0.0040274417538255,0.0057375289029691
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,9,"volume_zscore_20,close_position",close_position,0.0040274417538255,0.0057375289029691
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,10,"volume_ratio_20,intraday_return",volume_ratio_20,0.0001585200727289,0.003648206087267
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,10,"volume_ratio_20,intraday_return",intraday_return,0.0001585200727289,0.003648206087267
HDB,Ngân hàng Thương mại Cổ phần Phát Triển Thành phố Hồ Chí Minh,Ngân hàng,Ngân hàng,Ngân hàng,NH,1,"intraday_return,momentum_20",intraday_return,0.0501489075655274,-0.0369731781456699
