seed,policy,n_obs,n_days,rel_score,q90_abs_error,daily_q90_median,daily_q90_p90,daily_q90_max,days_ge_3p5,days_ge_5,days_ge_7,days_ge_8,prediction_abs_q90,actual_abs_q90,market_column,scale,selection_split,objective
71,lag1_scale_-0.25,37643,448,0.008515149326007387,0.032676225622673125,0.0275556367620233,0.044167347311480525,0.0885050847942954,91,29,7,2,0.008130253310658711,0.033032992,lag1,-0.25,late_train,-0.16732463009124907
71,lag1_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,lag1,0.0,late_train,-0.12611562135284762
71,lag1_scale_0.1,37643,448,0.030532426408196423,0.03198285913452709,0.027547810617333815,0.04121992092526552,0.07917354881054339,83,27,5,0,0.0069913324982861175,0.033032992,lag1,0.1,late_train,-0.112080964252878
71,lag1_scale_0.25,37643,448,0.02698921468759119,0.03196381737416,0.027404841097995347,0.04121814191874935,0.07931077722635847,87,28,4,0,0.007642169761869964,0.033032992,lag1,0.25,late_train,-0.11275784637626599
71,lag1_scale_0.5,37643,448,0.001593287581024616,0.03229955982651016,0.027328258481687795,0.042610454788412015,0.07953949125271696,95,29,6,0,0.00959900057052532,0.033032992,lag1,0.5,late_train,-0.1561671132485164
71,lag1_scale_0.75,37643,448,-0.042168267843874396,0.033265567240181586,0.02772627707930802,0.04382181214648401,0.09227059121118546,105,27,7,1,0.012451944714768877,0.033032992,lag1,0.75,late_train,-0.21508248334802788
71,lag1_scale_1,37643,448,-0.09313603981707064,0.03454264952584788,0.027689270798252272,0.04523481642314539,0.10720238891491393,108,33,9,1,0.015644663250285833,0.033032992,lag1,1.0,late_train,-0.31380806157827534
71,ewm3_scale_-0.25,37643,448,0.016668639864406254,0.032498330733698455,0.02767866159000596,0.04347089677875682,0.08264289669941133,86,26,6,3,0.007603957233385755,0.033032992,ewm3,-0.25,late_train,-0.1369160503925187
71,ewm3_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,ewm3,0.0,late_train,-0.12611562135284762
71,ewm3_scale_0.1,37643,448,0.030614536163777184,0.03197999992180312,0.027511617669017815,0.04146501786916167,0.07853845952869129,83,28,6,0,0.006884054130636757,0.033032992,ewm3,0.1,late_train,-0.12085395910323746
71,ewm3_scale_0.25,37643,448,0.032211361762143564,0.031873707074909274,0.027427792674891274,0.04108572300668705,0.08005293442172823,84,28,4,1,0.007008552633312021,0.033032992,ewm3,0.25,late_train,-0.10801301867295876
71,ewm3_scale_0.5,37643,448,0.021706820495097312,0.03199747585804735,0.027263386878077098,0.04160679819258106,0.08257705924345643,89,29,3,1,0.007809176496000538,0.033032992,ewm3,0.5,late_train,-0.11908383513352125
71,ewm3_scale_0.75,37643,448,0.004761394397995944,0.03225164986070136,0.027237891181574925,0.04211634240793602,0.08335240071392615,95,29,4,1,0.00897380002208241,0.033032992,ewm3,0.75,late_train,-0.14382369113180224
71,ewm3_scale_1,37643,448,-0.021939997602008043,0.03280768569122831,0.027474600060022294,0.04259185855509166,0.08461495818691285,99,28,4,2,0.01049357335118454,0.033032992,ewm3,1.0,late_train,-0.16973867289910421
71,ewm5_scale_-0.25,37643,448,0.017888241451889275,0.03247817079187405,0.02764985662345174,0.04304358080295953,0.0822200724090801,88,26,6,1,0.0074365552914987185,0.033032992,ewm5,-0.25,late_train,-0.13441899256310988
71,ewm5_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,ewm5,0.0,late_train,-0.12611562135284762
71,ewm5_scale_0.1,37643,448,0.0306936631620236,0.031974788541833506,0.02752167360936862,0.041500884555400255,0.078681495030249,82,27,6,0,0.006877341076067515,0.033032992,ewm5,0.1,late_train,-0.11798960097902592
71,ewm5_scale_0.25,37643,448,0.03137609249420614,0.03189756809976848,0.027579868897759777,0.041372054827409875,0.08041052317562247,84,28,4,1,0.006923071542566607,0.033032992,ewm5,0.25,late_train,-0.10977854033623607
71,ewm5_scale_0.5,37643,448,0.02417670065261812,0.03203394507261363,0.027397375575452985,0.04188204822347289,0.08329223675124495,87,28,3,1,0.007435120298896599,0.033032992,ewm5,0.5,late_train,-0.11487963254557261
71,ewm5_scale_0.75,37643,448,0.013603913757099573,0.03209956401091893,0.027263724850829174,0.04200423100450154,0.08343112479074696,92,29,2,1,0.008253675102726536,0.033032992,ewm5,0.75,late_train,-0.12283567304265047
71,ewm5_scale_1,37643,448,-0.0018028400724878768,0.032371083112676474,0.02723551600644505,0.042225502152993186,0.08604531320248987,95,27,4,1,0.009378179854796161,0.033032992,ewm5,1.0,late_train,-0.14729915758096412
71,ridge_a1_scale_-0.25,37643,448,0.02736338625059065,0.032101603535191855,0.02747580834668438,0.04204135443170379,0.07976679828579546,84,26,6,0,0.0070734985089231164,0.033032992,ridge_a1,-0.25,late_train,-0.12048612089861238
71,ridge_a1_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,ridge_a1,0.0,late_train,-0.12611562135284762
71,ridge_a1_scale_0.1,37643,448,0.026977730997908123,0.032134607945016186,0.027576386243753512,0.04185011147220507,0.07880816916568181,83,28,6,0,0.006932185533134265,0.033032992,ridge_a1,0.1,late_train,-0.12553066111218383
71,ridge_a1_scale_0.25,37643,448,0.026550504963514632,0.032130222552279014,0.02759875051786311,0.04172464532771972,0.07839732811420454,83,28,6,0,0.0069091146243199595,0.033032992,ridge_a1,0.25,late_train,-0.12529611380612934
71,ridge_a1_scale_0.5,37643,448,0.025283364569899658,0.032151856070113276,0.027577022670625853,0.04184198811666998,0.0785906358069253,82,28,6,0,0.006892351799350084,0.033032992,ridge_a1,0.5,late_train,-0.1269912474703656
71,ridge_a1_scale_0.75,37643,448,0.02444682600751713,0.03215132704779967,0.027521904789308195,0.041993663891365024,0.07912154891038795,84,28,6,0,0.006907577260702399,0.033032992,ridge_a1,0.75,late_train,-0.12866205068560088
71,ridge_a1_scale_1,37643,448,0.022971664234210376,0.03217552311449075,0.02748677850245395,0.04207133995206921,0.0796524620138506,88,28,6,0,0.006974477909596019,0.033032992,ridge_a1,1.0,late_train,-0.13082347768377864
71,ridge_a10_scale_-0.25,37643,448,0.027310960189831257,0.03210951113478645,0.02747902026954866,0.04199163999581017,0.0797351857739146,84,27,6,0,0.007075538392146868,0.033032992,ridge_a10,-0.25,late_train,-0.12340750557570368
71,ridge_a10_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,ridge_a10,0.0,late_train,-0.12611562135284762
71,ridge_a10_scale_0.1,37643,448,0.02711314451791702,0.03212881589804938,0.02757568520263516,0.04185748289747594,0.07882081417043417,83,28,6,0,0.006921313789125024,0.033032992,ridge_a10,0.1,late_train,-0.12542263544746904
71,ridge_a10_scale_0.25,37643,448,0.02695593098649096,0.0321107030525986,0.027599985313983375,0.041768497326327224,0.07842894062608541,83,28,6,0,0.006900773949747103,0.033032992,ridge_a10,0.25,late_train,-0.1250100042922489
71,ridge_a10_scale_0.5,37643,448,0.025809291452566496,0.032132810497554086,0.027532313611375748,0.04190592062411517,0.0783817498969345,83,28,6,0,0.006868491029067305,0.033032992,ridge_a10,0.5,late_train,-0.12638429969259835
71,ridge_a10_scale_0.75,37643,448,0.024349640816169305,0.03216774200294136,0.027506756889670934,0.04210551155060249,0.07880822004540174,84,28,6,0,0.006870652351588645,0.033032992,ridge_a10,0.75,late_train,-0.12866960233043742
71,ridge_a10_scale_1,37643,448,0.023700828419733755,0.032136778961868215,0.027485880298041103,0.0420606868882233,0.07923469019386899,86,28,6,0,0.006915100989802109,0.033032992,ridge_a10,1.0,late_train,-0.12965523555058184
71,ridge_a100_scale_-0.25,37643,448,0.027026544356257065,0.032146803239422005,0.02749066854556028,0.04195762301403903,0.0795656717082555,84,28,6,0,0.007073499151818572,0.033032992,ridge_a100,-0.25,late_train,-0.1264543733800765
71,ridge_a100_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,ridge_a100,0.0,late_train,-0.12611562135284762
71,ridge_a100_scale_0.1,37643,448,0.026980096450852864,0.03212774301738852,0.027573689554268928,0.041871089690184396,0.0788886197966978,83,28,6,0,0.006929637307614381,0.033032992,ridge_a100,0.1,late_train,-0.12565070272621373
71,ridge_a100_scale_0.25,37643,448,0.027787610075734714,0.032084283902572085,0.02758134853858059,0.04186260221786134,0.07859845469174451,83,28,6,0,0.006900598871517092,0.033032992,ridge_a100,0.25,late_train,-0.12453604905173248
71,ridge_a100_scale_0.5,37643,448,0.027228115446965018,0.0320826835592673,0.027511072888877615,0.04180736788612329,0.07811484618348902,83,28,6,0,0.006859751279506349,0.033032992,ridge_a100,0.5,late_train,-0.12450146650877059
71,ridge_a100_scale_0.75,37643,448,0.026252300788105143,0.03208609796169977,0.027483387384044523,0.04207134724893584,0.07811510271914061,84,28,6,0,0.006847200028790012,0.033032992,ridge_a100,0.75,late_train,-0.12600549642890715
71,ridge_a100_scale_1,37643,448,0.025709743821588305,0.032093938840464416,0.02750543479669971,0.04209467009277065,0.07831053375885415,84,28,6,0,0.0068522545162542515,0.033032992,ridge_a100,1.0,late_train,-0.12679013012280715
71,ridge_a1000_scale_-0.25,37643,448,0.026923626058329653,0.03214085251462339,0.027525197888510267,0.04200714435132821,0.0791879726046177,84,29,6,0,0.007050192117180815,0.033032992,ridge_a1000,-0.25,late_train,-0.12927863524894448
71,ridge_a1000_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,ridge_a1000,0.0,late_train,-0.12611562135284762
71,ridge_a1000_scale_0.1,37643,448,0.026901430569527207,0.032135026621215,0.027584961254753293,0.041882011832670415,0.07903969943815292,83,28,6,0,0.006939843637496427,0.033032992,ridge_a1000,0.1,late_train,-0.12590229253396656
71,ridge_a1000_scale_0.25,37643,448,0.02733782413686714,0.03211290392016615,0.027554604803975785,0.04192899662607862,0.07897615379538231,83,28,6,0,0.006899989543021568,0.033032992,ridge_a1000,0.25,late_train,-0.12549632291067242
71,ridge_a1000_scale_0.5,37643,448,0.02749098866935018,0.03207734053393819,0.02751925905725363,0.04204741896747825,0.07887024439076462,83,28,6,0,0.006854991021096037,0.033032992,ridge_a1000,0.5,late_train,-0.12547409365637097
71,ridge_a1000_scale_0.75,37643,448,0.02758175502244231,0.032048439068794836,0.027483407337018713,0.04201089555277459,0.07876433498614693,84,28,6,0,0.006820876069848916,0.033032992,ridge_a1000,0.75,late_train,-0.1252043710692538
71,ridge_a1000_scale_1,37643,448,0.02620143784626605,0.032077253370327456,0.02752831857894523,0.042244836828466116,0.07865842558152925,85,28,6,0,0.0068015783437503675,0.033032992,ridge_a1000,1.0,late_train,-0.12694666139219543
71,selected:ewm3_scale_0.25,60445,659,0.02427562344053691,0.04812183613785545,0.03704387004958372,0.06446002541129044,0.11054168834821385,376,157,30,12,0.009890703052209517,0.05022436319999999,,,val,
71,existing_residual_lagged_ar1,60445,659,0.02842248843673767,0.04802339108,0.03701256911700002,0.06376565723800001,0.11694883639999999,368,159,29,11,0.009642336999999996,0.05022436319999999,,,val,
71,raw_baseline,60445,659,0.02237344843596889,0.04878941867999999,0.037241797,0.06468113188,0.10637927350000001,369,159,41,12,0.008458305199999998,0.05022436319999999,,,val,
