seed,Date,daily_q90,label,year
43,2022-06-21,0.09423149110000001,full coverage,2022
43,2022-06-22,0.0640484316,full coverage,2022
43,2022-06-23,0.036514936479999996,full coverage,2022
43,2022-06-24,0.06993350093999999,full coverage,2022
43,2022-06-27,0.04937800283000002,full coverage,2022
43,2022-06-28,0.03079756703999999,full coverage,2022
43,2022-06-29,0.06293752342,full coverage,2022
43,2022-06-30,0.0549217781,full coverage,2022
43,2022-07-01,0.05000607236,full coverage,2022
43,2022-07-04,0.06431990572,full coverage,2022
43,2022-07-05,0.06476054004,full coverage,2022
43,2022-07-06,0.0320802615776,full coverage,2022
43,2022-07-07,0.07849557039999998,full coverage,2022
43,2022-07-08,0.05777029574,full coverage,2022
43,2022-07-11,0.06296918759999999,full coverage,2022
43,2022-07-12,0.03697981725999999,full coverage,2022
43,2022-07-13,0.04066820431999999,full coverage,2022
43,2022-07-14,0.02429168192,full coverage,2022
43,2022-07-15,0.032390714920000015,full coverage,2022
43,2022-07-18,0.030259803223999994,full coverage,2022
43,2022-07-19,0.05106776005470001,full coverage,2022
43,2022-07-20,0.03396365362399999,full coverage,2022
43,2022-07-21,0.036606176572,full coverage,2022
43,2022-07-22,0.03341076878,full coverage,2022
43,2022-07-25,0.02993355242600001,full coverage,2022
43,2022-07-26,0.04175332891999999,full coverage,2022
43,2022-07-27,0.04930091419999999,full coverage,2022
43,2022-07-28,0.03379990524,full coverage,2022
43,2022-07-29,0.05928510179000001,full coverage,2022
43,2022-08-01,0.021812393910000002,full coverage,2022
43,2022-08-02,0.03399814372,full coverage,2022
43,2022-08-03,0.025738038640000002,full coverage,2022
43,2022-08-04,0.030396608199999998,full coverage,2022
43,2022-08-05,0.03169023570000002,full coverage,2022
43,2022-08-08,0.0206412652,full coverage,2022
43,2022-08-09,0.023624085599999994,full coverage,2022
43,2022-08-10,0.03335542888,full coverage,2022
43,2022-08-11,0.037131933799999996,full coverage,2022
43,2022-08-12,0.04111770063999999,full coverage,2022
43,2022-08-15,0.02104461173,full coverage,2022
43,2022-08-16,0.02939914598,full coverage,2022
43,2022-08-17,0.025900598119999996,full coverage,2022
43,2022-08-18,0.028702287400000002,full coverage,2022
43,2022-08-19,0.03036990666000001,full coverage,2022
43,2022-08-22,0.030545252019999997,full coverage,2022
43,2022-08-23,0.03701504851199999,full coverage,2022
43,2022-08-24,0.026611668139999996,full coverage,2022
43,2022-08-25,0.027621692666,full coverage,2022
43,2022-08-26,0.03338403264,full coverage,2022
43,2022-08-29,0.02661069164,full coverage,2022
43,2022-08-30,0.026277156530000026,full coverage,2022
43,2022-08-31,0.0306734628,full coverage,2022
43,2022-09-05,0.025845665199999996,full coverage,2022
43,2022-09-06,0.06942938008,full coverage,2022
43,2022-09-07,0.04153497409999999,full coverage,2022
43,2022-09-08,0.03707581896,full coverage,2022
43,2022-09-09,0.0351484162,full coverage,2022
43,2022-09-12,0.020583069800000003,full coverage,2022
43,2022-09-13,0.030099933599999996,full coverage,2022
43,2022-09-14,0.019467297911999998,full coverage,2022
43,2022-09-15,0.043104875696,full coverage,2022
43,2022-09-16,0.06473663617999999,full coverage,2022
43,2022-09-19,0.030346130799999992,full coverage,2022
43,2022-09-20,0.024248510619999997,full coverage,2022
43,2022-09-21,0.022946194599999997,full coverage,2022
43,2022-09-22,0.03317882851999999,full coverage,2022
43,2022-09-23,0.0650521167,full coverage,2022
43,2022-09-26,0.04030088497999999,full coverage,2022
43,2022-09-27,0.06803211356,full coverage,2022
43,2022-09-28,0.0729637435,full coverage,2022
43,2022-09-29,0.050461020999999995,full coverage,2022
43,2022-09-30,0.0658881552,full coverage,2022
43,2022-10-03,0.06106222315999999,full coverage,2022
43,2022-10-04,0.03490797260000001,full coverage,2022
43,2022-10-05,0.093775236,full coverage,2022
43,2022-10-06,0.0848798676,full coverage,2022
43,2022-10-07,0.05086113890000001,full coverage,2022
43,2022-10-10,0.06113925930000001,full coverage,2022
43,2022-10-11,0.0657382598,full coverage,2022
43,2022-10-12,0.03704268243000001,full coverage,2022
43,2022-10-13,0.04568520571999999,full coverage,2022
43,2022-10-14,0.03612074659999999,full coverage,2022
43,2022-10-17,0.033163381639999996,full coverage,2022
43,2022-10-18,0.024900324059999993,full coverage,2022
43,2022-10-19,0.030317715179999996,full coverage,2022
43,2022-10-20,0.06542880872,full coverage,2022
43,2022-10-21,0.06722333794,full coverage,2022
43,2022-10-24,0.07008250581999999,full coverage,2022
43,2022-10-25,0.053189672199999996,full coverage,2022
43,2022-10-26,0.06608048008,full coverage,2022
43,2022-10-27,0.03618492459999998,full coverage,2022
43,2022-10-28,0.05366227552,full coverage,2022
43,2022-10-31,0.048556742099999994,full coverage,2022
43,2022-11-01,0.0368315051,full coverage,2022
43,2022-11-02,0.036675586399999995,full coverage,2022
43,2022-11-03,0.06414698362,full coverage,2022
43,2022-11-04,0.06408591783,full coverage,2022
43,2022-11-07,0.06745845928000002,full coverage,2022
43,2022-11-08,0.05198338404000001,full coverage,2022
43,2022-11-09,0.076644747,full coverage,2022
43,2022-11-10,0.06792828672,full coverage,2022
43,2022-11-11,0.07954126070000002,full coverage,2022
43,2022-11-14,0.08068929700000001,full coverage,2022
43,2022-11-15,0.05532164755,full coverage,2022
52,2020-04-01,0.045812507,full coverage,2020
52,2020-04-03,0.055073726260000004,full coverage,2020
52,2020-04-06,0.048015846800000005,full coverage,2020
52,2020-04-07,0.0432749752,full coverage,2020
52,2020-04-08,0.055494244130000016,full coverage,2020
52,2020-04-09,0.034102696807999995,full coverage,2020
52,2020-04-10,0.04083701496,full coverage,2020
52,2020-04-13,0.04948436249000001,full coverage,2020
52,2020-04-14,0.06129097526000004,full coverage,2020
52,2020-04-15,0.04626934898000001,full coverage,2020
52,2020-04-16,0.056547655920000016,full coverage,2020
52,2020-04-17,0.05800371794000004,full coverage,2020
52,2020-04-20,0.069951979885,full coverage,2020
52,2020-04-21,0.04306921932000002,full coverage,2020
52,2020-04-22,0.0348947254,full coverage,2020
52,2020-04-23,0.030394128240000033,full coverage,2020
52,2020-04-24,0.06376888217400001,full coverage,2020
52,2020-04-27,0.034270797105,full coverage,2020
52,2020-04-28,0.027059352499999998,full coverage,2020
52,2020-04-29,0.046281130930000004,full coverage,2020
52,2020-05-04,0.03443308239,full coverage,2020
52,2020-05-05,0.056904248350000027,full coverage,2020
52,2020-05-06,0.039083221917000005,full coverage,2020
52,2020-05-07,0.04086746215000002,full coverage,2020
52,2020-05-08,0.05066630800000001,full coverage,2020
52,2020-05-11,0.05276848407000003,full coverage,2020
52,2020-05-12,0.03852167542500002,full coverage,2020
52,2020-05-13,0.030691410771000002,full coverage,2020
52,2020-05-14,0.03100075658,full coverage,2020
52,2020-05-15,0.04362110727000003,full coverage,2020
52,2020-05-18,0.035261951810000004,full coverage,2020
52,2020-05-19,0.0409346204,full coverage,2020
52,2020-05-20,0.02832902572000004,full coverage,2020
52,2020-05-21,0.031897553599999996,full coverage,2020
52,2020-05-22,0.0503791236,full coverage,2020
52,2020-05-25,0.04420599420000001,full coverage,2020
52,2020-05-26,0.044146372288,full coverage,2020
52,2020-05-27,0.02660124833600003,full coverage,2020
52,2020-05-28,0.03305238267400002,full coverage,2020
52,2020-05-29,0.04612929208,full coverage,2020
52,2020-06-01,0.0364316011,full coverage,2020
52,2020-06-02,0.04358062406,full coverage,2020
52,2020-06-03,0.04730457609600001,full coverage,2020
52,2020-06-04,0.0513070418,full coverage,2020
52,2020-06-05,0.05168339259000001,full coverage,2020
52,2020-06-08,0.027810917097000003,full coverage,2020
52,2020-06-09,0.03131284779,full coverage,2020
52,2020-06-10,0.06801832306,full coverage,2020
52,2020-06-11,0.03683188306,full coverage,2020
52,2020-06-12,0.0535205744,full coverage,2020
52,2020-06-15,0.05643080245000002,full coverage,2020
52,2020-06-16,0.028776637290000004,full coverage,2020
52,2020-06-17,0.02219988060000001,full coverage,2020
52,2020-06-18,0.043257621100000004,full coverage,2020
52,2020-06-19,0.031265093780000024,full coverage,2020
52,2020-06-22,0.037174995440000046,full coverage,2020
52,2020-06-23,0.034812306,full coverage,2020
52,2020-06-24,0.0214338224,full coverage,2020
52,2020-06-25,0.020934042,full coverage,2020
52,2020-06-26,0.052068257300000004,full coverage,2020
52,2020-06-29,0.03662586903000002,full coverage,2020
52,2020-06-30,0.0351225902,full coverage,2020
52,2020-07-01,0.0258949215,full coverage,2020
52,2020-07-02,0.030083027,full coverage,2020
52,2020-07-03,0.027346776560000004,full coverage,2020
52,2020-07-06,0.019417811800000007,full coverage,2020
52,2020-07-07,0.026506156790000016,full coverage,2020
52,2020-07-08,0.03881037247,full coverage,2020
52,2020-07-09,0.0225716992,full coverage,2020
52,2020-07-10,0.0226489928,full coverage,2020
52,2020-07-13,0.02207290779000002,full coverage,2020
52,2020-07-14,0.022255803218,full coverage,2020
52,2020-07-15,0.02253455471,full coverage,2020
52,2020-07-16,0.020357905751,full coverage,2020
52,2020-07-17,0.039402011830000014,full coverage,2020
52,2020-07-20,0.023857751899999998,full coverage,2020
52,2020-07-21,0.0231441332,full coverage,2020
52,2020-07-22,0.020494818390000027,full coverage,2020
52,2020-07-23,0.06521002182,full coverage,2020
52,2020-07-24,0.07017362752800001,full coverage,2020
52,2020-07-27,0.0522026058,full coverage,2020
52,2020-07-28,0.0432538195,full coverage,2020
52,2020-07-29,0.022882952880000012,full coverage,2020
52,2020-07-30,0.031826276400000006,full coverage,2020
52,2020-07-31,0.05639497251000001,full coverage,2020
52,2020-08-03,0.030698990250000002,full coverage,2020
52,2020-08-04,0.0312052567,full coverage,2020
52,2020-08-05,0.0226296507,full coverage,2020
52,2020-08-06,0.024685971860000003,full coverage,2020
52,2020-08-07,0.0267285324,full coverage,2020
52,2020-08-10,0.026182436620000003,full coverage,2020
52,2020-08-11,0.022799281027000004,full coverage,2020
52,2020-08-12,0.0284067898,full coverage,2020
52,2020-08-13,0.0236210494,full coverage,2020
52,2020-08-14,0.02236739734000007,full coverage,2020
52,2020-08-17,0.023773316000000003,full coverage,2020
52,2020-08-18,0.03548602680000002,full coverage,2020
52,2020-08-19,0.021959713190000004,full coverage,2020
52,2020-08-20,0.030855517000000006,full coverage,2020
52,2020-08-21,0.02858501997,full coverage,2020
52,2020-08-24,0.02853931014,full coverage,2020
52,2020-08-25,0.02317422189,full coverage,2020
52,2020-08-26,0.030450637780000005,full coverage,2020
52,2020-08-27,0.026802707700000008,full coverage,2020
52,2020-08-28,0.02828789824467701,full coverage,2020
52,2020-08-31,0.0278547808,full coverage,2020
52,2020-09-01,0.032604895700000004,full coverage,2020
52,2020-09-03,0.0212839316,full coverage,2020
52,2020-09-04,0.03779467754,full coverage,2020
52,2020-09-07,0.0304518705,full coverage,2020
52,2020-09-08,0.026533922145000007,full coverage,2020
52,2020-09-09,0.019491528943000002,full coverage,2020
52,2020-09-10,0.027021037650000006,full coverage,2020
52,2020-09-11,0.03333884294,full coverage,2020
52,2020-09-14,0.026541461875,full coverage,2020
52,2020-09-15,0.0215263687,full coverage,2020
52,2020-09-16,0.0221482738,full coverage,2020
52,2020-09-17,0.028183274280000004,full coverage,2020
52,2020-09-18,0.025240026914000013,full coverage,2020
52,2020-09-21,0.017444570290000006,full coverage,2020
52,2020-09-22,0.020902277640000005,full coverage,2020
52,2020-09-23,0.019155573300000013,full coverage,2020
52,2020-09-24,0.0209579907,full coverage,2020
52,2020-09-25,0.0338074898,full coverage,2020
52,2020-09-28,0.03299175314,full coverage,2020
52,2020-09-29,0.026756887336400005,full coverage,2020
52,2020-09-30,0.04884293063500003,full coverage,2020
52,2020-10-01,0.02288021246,full coverage,2020
52,2020-10-02,0.0395981485,full coverage,2020
52,2020-10-05,0.03437705957400003,full coverage,2020
52,2020-10-06,0.026647042200000002,full coverage,2020
52,2020-10-07,0.025322734399999998,full coverage,2020
52,2020-10-08,0.0269196175,full coverage,2020
52,2020-10-09,0.03138055532000002,full coverage,2020
52,2020-10-12,0.02140748736,full coverage,2020
52,2020-10-13,0.02689745417,full coverage,2020
52,2020-10-14,0.0284627944,full coverage,2020
52,2020-10-15,0.03055220318,full coverage,2020
52,2020-10-16,0.03215375924000002,full coverage,2020
52,2020-10-19,0.02571200808000001,full coverage,2020
52,2020-10-20,0.026566038750000007,full coverage,2020
52,2020-10-21,0.028423618695000017,full coverage,2020
52,2020-10-22,0.024611443406,full coverage,2020
52,2020-10-23,0.03128688410160001,full coverage,2020
52,2020-10-26,0.0301064345,full coverage,2020
52,2020-10-27,0.0501172314,full coverage,2020
52,2020-10-28,0.026202912999999998,full coverage,2020
52,2020-10-29,0.029019714090000006,full coverage,2020
52,2020-10-30,0.036368883959999994,full coverage,2020
52,2020-11-02,0.03402632280000001,full coverage,2020
52,2020-11-03,0.035685428130000016,full coverage,2020
52,2020-11-04,0.022549187380000002,full coverage,2020
52,2020-11-05,0.020163584680000006,full coverage,2020
52,2020-11-06,0.05176888585000001,full coverage,2020
52,2020-11-09,0.026865337720000004,full coverage,2020
52,2020-11-10,0.02906426486,full coverage,2020
52,2020-11-11,0.030299533090000007,full coverage,2020
52,2020-11-12,0.02546964227000002,full coverage,2020
52,2020-11-13,0.03476155565700003,full coverage,2020
52,2020-11-16,0.043378185289999996,full coverage,2020
52,2020-11-17,0.032042354,full coverage,2020
52,2020-11-18,0.02992304434,full coverage,2020
52,2020-11-19,0.04462857352500004,full coverage,2020
52,2020-11-20,0.03751676705600002,full coverage,2020
52,2020-11-23,0.028309465750000002,full coverage,2020
52,2020-11-24,0.02912458284,full coverage,2020
52,2020-11-25,0.03016227034,full coverage,2020
52,2020-11-26,0.031175606400000003,full coverage,2020
52,2020-11-27,0.026043013,full coverage,2020
52,2020-11-30,0.03359910652000005,full coverage,2020
52,2020-12-01,0.04466695322000001,full coverage,2020
52,2020-12-02,0.05040988074,full coverage,2020
52,2020-12-03,0.030577650720000002,full coverage,2020
52,2020-12-04,0.02715526475,full coverage,2020
52,2020-12-07,0.03679102972,full coverage,2020
52,2020-12-08,0.03068232246,full coverage,2020
52,2020-12-09,0.03559402572000001,full coverage,2020
52,2020-12-10,0.041112399680000015,full coverage,2020
52,2020-12-11,0.04998734018,full coverage,2020
52,2020-12-14,0.02746463567,full coverage,2020
52,2020-12-15,0.029684961510000007,full coverage,2020
52,2020-12-16,0.0322908533,full coverage,2020
52,2020-12-17,0.0625131896384,full coverage,2020
52,2020-12-18,0.0673045576,full coverage,2020
52,2020-12-21,0.056397202,full coverage,2020
52,2020-12-22,0.041377199015000005,full coverage,2020
52,2020-12-23,0.03253580822,full coverage,2020
52,2020-12-24,0.06777097483,full coverage,2020
52,2020-12-25,0.05144086982000002,full coverage,2020
52,2020-12-28,0.04230407936000005,full coverage,2020
52,2020-12-29,0.0315197262,full coverage,2020
52,2020-12-30,0.04168753416,full coverage,2020
52,2020-12-31,0.061647877796,full coverage,2020
52,2021-01-04,0.04927472626,full coverage,2021
52,2021-01-05,0.035899362000000004,full coverage,2021
52,2021-01-06,0.04458121435,full coverage,2021
52,2021-01-07,0.03112550422000001,full coverage,2021
52,2021-01-08,0.04978348572000002,full coverage,2021
52,2021-01-11,0.04235491,full coverage,2021
52,2021-01-12,0.03017635102000001,full coverage,2021
52,2021-01-13,0.05141276455300001,full coverage,2021
52,2021-01-14,0.04322510803,full coverage,2021
52,2021-01-15,0.035268968908,full coverage,2021
52,2021-01-18,0.069701587495,full coverage,2021
52,2021-01-19,0.030499505999999996,full coverage,2021
52,2021-01-20,0.067264624,full coverage,2021
52,2021-01-21,0.03959380064,full coverage,2021
52,2021-01-22,0.0382983757,full coverage,2021
52,2021-01-25,0.0653049531,full coverage,2021
52,2021-01-26,0.07026984078000001,full coverage,2021
52,2021-01-27,0.08866851510000001,full coverage,2021
52,2021-01-28,0.058272133000000004,full coverage,2021
52,2021-01-29,0.05782653640000002,full coverage,2021
52,2021-02-01,0.06329217688,full coverage,2021
52,2021-02-02,0.0647654317,full coverage,2021
52,2021-02-03,0.030782633700000006,full coverage,2021
52,2021-02-04,0.0431943527,full coverage,2021
52,2021-02-05,0.060196915030000006,full coverage,2021
52,2021-02-08,0.04461045833500001,full coverage,2021
52,2021-02-09,0.06533308401,full coverage,2021
52,2021-02-17,0.04302693180000006,full coverage,2021
52,2021-02-18,0.035936641899999996,full coverage,2021
52,2021-02-19,0.025792972390000005,full coverage,2021
52,2021-02-22,0.023365459190000007,full coverage,2021
52,2021-02-23,0.027580458930000003,full coverage,2021
52,2021-02-24,0.023937038500000004,full coverage,2021
52,2021-02-25,0.026373871540000003,full coverage,2021
52,2021-02-26,0.05912919994000001,full coverage,2021
52,2021-03-01,0.024766701790000005,full coverage,2021
52,2021-03-02,0.03185231970000003,full coverage,2021
52,2021-03-03,0.0364257244,full coverage,2021
52,2021-03-04,0.0287970398,full coverage,2021
52,2021-03-05,0.03423840700000002,full coverage,2021
52,2021-03-08,0.04144516857300001,full coverage,2021
52,2021-03-09,0.026870717250000002,full coverage,2021
52,2021-03-10,0.031916054830400005,full coverage,2021
52,2021-03-11,0.024952920200000003,full coverage,2021
52,2021-03-12,0.02803377674000002,full coverage,2021
52,2021-03-15,0.02489322415,full coverage,2021
52,2021-03-16,0.03160366384000002,full coverage,2021
52,2021-03-17,0.03597987424,full coverage,2021
52,2021-03-18,0.03145392473,full coverage,2021
52,2021-03-19,0.020883153520000006,full coverage,2021
52,2021-03-22,0.030007507872000003,full coverage,2021
52,2021-03-23,0.04513970668,full coverage,2021
52,2021-03-24,0.023012554400000003,full coverage,2021
52,2021-03-25,0.022062374560000007,full coverage,2021
52,2021-03-26,0.047654297,full coverage,2021
52,2021-03-29,0.036587414,full coverage,2021
52,2021-03-30,0.025774877384,full coverage,2021
52,2021-03-31,0.043347638634,full coverage,2021
52,2021-04-01,0.020990357400000006,full coverage,2021
52,2021-04-02,0.027021074800000003,full coverage,2021
52,2021-04-05,0.024672939010000016,full coverage,2021
52,2021-04-06,0.024138969130000007,full coverage,2021
52,2021-04-07,0.020046174440000005,full coverage,2021
52,2021-04-08,0.024714249167000005,full coverage,2021
52,2021-04-09,0.037983623300000005,full coverage,2021
52,2021-04-12,0.03219919457,full coverage,2021
52,2021-04-13,0.0242875335,full coverage,2021
52,2021-04-14,0.02834563246,full coverage,2021
52,2021-04-15,0.0325824434,full coverage,2021
52,2021-04-16,0.043176352800000005,full coverage,2021
52,2021-04-19,0.0318418655,full coverage,2021
52,2021-04-20,0.07264919044,full coverage,2021
52,2021-04-22,0.0445856435,full coverage,2021
52,2021-04-23,0.046424947999999994,full coverage,2021
52,2021-04-26,0.028096033200000006,full coverage,2021
52,2021-04-27,0.030415495000000008,full coverage,2021
52,2021-04-28,0.025705231034,full coverage,2021
52,2021-04-29,0.050397608850000004,full coverage,2021
52,2021-05-04,0.056082598600000005,full coverage,2021
52,2021-05-05,0.02857035415,full coverage,2021
52,2021-05-06,0.03304060348000001,full coverage,2021
52,2021-05-07,0.0637016861,full coverage,2021
52,2021-05-10,0.0311428578,full coverage,2021
52,2021-05-11,0.0452495978,full coverage,2021
52,2021-05-12,0.03545863048000001,full coverage,2021
52,2021-05-13,0.031887858399999996,full coverage,2021
52,2021-05-14,0.0352274111,full coverage,2021
52,2021-05-17,0.0330561542,full coverage,2021
52,2021-05-18,0.035979673876,full coverage,2021
52,2021-05-19,0.05780000874000001,full coverage,2021
52,2021-05-20,0.04481926135,full coverage,2021
52,2021-05-21,0.04923709126000001,full coverage,2021
52,2021-05-24,0.0317038394,full coverage,2021
52,2021-05-25,0.027303333731000003,full coverage,2021
52,2021-05-26,0.03682588448000001,full coverage,2021
52,2021-05-27,0.04910863823,full coverage,2021
52,2021-05-28,0.063098975,full coverage,2021
52,2021-05-31,0.03512083584,full coverage,2021
52,2021-06-01,0.0376922625,full coverage,2021
52,2021-06-02,0.060979844299999995,full coverage,2021
52,2021-06-03,0.04580749146,full coverage,2021
52,2021-06-04,0.046721557196000005,full coverage,2021
52,2021-06-07,0.06991366223,full coverage,2021
52,2021-06-08,0.04085056040000001,full coverage,2021
52,2021-06-09,0.044259524060000006,full coverage,2021
52,2021-06-10,0.05336532629000002,full coverage,2021
52,2021-06-11,0.046879087800000004,full coverage,2021
52,2021-06-14,0.049359858,full coverage,2021
52,2021-06-15,0.03866873435000001,full coverage,2021
52,2021-06-16,0.042987660799999994,full coverage,2021
52,2021-06-17,0.031963956468,full coverage,2021
52,2021-06-18,0.028718543470000014,full coverage,2021
52,2021-06-21,0.024811070759999998,full coverage,2021
52,2021-06-22,0.032170437172,full coverage,2021
52,2021-06-23,0.026272212559999997,full coverage,2021
52,2021-06-24,0.03600991667999999,full coverage,2021
52,2021-06-25,0.0335440485,full coverage,2021
52,2021-06-28,0.022126708739999997,full coverage,2021
52,2021-06-29,0.0248224482,full coverage,2021
52,2021-06-30,0.042321329096,full coverage,2021
52,2021-07-01,0.031378077629999994,full coverage,2021
52,2021-07-02,0.047081838,full coverage,2021
52,2021-07-05,0.06990596344,full coverage,2021
52,2021-07-06,0.055650587810000006,full coverage,2021
52,2021-07-07,0.03211918127000005,full coverage,2021
52,2021-07-08,0.05387194135999998,full coverage,2021
52,2021-07-09,0.06229781183,full coverage,2021
52,2021-07-12,0.03891959146000001,full coverage,2021
52,2021-07-13,0.04314497225000001,full coverage,2021
52,2021-07-14,0.052216765459999995,full coverage,2021
52,2021-07-15,0.03822952025,full coverage,2021
52,2021-07-16,0.068312376,full coverage,2021
52,2021-07-19,0.05401664671000001,full coverage,2021
52,2021-07-20,0.032913265,full coverage,2021
52,2021-07-21,0.0458443746,full coverage,2021
52,2021-07-22,0.042929725939999996,full coverage,2021
52,2021-07-23,0.040103537519999996,full coverage,2021
52,2021-07-26,0.0306470012,full coverage,2021
52,2021-07-27,0.022189870079999997,full coverage,2021
52,2021-07-28,0.0331456637,full coverage,2021
52,2021-07-29,0.04626676465999998,full coverage,2021
52,2021-07-30,0.027692330260000002,full coverage,2021
52,2021-08-02,0.02723761076,full coverage,2021
52,2021-08-03,0.019015928780000003,full coverage,2021
52,2021-08-04,0.038141017589000015,full coverage,2021
52,2021-08-05,0.024976800639999994,full coverage,2021
52,2021-08-06,0.050535400750000015,full coverage,2021
52,2021-08-09,0.034452167157000016,full coverage,2021
52,2021-08-10,0.0324918523,full coverage,2021
52,2021-08-11,0.03695310908,full coverage,2021
52,2021-08-12,0.041044081839999996,full coverage,2021
52,2021-08-13,0.05112911444,full coverage,2021
52,2021-08-16,0.028850193768000004,full coverage,2021
52,2021-08-17,0.021485727384,full coverage,2021
52,2021-08-18,0.028079632368399998,full coverage,2021
52,2021-08-19,0.06099770846,full coverage,2021
52,2021-08-20,0.055001252550000004,full coverage,2021
52,2021-08-23,0.05604885582000003,full coverage,2021
52,2021-08-24,0.030144623839999996,full coverage,2021
52,2021-08-25,0.037783467999999994,full coverage,2021
52,2021-08-26,0.0440298203,full coverage,2021
52,2021-08-27,0.04537522859999999,full coverage,2021
52,2021-08-30,0.029328444194000016,full coverage,2021
52,2021-08-31,0.02638225117000001,full coverage,2021
52,2021-09-01,0.05490889209300001,full coverage,2021
52,2021-09-06,0.042858542634999997,full coverage,2021
52,2021-09-07,0.0236081564,full coverage,2021
52,2021-09-08,0.031067822999999998,full coverage,2021
52,2021-09-09,0.02164404268,full coverage,2021
52,2021-09-10,0.046603225040000015,full coverage,2021
52,2021-09-13,0.03235981865999999,full coverage,2021
52,2021-09-14,0.027497300968,full coverage,2021
52,2021-09-15,0.02853400845999998,full coverage,2021
52,2021-09-16,0.037564440299999995,full coverage,2021
52,2021-09-17,0.035063519595999994,full coverage,2021
52,2021-09-20,0.03232385516,full coverage,2021
52,2021-09-21,0.03558017249999999,full coverage,2021
52,2021-09-22,0.02493279414,full coverage,2021
52,2021-09-23,0.025370084979999992,full coverage,2021
52,2021-09-24,0.05199587992,full coverage,2021
52,2021-09-27,0.042263174599999995,full coverage,2021
52,2021-09-28,0.034350072074000024,full coverage,2021
52,2021-09-29,0.025648052799999998,full coverage,2021
52,2021-09-30,0.0346378604,full coverage,2021
52,2021-10-01,0.039757579052,full coverage,2021
52,2021-10-04,0.04621576700200002,full coverage,2021
52,2021-10-05,0.030960274350000008,full coverage,2021
52,2021-10-06,0.038267280575,full coverage,2021
52,2021-10-07,0.023934208150000028,full coverage,2021
52,2021-10-08,0.0398349132248,full coverage,2021
52,2021-10-11,0.023611655994000006,full coverage,2021
52,2021-10-12,0.020895143812500003,full coverage,2021
52,2021-10-13,0.02779480378,full coverage,2021
52,2021-10-14,0.019781641559999997,full coverage,2021
52,2021-10-15,0.03248079699999999,full coverage,2021
52,2021-10-18,0.027275781799999992,full coverage,2021
52,2021-10-19,0.02830241373,full coverage,2021
52,2021-10-20,0.028205382819999993,full coverage,2021
52,2021-10-21,0.03167788907199999,full coverage,2021
52,2021-10-22,0.031379318426,full coverage,2021
52,2021-10-25,0.0326995874,full coverage,2021
52,2021-10-26,0.04515753316,full coverage,2021
52,2021-10-27,0.047063339813999995,full coverage,2021
52,2021-10-28,0.029245388019999995,full coverage,2021
52,2021-10-29,0.045822603056799985,full coverage,2021
52,2021-11-01,0.050700507768,full coverage,2021
52,2021-11-02,0.06573342356,full coverage,2021
52,2021-11-03,0.051880800959999994,full coverage,2021
52,2021-11-04,0.04341896395999999,full coverage,2021
52,2021-11-05,0.052249662380000034,full coverage,2021
52,2021-11-08,0.043627564800000004,full coverage,2021
52,2021-11-09,0.03902156255200001,full coverage,2021
52,2021-11-10,0.04700162273999999,full coverage,2021
52,2021-11-11,0.0518687686,full coverage,2021
52,2021-11-12,0.04682058293000001,full coverage,2021
52,2021-11-15,0.034027577552,full coverage,2021
52,2021-11-16,0.03172062066,full coverage,2021
52,2021-11-17,0.067384843832,full coverage,2021
52,2021-11-18,0.057636628819999994,full coverage,2021
52,2021-11-19,0.06687124656,full coverage,2021
52,2021-11-22,0.06282548571999999,full coverage,2021
52,2021-11-23,0.06136771065999999,full coverage,2021
52,2021-11-24,0.044976692,full coverage,2021
52,2021-11-25,0.03164327302,full coverage,2021
52,2021-11-26,0.035978451,full coverage,2021
52,2021-11-29,0.05176761268,full coverage,2021
52,2021-11-30,0.03195724426000001,full coverage,2021
52,2021-12-01,0.027859550971999998,full coverage,2021
52,2021-12-02,0.062202647253999994,full coverage,2021
52,2021-12-03,0.060427779599999995,full coverage,2021
52,2021-12-06,0.04268627704,full coverage,2021
52,2021-12-07,0.0360761884,full coverage,2021
52,2021-12-08,0.041982038784000024,full coverage,2021
52,2021-12-09,0.03433181177000001,full coverage,2021
52,2021-12-10,0.037982956039999995,full coverage,2021
52,2021-12-13,0.033263528967000015,full coverage,2021
52,2021-12-14,0.030431940445,full coverage,2021
52,2021-12-15,0.04354153255999999,full coverage,2021
52,2021-12-16,0.036331002499999994,full coverage,2021
52,2021-12-17,0.04132707544,full coverage,2021
52,2021-12-20,0.03637443786,full coverage,2021
52,2021-12-21,0.037099549499999995,full coverage,2021
52,2021-12-22,0.061809328479999995,full coverage,2021
52,2021-12-23,0.053017813679999984,full coverage,2021
52,2021-12-24,0.042856936639999996,full coverage,2021
52,2021-12-27,0.032171411832,full coverage,2021
52,2021-12-28,0.034936789060000015,full coverage,2021
52,2021-12-29,0.037627778351999985,full coverage,2021
52,2021-12-30,0.03698230809300001,full coverage,2021
52,2021-12-31,0.05973580608000004,full coverage,2021
52,2022-01-04,0.033342099883,full coverage,2022
52,2022-01-05,0.044225397560000025,full coverage,2022
52,2022-01-06,0.041596256000000005,full coverage,2022
52,2022-01-07,0.0543647674,full coverage,2022
52,2022-01-10,0.0469567917,full coverage,2022
52,2022-01-11,0.05821820660000001,full coverage,2022
52,2022-01-12,0.05001973820000002,full coverage,2022
52,2022-01-13,0.0400302355,full coverage,2022
52,2022-01-14,0.064259958,full coverage,2022
