n,rel_score,absE_robust,base_robust,absE_q90,DA,pred_actual_q90_ratio,market,model,fold_id,test_start,test_end,alpha_rel_score,alpha_absE_robust,selected_from_train
1868,-0.030124220749213837,0.025567657954525203,0.024819975532591337,0.031139457016251978,0.47644539614561027,0.15841844198573365,US,seed52_train_cal,21,2021-12-30,2022-01-28,-0.011611005313010514,0.022464716064860113,
1868,0.0018648774290519476,0.02869653523666784,0.028750150743871928,0.03396170183550566,0.4791220556745182,0.12698258138482374,US,seed52_train_cal,22,2022-01-31,2022-03-01,-0.006405086260675041,0.021902041457360612,
1869,0.010885492490487092,0.029212304623797536,0.029533794522285464,0.03462233627215028,0.5029427501337613,0.12914888809092134,US,seed52_train_cal,23,2022-03-02,2022-03-30,-0.005014051822062271,0.023551041493192315,
1868,0.0005899790867375243,0.02889243603131035,0.028909492027014493,0.03474412467621732,0.4919700214132762,0.12978335325467544,US,seed52_train_cal,24,2022-03-31,2022-04-29,0.014829959445028074,0.021559613954741506,
1868,-0.01230008237050928,0.034276248619971736,0.03385977065190673,0.04020966202951968,0.5358672376873662,0.15841618912816666,US,seed52_train_cal,25,2022-05-02,2022-05-31,-0.014011259473039273,0.023389287013560533,
1869,-0.003642074042981225,0.03384732138365508,0.03372449427843094,0.039782844204455624,0.4777956126270733,0.133516010135111,US,seed52_train_cal,26,2022-06-01,2022-06-30,0.0073719458460910214,0.021759602101519705,
1869,0.001920342059211766,0.026372774678748104,0.026423516869544982,0.03160213388036937,0.4895666131621188,0.08573502746591281,US,seed52_train_cal,27,2022-07-01,2022-08-01,-0.0018664467884259572,0.02073051338084042,
1869,-0.013476100563362126,0.023515780025627465,0.023203092813491824,0.027963732671923938,0.5002675227394329,0.07054525535098342,US,seed52_train_cal,28,2022-08-02,2022-08-30,-0.019808460841293396,0.0158044507377781,
1868,-0.06151800932252938,0.02992692737316247,0.028192576207220554,0.033239925903035324,0.4159528907922912,0.1977608971100063,US,seed52_train_cal,29,2022-08-31,2022-09-29,-0.017690123081963494,0.018157911824528125,
1868,0.02312548869599884,0.032227527303621176,0.032990447524935004,0.03629729945678264,0.5872591006423983,0.11686376592913517,US,seed52_train_cal,30,2022-09-30,2022-10-28,-0.01566474971631715,0.019841546477982773,
1068,-0.0120327829151754,0.0332726182532497,0.0328770162537694,0.041495697369100575,0.5159176029962547,0.05949953080934422,US,seed52_train_cal,31,2022-10-31,2022-11-15,-0.01704658012290894,0.02469939439033624,
1869,0.01418743470746664,0.05032778608147055,0.05105208419263363,0.05595115423202515,0.5692883895131086,0.13352568570951917,US,seed62_raw,0,2020-04-01,2020-04-30,0.0039618976889493895,0.03334360481239856,
1869,0.015476429359057131,0.03328920614439995,0.0338125029578805,0.03923286856152119,0.5436062065275549,0.07227707651021625,US,seed62_raw,1,2020-05-01,2020-06-01,-0.002516658141809902,0.0277910515666008,
1869,0.006532892534865997,0.037266580713912846,0.03751164022833109,0.04569161445833743,0.5093632958801498,0.06076499709598127,US,seed62_raw,2,2020-06-02,2020-06-30,-0.0013275051220504874,0.024537874816451227,
1869,-0.006004811147503286,0.025271440838696434,0.025120596401393414,0.030004216323141007,0.5521669341894061,0.08787130739070104,US,seed62_raw,3,2020-07-01,2020-07-30,0.0019637600678819034,0.02188305633608252,
1868,0.0016040683600738737,0.020756879207328893,0.02079022815451026,0.024899144971277563,0.5273019271948608,0.077757533216729,US,seed62_raw,4,2020-07-31,2020-08-28,-0.012759068632995918,0.019962368090637027,
1869,0.0035446965796022134,0.028712645883206277,0.028814785555005076,0.03298368353862315,0.5152487961476726,0.12401396856111789,US,seed62_raw,5,2020-08-31,2020-09-29,-0.01845143474655453,0.020427292736712843,
1869,-0.011644403306832807,0.027019269845914098,0.026708268001675608,0.031368808518163864,0.5088282504012841,0.06484051017523872,US,seed62_raw,6,2020-09-30,2020-10-28,0.004067047120448586,0.018733994045760483,
1867,0.014195992621977682,0.030673208460211758,0.031114915572106844,0.03625493412837387,0.5425816818425281,0.07946008587797403,US,seed62_raw,7,2020-10-29,2020-11-27,-0.00573130642615749,0.02695220949244686,
1869,0.004962333214456827,0.018571965163573623,0.018664585053920747,0.0219678848516196,0.5173889780631353,0.09400108171857788,US,seed62_raw,8,2020-11-30,2020-12-29,0.012747015973482045,0.01675699945772067,
1869,0.0047195938859430075,0.02662960052257404,0.026755877397954465,0.031026300904341046,0.49973247726056713,0.07043720738494014,US,seed62_raw,9,2020-12-30,2021-01-29,-0.008905918525547785,0.021616751007968563,
1869,0.01840648515022092,0.024056397075764836,0.024507493898272517,0.028807078232057394,0.5420010700909578,0.0763372323179958,US,seed62_raw,10,2021-02-01,2021-03-02,-0.0024518991109556687,0.020587603701278566,
1869,0.005269619641447121,0.024368447205051783,0.024497539922595023,0.027854139939881863,0.5575173889780631,0.08213666610896513,US,seed62_raw,11,2021-03-03,2021-03-31,-5.043164888252072e-05,0.021730322064831855,
1869,0.009529983014284538,0.018402872135629876,0.018579938635230067,0.021552193548996002,0.5430711610486891,0.07233047349189638,US,seed62_raw,12,2021-04-01,2021-04-30,-0.003908459045649737,0.015842506120679903,
1869,0.00459767277618961,0.019074311712756753,0.019162414222955705,0.02242663106881082,0.541466024612092,0.07731913141659169,US,seed62_raw,13,2021-05-03,2021-06-01,0.005438507932136849,0.014868629589909688,
1869,0.01120512982172217,0.017046305612893775,0.017239476181566717,0.02040120528545231,0.5066880684858213,0.0838065181711803,US,seed62_raw,14,2021-06-02,2021-06-30,-0.008530291628355169,0.014742874843068422,
1869,-0.01953696320703413,0.019592547188221947,0.019217103347182275,0.024255978371365932,0.48314606741573035,0.0831049203423689,US,seed62_raw,15,2021-07-01,2021-07-30,-0.01761019370505945,0.01622362625785172,
1869,0.0024719662052608005,0.017089092743117366,0.017131441086530686,0.01978457344230265,0.5152487961476726,0.07380076218596839,US,seed62_raw,16,2021-08-02,2021-08-30,-0.006933083502113302,0.014831180381588639,
1869,-0.013037514387368665,0.019433500922605165,0.01918339710682631,0.02308120732195676,0.45639379347244513,0.07737237661418507,US,seed62_raw,17,2021-08-31,2021-09-29,-0.00788408236229321,0.015246270049829036,
1869,0.005136546706234202,0.018866525345947596,0.018963934481143956,0.021857079397886996,0.5821294810058855,0.09437337273886122,US,seed62_raw,18,2021-09-30,2021-10-28,-0.002399990217641035,0.015727322362363343,
1869,-0.02050848427792218,0.022282064345199616,0.021834276430308823,0.028134943288750946,0.47137506688068487,0.06583563522498115,US,seed62_raw,19,2021-10-29,2021-11-29,-0.006395014855828274,0.018395815556868915,
1869,0.04269177838957383,0.022041637095389886,0.023024598136544228,0.026056504680309445,0.5869448903156769,0.11381620231777664,US,seed62_raw,20,2021-11-30,2021-12-29,-0.006046785215665151,0.01788157658302225,
1868,-0.013966739379942528,0.025166629662271588,0.024819975532591337,0.03061140589416027,0.487152034261242,0.14644702461594067,US,seed62_raw,21,2021-12-30,2022-01-28,-0.010868353633922911,0.022448224094114268,
1868,-0.00820284680300487,0.028985983825987206,0.028750150743871928,0.03470749225234613,0.4609207708779443,0.1061416455819409,US,seed62_raw,22,2022-01-31,2022-03-01,0.002381196362046256,0.021710828665527517,
1869,0.0009043978214720028,0.029507084222859706,0.029533794522285464,0.034680902049876755,0.5382557517388978,0.12323359309664657,US,seed62_raw,23,2022-03-02,2022-03-30,-0.0021946677046089658,0.023484973330050708,
1868,-0.03168606388063111,0.02982552003813907,0.028909492027014493,0.036183154163882125,0.4732334047109208,0.1347305473917051,US,seed62_raw,24,2022-03-31,2022-04-29,-0.0050136876855497725,0.021993875406042206,
1868,-0.009559657173079827,0.03418345845129807,0.03385977065190673,0.04001728549483232,0.5428265524625268,0.17970003354782724,US,seed62_raw,25,2022-05-02,2022-05-31,-0.02402480891306258,0.023620260565076025,
1869,-0.006565918812860172,0.03394592656986788,0.03372449427843094,0.039843056560494014,0.4612092027822365,0.11076922852427076,US,seed62_raw,26,2022-06-01,2022-06-30,0.002051857109859556,0.021876224852167073,
1869,0.00025399647308343987,0.02641680538945366,0.026423516869544982,0.03167239804752171,0.5280898876404494,0.08720547382984156,US,seed62_raw,27,2022-07-01,2022-08-01,0.001486757705584263,0.02066112923203036,
1869,-0.014809037119865254,0.023546708276262505,0.023203092813491824,0.02829868362750858,0.4901016586409845,0.07509330323724112,US,seed62_raw,28,2022-08-02,2022-08-30,-0.009506446808045022,0.015644795587286354,
1868,-0.058966719779466104,0.029854999948292972,0.028192576207220554,0.032733684359118345,0.38490364025695933,0.1958618352520682,US,seed62_raw,29,2022-08-31,2022-09-29,-0.02941722822118198,0.018367150114499964,
1868,0.02859506947381607,0.032047083385987205,0.032990447524935004,0.03565843290416523,0.5936830835117773,0.11807460594280363,US,seed62_raw,30,2022-09-30,2022-10-28,-0.01727831697510296,0.019873068365268406,
1068,-0.013664412051508146,0.03332626135088504,0.0328770162537694,0.04240035963011906,0.5514981273408239,0.0635923251064608,US,seed62_raw,31,2022-10-31,2022-11-15,-0.040479817415699504,0.025268480193335566,
1869,0.01311683121610352,0.050382442621048545,0.05105208419263363,0.05600951360538602,0.5692883895131086,0.14020196114894817,US,seed62_train_cal,0,2020-04-01,2020-04-30,0.006563998400348492,0.033256496279500426,
1869,0.014769407194895945,0.03331311233341694,0.0338125029578805,0.03936626669019461,0.5436062065275549,0.07589092536962175,US,seed62_train_cal,1,2020-05-01,2020-06-01,-0.0029306751417836896,0.027802528650499883,
1869,0.005350263333323224,0.037310943075044636,0.03751164022833109,0.04565599015459157,0.5093632958801498,0.06380324447931796,US,seed62_train_cal,2,2020-06-02,2020-06-30,-0.005232686739641723,0.024633572634775194,
1869,-0.006693594176554463,0.025288743479177356,0.025120596401393414,0.030058732815086843,0.5521669341894061,0.09226486653735681,US,seed62_train_cal,3,2020-07-01,2020-07-30,0.001830105609035404,0.02188598685897887,
1868,0.0035059762289130214,0.020717338108806868,0.02079022815451026,0.024867366190301252,0.5273019271948608,0.081645406963444,US,seed62_train_cal,4,2020-07-31,2020-08-28,-0.011819358328495566,0.019943845577654426,
1869,0.003386820229494325,0.028717195056378843,0.028814785555005076,0.03304859977215529,0.5152487961476726,0.13021465879386376,US,seed62_train_cal,5,2020-08-31,2020-09-29,-0.02211309881069612,0.02050073549617082,
1869,-0.010273321124530277,0.02698265061553684,0.026708268001675608,0.03136399429786252,0.5088282504012841,0.06808253478396079,US,seed62_train_cal,6,2020-09-30,2020-10-28,0.0034277526622743526,0.0187460194923915,
1867,0.012870380682121096,0.03071445476380177,0.031114915572106844,0.036303683987353,0.5425816818425281,0.08343308617189256,US,seed62_train_cal,7,2020-10-29,2020-11-27,-0.005105325259388227,0.026935434062033893,
1869,0.001507163788718624,0.018636454467196018,0.018664585053920747,0.021993158711120488,0.5173889780631353,0.09870113538619585,US,seed62_train_cal,8,2020-11-30,2020-12-29,0.010850802564362438,0.016789184568915518,
1869,0.0013090059218616723,0.02672085379599594,0.026755877397954465,0.031102714210283013,0.49973247726056713,0.07395906580582304,US,seed62_train_cal,9,2020-12-30,2021-01-29,-0.010587927108746786,0.021652789611835033,
1869,0.017844138322088754,0.024070178787223995,0.024507493898272517,0.028772749565541746,0.5420010700909578,0.08015408968055401,US,seed62_train_cal,10,2021-02-01,2021-03-02,-0.0013775373403592805,0.0205655392666813,
1869,0.006121760350423999,0.02434757185401395,0.024497539922595023,0.027813346520997588,0.5575173889780631,0.0862434965384771,US,seed62_train_cal,11,2021-03-03,2021-03-31,-0.0018011784586031698,0.02176836443832144,
1869,0.005970665211927573,0.01846900404198095,0.018579938635230067,0.021553691639564932,0.5430711610486891,0.07594699465424237,US,seed62_train_cal,12,2021-04-01,2021-04-30,-0.0032999361286669693,0.015832903125556186,
1869,0.00712934905166962,0.019025798683287576,0.019162414222955705,0.022369696118403226,0.541466024612092,0.08118508567268622,US,seed62_train_cal,13,2021-05-03,2021-06-01,0.006056782274348693,0.014859386428724974,
1869,0.01192923081503372,0.01703382249106653,0.017239476181566717,0.020372924639377746,0.5066880684858213,0.08799684053951516,US,seed62_train_cal,14,2021-06-02,2021-06-30,-0.008589718626899279,0.01474374355748296,
1869,-0.021527548869868074,0.019630800478626045,0.019217103347182275,0.024292392795905473,0.48314606741573035,0.08726016101863732,US,seed62_train_cal,15,2021-07-01,2021-07-30,-0.01571179275925383,0.016193360299803318,
1869,0.0030420981295702365,0.017079325561644508,0.017131441086530686,0.019778988894540817,0.5152487961476726,0.07749079541594699,US,seed62_train_cal,16,2021-08-02,2021-08-30,-0.0072588709378860194,0.014835978925111704,
1869,-0.015246412411723531,0.019475875090574846,0.01918339710682631,0.0230790467816405,0.45639379347244513,0.08124099160387804,US,seed62_train_cal,17,2021-08-31,2021-09-29,-0.008343386254823226,0.015253217943245545,
1869,0.006606753788616304,0.018838644435163587,0.018963934481143956,0.021823885384947065,0.5821294810058855,0.09909203431693822,US,seed62_train_cal,18,2021-09-30,2021-10-28,-0.0032114125702840113,0.01574005330912769,
1869,-0.021666886440414368,0.02230735721823294,0.021834276430308823,0.02810900679905899,0.47137506688068487,0.06912741526047651,US,seed62_train_cal,19,2021-10-29,2021-11-29,-0.006429459710957097,0.018396445171674713,
1869,0.04405715663306986,0.02201019981002901,0.023024598136544228,0.026035673619480806,0.5869448903156769,0.11950700993583858,US,seed62_train_cal,20,2021-11-30,2021-12-29,-0.01043166366209336,0.017959513852838428,
1868,-0.014912804762949206,0.025190110981930046,0.024819975532591337,0.030681971507146952,0.487152034261242,0.15376937015288364,US,seed62_train_cal,21,2021-12-30,2022-01-28,-0.0077643873832395904,0.022379294713027777,
1868,-0.010476514794946823,0.029051352123497055,0.028750150743871928,0.03481456504669041,0.4609207708779443,0.11144872235790987,US,seed62_train_cal,22,2022-01-31,2022-03-01,0.0016568600001850564,0.02172659214411396,
1869,-0.0006045112811212672,0.029551648034248503,0.029533794522285464,0.03470863394904882,0.5382557517388978,0.12939527155537814,US,seed62_train_cal,23,2022-03-02,2022-03-30,-0.0007217562374708386,0.023450457793660465,
1868,-0.032617547233968924,0.029852448748715683,0.028909492027014493,0.036241790259373366,0.4732334047109208,0.14146707219208574,US,seed62_train_cal,24,2022-03-31,2022-04-29,-0.004943033530958374,0.021992329199565574,
1868,-0.003586738758526886,0.03398121680365875,0.03385977065190673,0.03978765038773417,0.5428265524625268,0.1886850228554233,US,seed62_train_cal,25,2022-05-02,2022-05-31,-0.027487301413629428,0.02370012676983606,
1869,-0.007110044074518207,0.03396427691914142,0.03372449427843094,0.039841807261109356,0.4612092027822365,0.11630768500795136,US,seed62_train_cal,26,2022-06-01,2022-06-30,0.0022810666601874585,0.021871200302848594,
1869,-0.00021124497970470557,0.026429098704829814,0.026423516869544982,0.03158025983721018,0.5280898876404494,0.09156574162714856,US,seed62_train_cal,27,2022-07-01,2022-08-01,0.0010735869485618554,0.020669678517151627,
1869,-0.014694233297205983,0.023544044472509996,0.023203092813491824,0.028267676604446026,0.4901016586409845,0.0788479683152779,US,seed62_train_cal,28,2022-08-02,2022-08-30,-0.01051650559827677,0.015660448942799124,
1868,-0.06345136481778968,0.02998143364529824,0.028192576207220554,0.032842989076743836,0.38490364025695933,0.20565492251885284,US,seed62_train_cal,29,2022-08-31,2022-09-29,-0.027996248471647167,0.018341796596359927,
1868,0.029301493224079267,0.03202377815032378,0.032990447524935004,0.03573789382353425,0.5936830835117773,0.12397832876301641,US,seed62_train_cal,30,2022-09-30,2022-10-28,-0.017006237547517067,0.019867753150174396,
1068,-0.01365474972975167,0.033325943682575604,0.0328770162537694,0.04231961990008131,0.5514981273408239,0.06677193988230462,US,seed62_train_cal,31,2022-10-31,2022-11-15,-0.04198759872470492,0.025305097282398492,
1869,0.005519527440860261,0.05077030081301928,0.05105208419263363,0.055957389343529944,0.5532370251471375,0.1032849025368759,US,seed71_raw,0,2020-04-01,2020-04-30,0.0006176590143993632,0.033455557329580186,
1869,0.018357029110966594,0.03319180585676804,0.0338125029578805,0.03876533226575703,0.5521669341894061,0.06794798929897551,US,seed71_raw,1,2020-05-01,2020-06-01,0.004492105069220931,0.02759675963316113,
1869,0.018276187431222946,0.03682607046066551,0.03751164022833109,0.045559386804234235,0.5510968432316747,0.04955200154558197,US,seed71_raw,2,2020-06-02,2020-06-30,0.019683909562895896,0.0240229828748852,
1869,0.0028601666442059637,0.025048747309483588,0.025120596401393414,0.029644319554790854,0.5516318887105404,0.0788916500618192,US,seed71_raw,3,2020-07-01,2020-07-30,0.007061931431500468,0.02177127324976027,
1868,0.00688313213204006,0.020647126267067505,0.02079022815451026,0.02496254351499374,0.5299785867237687,0.06342642835061614,US,seed71_raw,4,2020-07-31,2020-08-28,-0.017972425291686633,0.020065127915586345,
1869,-0.005465794376200872,0.028972281247843058,0.028814785555005076,0.033129523717798294,0.4895666131621188,0.07559523638619972,US,seed71_raw,5,2020-08-31,2020-09-29,-0.006927848373382561,0.020196161762578414,
1869,-0.004931708675688373,0.02683998539869208,0.026708268001675608,0.031099794671172278,0.5024077046548957,0.05745351546092087,US,seed71_raw,6,2020-09-30,2020-10-28,0.0019648025839443806,0.01877353831077926,
1867,0.014468341235194582,0.030664734356105332,0.031114915572106844,0.03647695910185576,0.5586502410283878,0.07498448057697632,US,seed71_raw,7,2020-10-29,2020-11-27,0.005886331627133923,0.026640872843563566,
1869,-0.0017991687389373734,0.018698165791875,0.018664585053920747,0.022235312062548473,0.507223113964687,0.04655643793224696,US,seed71_raw,8,2020-11-30,2020-12-29,0.0173838204472212,0.01667829731013626,
1869,-0.00255377547095903,0.026824205901357347,0.026755877397954465,0.03141110205324367,0.49919743178170145,0.05044473928088915,US,seed71_raw,9,2020-12-30,2021-01-29,-0.006554195659493001,0.021566363150486725,
1869,0.01257897827357568,0.024199214664986358,0.024507493898272517,0.029243311646860094,0.5441412520064205,0.05154490361083621,US,seed71_raw,10,2021-02-01,2021-03-02,-0.0046521362482006,0.02063279051799327,
1869,0.0032442104258748605,0.024418064748169856,0.024497539922595023,0.02800379770342261,0.5746388443017657,0.06944238691746253,US,seed71_raw,11,2021-03-03,2021-03-31,0.0008426112094684912,0.021710916934534908,
1869,0.006779737453584733,0.01845397152937949,0.018579938635230067,0.021592893206980084,0.5698234349919743,0.043640105470149654,US,seed71_raw,12,2021-04-01,2021-04-30,0.0033286939268154514,0.015728297858731824,
1869,0.009350660462055016,0.018983232993923592,0.019162414222955705,0.02220559120469261,0.5168539325842697,0.06045508279854655,US,seed71_raw,13,2021-05-03,2021-06-01,0.0012158683274587911,0.014931757777230817,
1869,0.00460385854908596,0.017160108071766447,0.017239476181566717,0.020369659743300874,0.527019796682718,0.05602331065391127,US,seed71_raw,14,2021-06-02,2021-06-30,-0.0057675446255649465,0.01470248851692304,
1869,-0.013401420246445417,0.01947463982505724,0.019217103347182275,0.02387611016165465,0.512573568753344,0.07038653555562911,US,seed71_raw,15,2021-07-01,2021-07-30,-0.006026716494945683,0.01603895239531994,
1869,-0.00088392352451927,0.017146583970315987,0.017131441086530686,0.01983546419069171,0.5296950240770465,0.054709575688893175,US,seed71_raw,16,2021-08-02,2021-08-30,-0.004175352858882153,0.01479056159441825,
1869,-0.004988668010439845,0.019279096706304698,0.01918339710682631,0.02287018618080765,0.4291064740502943,0.05702722398319565,US,seed71_raw,17,2021-08-31,2021-09-29,-0.004724649856254537,0.015198477290687155,
1869,0.0011305990143702926,0.01894249387551099,0.018963934481143956,0.02202411983162165,0.565008025682183,0.07134918913222799,US,seed71_raw,18,2021-09-30,2021-10-28,-0.0003994458364782183,0.015695934486575424,
1869,-0.0240223404934925,0.02235878685314674,0.021834276430308823,0.028272969269892204,0.46709470304975925,0.049835758590273185,US,seed71_raw,19,2021-10-29,2021-11-29,-0.0017912440804410679,0.01831166359188501,
1869,0.020264774573127253,0.022558009845670312,0.023024598136544228,0.026753788837231694,0.5810593900481541,0.08889656860600244,US,seed71_raw,20,2021-11-30,2021-12-29,-0.008364574390240964,0.01792277320055291,
1868,-0.00899193922725483,0.02504315524420235,0.024819975532591337,0.030536651267902917,0.47751605995717344,0.07123354494649589,US,seed71_raw,21,2021-12-30,2022-01-28,-0.010602433100231456,0.022442318830871954,
1868,-0.011118342631579292,0.029069804770551853,0.028750150743871928,0.03477110511885257,0.4470021413276231,0.08032844195741824,US,seed71_raw,22,2022-01-31,2022-03-01,0.011968178992594503,0.02150219051982276,
1869,0.0005962016431654282,0.029516186425462367,0.029533794522285464,0.03504288867115975,0.536115569823435,0.08911262768534985,US,seed71_raw,23,2022-03-02,2022-03-30,-0.0007847272512746528,0.02345193342771381,
1868,-0.020554144204262492,0.029503701895009723,0.028909492027014493,0.03559524239972233,0.43897216274089934,0.07870673266071665,US,seed71_raw,24,2022-03-31,2022-04-29,-0.012611397379912459,0.022160144863300958,
1868,-0.006848292870444528,0.034091652277857064,0.03385977065190673,0.03989622246008366,0.5326552462526767,0.1062511554566885,US,seed71_raw,25,2022-05-02,2022-05-31,-0.0080504627293283,0.023251794668612994,
1869,-0.009886387556819143,0.03405790769902524,0.03372449427843094,0.03991302652284503,0.45425361155698235,0.08225490402824907,US,seed71_raw,26,2022-06-01,2022-06-30,-0.0026316596018061134,0.021978893177583815,
1869,0.00033495536668770587,0.026414666170762765,0.026423516869544982,0.031697562121871685,0.5264847512038523,0.08535163037408801,US,seed71_raw,27,2022-07-01,2022-08-01,0.008715425899768259,0.020511554402764885,
1869,-0.0111023136941657,0.02346070082858205,0.023203092813491824,0.02827791743911803,0.4799357945425361,0.056907713771297226,US,seed71_raw,28,2022-08-02,2022-08-30,-0.013073269001328436,0.015700072306208315,
1868,-0.027746774868042445,0.028974829272192432,0.028192576207220554,0.03194566746533382,0.3988222698072805,0.09975151712804951,US,seed71_raw,29,2022-08-31,2022-09-29,-0.013185424132917012,0.018077537725912408,
1868,0.01850784690590257,0.032379865372786296,0.032990447524935004,0.035937125305645155,0.5851177730192719,0.08723215409228094,US,seed71_raw,30,2022-09-30,2022-10-28,-0.014633151881298767,0.019821393670281393,
1068,-0.018604757785233073,0.03348868517787196,0.0328770162537694,0.0424165542353876,0.5177902621722846,0.0513038874467937,US,seed71_raw,31,2022-10-31,2022-11-15,-0.019915356339210044,0.02476906380034052,
1869,0.006239341876985827,0.05073355278582312,0.05105208419263363,0.05620688783237711,0.5532370251471375,0.08779216854877782,US,seed71_train_cal,0,2020-04-01,2020-04-30,0.0007234016122616982,0.03345201746560633,
1869,0.01894151574587366,0.033172042900696405,0.0338125029578805,0.03878958448767663,0.5521669341894061,0.057755790787279646,US,seed71_train_cal,1,2020-05-01,2020-06-01,0.00022909698813511348,0.0277149357018061,
1869,0.01515417701882904,0.03694318219204433,0.03751164022833109,0.045643919007852675,0.5510968432316747,0.042119202524256855,US,seed71_train_cal,2,2020-06-02,2020-06-30,0.021001573084560077,0.023990693077212202,
1869,0.00894690150737576,0.02489584489958361,0.025120596401393414,0.029560485575348138,0.5516318887105404,0.06705790302517006,US,seed71_train_cal,3,2020-07-01,2020-07-30,0.006505006527294466,0.021783484448678794,
1868,0.010025857731146948,0.020581788284835055,0.02079022815451026,0.02492548727168469,0.5299785867237687,0.05391246615641109,US,seed71_train_cal,4,2020-07-31,2020-08-28,-0.01624473550895722,0.020031073637073855,
1869,-0.0036853731600738904,0.028920978792302775,0.028814785555005076,0.033035081659909336,0.4895666131621188,0.06425594972723295,US,seed71_train_cal,5,2020-08-31,2020-09-29,-0.0016270709151704477,0.020089842964080167,
1869,-0.0037548750410090204,0.02680855421058368,0.026708268001675608,0.03107571210130118,0.5024077046548957,0.048835489716852504,US,seed71_train_cal,6,2020-09-30,2020-10-28,8.864906918526483e-05,0.018808829691261054,
1867,0.014162184196308436,0.03067426040652208,0.031114915572106844,0.03642424715217203,0.5586502410283878,0.06373681011542182,US,seed71_train_cal,7,2020-10-29,2020-11-27,0.005863430075792597,0.0266414865734987,
1869,-0.0038091756914155894,0.0187356817375985,0.018664585053920747,0.02228332636295818,0.507223113964687,0.03957297292216516,US,seed71_train_cal,8,2020-11-30,2020-12-29,0.015028191027003146,0.016718280254281126,
1869,-0.0006113068091013751,0.026772233447991314,0.026755877397954465,0.03130727417301387,0.49919743178170145,0.042878029812560295,US,seed71_train_cal,9,2020-12-30,2021-01-29,-0.004155744876771061,0.021514974103774877,
1869,0.010747567316046869,0.024244097957853226,0.024507493898272517,0.029366257297806442,0.5441412520064205,0.04381316905378059,US,seed71_train_cal,10,2021-02-01,2021-03-02,-0.004662752208530074,0.02063300854060799,
1869,0.004681967008200005,0.02438284324889537,0.024497539922595023,0.02800762017141097,0.5746388443017657,0.059026030851913734,US,seed71_train_cal,11,2021-03-03,2021-03-31,0.002242646918581781,0.02168049524188973,
1869,0.005888995020024379,0.01847052146913484,0.018579938635230067,0.021617866656742993,0.5698234349919743,0.037094090504860844,US,seed71_train_cal,12,2021-04-01,2021-04-30,0.003911004298530529,0.015719108519260772,
1869,0.005867563825565414,0.01904997753445059,0.019162414222955705,0.02227878716075793,0.5168539325842697,0.051386821150342925,US,seed71_train_cal,13,2021-05-03,2021-06-01,0.0008067977066489318,0.014937873356393539,
1869,0.0036642165678503202,0.01717630700732116,0.017239476181566717,0.020377186412224548,0.527019796682718,0.047619814341326526,US,seed71_train_cal,14,2021-06-02,2021-06-30,-0.007881467057785141,0.014733390210312794,
1869,-0.011857565225814604,0.01944497140357271,0.019217103347182275,0.023847376054618508,0.512573568753344,0.05982855823887598,US,seed71_train_cal,15,2021-07-01,2021-07-30,-0.004242452131756336,0.016010506101883946,
1869,0.0003121974373624381,0.017126092694525145,0.017131441086530686,0.019809856865322224,0.5296950240770465,0.04650313939434619,US,seed71_train_cal,16,2021-08-02,2021-08-30,-0.0043010914832590785,0.014792413606483024,
1869,-0.007184710237963632,0.019321224256418648,0.01918339710682631,0.023029654077254238,0.4291064740502943,0.04847314124489099,US,seed71_train_cal,17,2021-08-31,2021-09-29,-0.002019640528749589,0.015157558594364675,
1869,0.004042014835051622,0.018887281976640226,0.018963934481143956,0.021913344226777556,0.565008025682183,0.06064681450573185,US,seed71_train_cal,18,2021-09-30,2021-10-28,-0.0008049184639178364,0.015702296217205,
1869,-0.018053392788559552,0.022228459198959175,0.021834276430308823,0.02812127634533682,0.46709470304975925,0.04236039635911968,US,seed71_train_cal,19,2021-10-29,2021-11-29,0.0011507943399414744,0.01825788630230818,
1869,0.018103490067377548,0.02260777255287394,0.023024598136544228,0.02677787095308304,0.5810593900481541,0.07556208340123402,US,seed71_train_cal,20,2021-11-30,2021-12-29,-0.008039460536516163,0.017916994594270364,
1868,-0.006990956334350207,0.024993490897759325,0.024819975532591337,0.030435007961932565,0.47751605995717344,0.060548516166864484,US,seed71_train_cal,21,2021-12-30,2022-01-28,-0.007000739987798932,0.022362336493097247,
1868,-0.009970140865574573,0.029036793796694837,0.028750150743871928,0.03468859273707494,0.4470021413276231,0.06827917994401624,US,seed71_train_cal,22,2022-01-31,2022-03-01,0.004546244459706639,0.021663711481960488,
1869,0.004619843165057591,0.02939735302352347,0.029533794522285464,0.03487313757650555,0.536115569823435,0.07574573532669848,US,seed71_train_cal,23,2022-03-02,2022-03-30,0.0002060969803767687,0.023428714904002848,
1868,-0.013332639300318139,0.029294931856566103,0.028909492027014493,0.035237594018690276,0.43897216274089934,0.06690072296444109,US,seed71_train_cal,24,2022-03-31,2022-04-29,-0.0086744447121061,0.022073987980547823,
1868,-0.004646475023735608,0.03401709923055023,0.03385977065190673,0.03980961701599881,0.5326552462526767,0.0903134835518761,US,seed71_train_cal,25,2022-05-02,2022-05-31,-0.001640919102144034,0.023103951482335107,
1869,-0.0009864302919802004,0.03375776114116889,0.03372449427843094,0.03965458394377493,0.45425361155698235,0.06991667195439238,US,seed71_train_cal,26,2022-06-01,2022-06-30,0.0007381420003341743,0.021905023069120948,
