model,train_rel_score,val_rel_score,test_rel_score,train_minus_val,val_minus_test,train_minus_test,train_directional_accuracy,val_directional_accuracy,test_directional_accuracy
lstm_seed_132,-0.0054152410961330055,-0.013365527087390028,0.018426356634564156,0.007950285991257022,-0.031791883721954184,-0.02384159773069716,0.4420393926959376,0.4408493427704752,0.45375972342264476
lstm_seed_142,0.0025691205322213584,0.026833776937405962,0.005155223736896253,-0.024264656405184604,0.02167855320050971,-0.0025861032046748944,0.44347558473533033,0.44287158746208294,0.4373379429559205
lstm_seed_152,0.010331294127228219,-0.0007513023543510577,0.00482491132426377,0.011082596481579277,-0.0055762136786148275,0.005506382802964449,0.4518875666803447,0.42669362992922144,0.4693171996542783
lstm_best_by_val,0.0025691205322213584,0.026833776937405962,0.005155223736896253,-0.024264656405184604,0.02167855320050971,-0.0025861032046748944,0.44347558473533033,0.44287158746208294,0.4373379429559205
lstm_top2_by_val,0.006650287116892972,0.03036735952862102,-0.0005592008560257877,-0.023717072411728046,0.030926560384646806,0.00720948797291876,0.4533237587197374,0.448938321536906,0.4580812445980985
lstm_signmag,0.008350948800897817,0.02009540359750872,0.02260527835830506,-0.011744454796610904,-0.002509874760796338,-0.014254329557407242,0.45024620434961016,0.43377148634984836,0.44684528954191877
lstm_signmag_ensemble,0.006231020251140751,0.00872585040892826,0.01850281792070574,-0.0024948301577875087,-0.009776967511777479,-0.012271797669564988,0.45711940910956095,0.4408493427704752,0.47536732929991354
lstm_signmag_seed_42,0.006651900586258863,0.011046780578249149,0.018699604174157503,-0.004394879991990286,-0.0076528235959083535,-0.01204770358789864,0.44111612638489944,0.4368048533872599,0.449438202247191
lstm_signmag_seed_52,-0.0017824526379850436,0.009997865156147534,0.01542813027568346,-0.011780317794132578,-0.005430265119535926,-0.017210582913668504,0.43137053754616334,0.41354903943377147,0.452895419187554
lstm_signmag_seed_62,0.0017056214092080468,0.01779765901026875,0.0005650183544251286,-0.016092037601060705,0.017232640655843623,0.0011406030547829182,0.43691013541239226,0.4448938321536906,0.45980985306828004
lstm_signmag_seed_72,0.0030203102680207428,0.013874447676860302,0.016922702880598495,-0.01085413740883956,-0.0030482552037381927,-0.013902392612577752,0.43485843249897416,0.43073811931243683,0.4693171996542783
lstm_signmag_seed_82,0.0012413160257060962,-0.00952278066618062,0.005296411095819686,0.010764096691886715,-0.014819191762000306,-0.00405509507011359,0.42911366434140336,0.4074823053589484,0.4373379429559205
lstm_signmag_seed_92,-0.00026944936023687305,0.006630842170692097,0.012129975757258493,-0.00690029153092897,-0.005499133586566396,-0.012399425117495366,0.43208863356585964,0.41456016177957533,0.439066551426102
lstm_signmag_seed_102,0.008350948800897817,0.02009540359750872,0.02260527835830506,-0.011744454796610904,-0.002509874760796338,-0.014254329557407242,0.45024620434961016,0.43377148634984836,0.44684528954191877
lstm_signmag_seed_112,0.0008814939856797155,-0.004014870423530326,0.027697973143865795,0.004896364409210041,-0.03171284356739612,-0.02681647915818608,0.4401928600738613,0.4418604651162791,0.47796024200518583
lstm_signmag_seed_122,0.013233329412511985,0.018751911171879132,0.007227522233519079,-0.005518581759367147,0.011524388938360053,0.006005807178992906,0.46583914649158803,0.44287158746208294,0.45635263612791704
lstm_signmag_seed_132,-0.00023886541499851255,-0.0025367548140413643,0.017512738577795672,0.0022978893990428517,-0.020049493391837037,-0.017751603992794185,0.44675830939679934,0.4499494438827098,0.4520311149524633
lstm_signmag_seed_142,0.0015823542315240857,0.011261822766852836,0.01919646294366051,-0.00967946853532875,-0.007934640176807672,-0.017614108712136423,0.45260566270004104,0.43882709807886755,0.4580812445980985
lstm_signmag_seed_152,0.0007067932871920313,0.004894524016387902,0.007348769330594251,-0.004187730729195871,-0.002454245314206349,-0.00664197604340222,0.4461427985227739,0.4327603640040445,0.46845289541918755
lstm_signmag_best_by_val,0.008350948800897817,0.02009540359750872,0.02260527835830506,-0.011744454796610904,-0.002509874760796338,-0.014254329557407242,0.45024620434961016,0.43377148634984836,0.44684528954191877
lstm_signmag_top2_by_val,0.010367448361657039,0.011704524429055452,0.009739011953230237,-0.0013370760673984128,0.001965512475825215,0.0006284364084268024,0.45937628231432087,0.44388270980788674,0.4675885911840968
