n,rel_score,absE_robust,base_robust,absE_median,absE_q90,DA,pred_actual_q90_ratio,model,fold_id,test_start,test_end
1943,0.028062486597424496,0.028880226984620092,0.02971407789736986,0.010983837535604835,0.035792778898030515,0.5193000514668039,0.13196745404348426,ensemble_mean_train_cal_each,17,2021-09-01,2021-10-01
1946,0.017668389040549792,0.025526453857310116,0.025985577143728733,0.009128515695920214,0.032795876322779804,0.5118191161356629,0.11915988822896667,ensemble_mean_train_cal_each,18,2021-10-04,2021-11-01
1944,0.017913035337220662,0.040497263573342934,0.04123592413961888,0.014052804879611358,0.05288891738746315,0.522633744855967,0.10772746366474815,ensemble_mean_train_cal_each,19,2021-11-02,2021-11-30
1948,0.04212155643751336,0.03428004533634521,0.03578746924176812,0.012609921512193978,0.043340247648302466,0.5513347022587269,0.1748637814302056,ensemble_mean_train_cal_each,20,2021-12-01,2021-12-29
1920,0.07895086090892589,0.04563325326889754,0.049544862844049936,0.016159679042175412,0.05894714845344425,0.503125,0.13525544099223505,ensemble_mean_train_cal_each,21,2021-12-30,2022-01-28
1941,-0.00828101085351074,0.0315815971698612,0.03132221754640341,0.012015352956950665,0.039132488425821066,0.487892838742916,0.11933738557213691,ensemble_mean_train_cal_each,22,2022-02-07,2022-03-07
1949,0.019217481508567835,0.029130489658564334,0.029701273329555994,0.010911054210737348,0.03643887089565397,0.495638789122627,0.13788236539537704,ensemble_mean_train_cal_each,23,2022-03-08,2022-04-05
1948,0.058416902153117456,0.05258984764550405,0.0558525824919343,0.02066169900353998,0.06385629728392814,0.5703285420944558,0.21617528805265,ensemble_mean_train_cal_each,24,2022-04-06,2022-05-09
1943,0.06947110414051638,0.04831365728750825,0.0519206415861845,0.018082489259541035,0.06046233605593443,0.5393721049922799,0.24188178718436654,ensemble_mean_train_cal_each,25,2022-05-10,2022-06-07
1948,0.04130943159406253,0.052927727630594744,0.0552083533257246,0.020013933419249952,0.06582758842268958,0.5528747433264887,0.22756512199090745,ensemble_mean_train_cal_each,26,2022-06-08,2022-07-06
1943,-0.012592652129377546,0.03274261374026537,0.032335424982011314,0.01202251180075109,0.04144020387902856,0.4683479155944416,0.14151132696343846,ensemble_mean_train_cal_each,27,2022-07-07,2022-08-04
1949,-0.013584764962223828,0.026350954186636955,0.02599778044968844,0.009902482619509101,0.03289694313425571,0.47614161108260644,0.1269192919604575,ensemble_mean_train_cal_each,28,2022-08-05,2022-09-06
1950,0.1115552148930008,0.042441612621769306,0.04777068123221398,0.014964367495849729,0.05495449025183916,0.5646153846153846,0.21858123286430983,ensemble_mean_train_cal_each,29,2022-09-07,2022-10-05
1945,0.07965260171348232,0.05071265423903242,0.05510164350271225,0.019026390800718218,0.06337252687662841,0.5737789203084833,0.27912298597708946,ensemble_mean_train_cal_each,30,2022-10-06,2022-11-03
710,0.021215953006071264,0.07205197708681227,0.07361376322805882,0.032092590583488345,0.07991877300664783,0.5549295774647888,0.41530568555107006,ensemble_mean_train_cal_each,31,2022-11-04,2022-11-15
1881,0.06413092956802557,0.042322044755565,0.04522218555212021,0.014824849786236882,0.05499438993865624,0.5151515151515151,0.18043316445288932,ensemble_mean_raw_train_cal,0,2020-04-01,2020-05-04
1915,0.01144812728023592,0.032358981110155595,0.0327337209135294,0.012176711927168071,0.04036453836597505,0.49033942558746735,0.18271707546474034,ensemble_mean_raw_train_cal,1,2020-05-05,2020-06-02
1903,0.05115189000579978,0.03508248450234532,0.036973762325942516,0.012311396654695272,0.0455421756953001,0.5712033631108776,0.20194386236291226,ensemble_mean_raw_train_cal,2,2020-06-03,2020-07-01
1902,0.11130394908071173,0.03010509908635868,0.03387558553367853,0.009927784209139645,0.04035462975443807,0.5368033648790747,0.25105414247119706,ensemble_mean_raw_train_cal,3,2020-07-02,2020-07-30
1908,0.009357466890471455,0.02439921944605885,0.024629690963774917,0.009210857904690783,0.03037672308273613,0.5057651991614256,0.18249650634214387,ensemble_mean_raw_train_cal,4,2020-07-31,2020-08-28
1920,-0.0054130259153784,0.021428603742970155,0.021313234651461253,0.007951795123517513,0.026953617238905287,0.4609375,0.14616368775628977,ensemble_mean_raw_train_cal,5,2020-08-31,2020-09-29
1920,-0.008863963598062963,0.02478759260848165,0.024569806735962638,0.00928543254849501,0.03100432011997328,0.4703125,0.15290813610741433,ensemble_mean_raw_train_cal,6,2020-09-30,2020-10-28
1904,-0.022879564348781356,0.02573191572446376,0.025156349409371614,0.00928123074118048,0.03290136996656656,0.46271008403361347,0.16300332421555352,ensemble_mean_raw_train_cal,7,2020-10-29,2020-11-26
1909,0.02560588837745348,0.03091610925039277,0.0317285468801856,0.011349312961101532,0.039133592578582475,0.5170246202200105,0.13039334243510392,ensemble_mean_raw_train_cal,8,2020-11-27,2020-12-25
1913,0.002280377275894252,0.04250751520739868,0.04260466992855072,0.0137650704709813,0.05748488947283476,0.5269210663878725,0.11962885055095426,ensemble_mean_raw_train_cal,9,2020-12-28,2021-01-26
1903,0.09954195865870508,0.04568542786873877,0.050735765323042865,0.01566056814044714,0.06004971945658326,0.5486074619022596,0.28622730313101846,ensemble_mean_raw_train_cal,10,2021-01-27,2021-03-03
1922,-0.024004920217706394,0.026199889089912175,0.025585706252604725,0.009774981182999909,0.03284981581382453,0.5130072840790842,0.17211019261909521,ensemble_mean_raw_train_cal,11,2021-03-04,2021-04-01
1921,0.013483286612544276,0.03072462836280465,0.031144559383392334,0.011777866631746292,0.03789352346211672,0.4752732951587715,0.18153637789421054,ensemble_mean_raw_train_cal,12,2021-04-02,2021-05-05
1915,0.002866159903431531,0.03381944351131097,0.03391665406525135,0.013173253973945975,0.04129237907472998,0.5357702349869452,0.13610625546960978,ensemble_mean_raw_train_cal,13,2021-05-06,2021-06-03
1920,-0.000899449221785309,0.03202037879382262,0.031991603970527666,0.011695593479089439,0.04064957062946636,0.48333333333333334,0.14374161607526598,ensemble_mean_raw_train_cal,14,2021-06-04,2021-07-02
1926,0.05876685263795778,0.03999359899898991,0.04249064018949866,0.014525574864819646,0.05093604826834053,0.5742471443406023,0.20629039252825485,ensemble_mean_raw_train_cal,15,2021-07-05,2021-08-02
1936,0.026691452699165397,0.03224000631598756,0.03312413766980171,0.011276260600425303,0.04192749143112451,0.5222107438016529,0.1508160435400191,ensemble_mean_raw_train_cal,16,2021-08-03,2021-08-31
1943,0.017838352453249384,0.02918402770301327,0.02971407789736986,0.011092849250417203,0.036182356905192135,0.5182707153885744,0.15902703462443754,ensemble_mean_raw_train_cal,17,2021-09-01,2021-10-01
1946,0.0107812216136155,0.02570542087778449,0.025985577143728733,0.009136980574112386,0.03313688060734421,0.512332990750257,0.14284074858264806,ensemble_mean_raw_train_cal,18,2021-10-04,2021-11-01
1944,0.02360270279541199,0.0402626448776573,0.04123592413961888,0.013999795773997903,0.0525256982073188,0.522633744855967,0.1294410855019275,ensemble_mean_raw_train_cal,19,2021-11-02,2021-11-30
1948,0.04362868699799061,0.034226108947768806,0.03578746924176812,0.012509387917816639,0.043433442059904334,0.5518480492813141,0.2117871844351694,ensemble_mean_raw_train_cal,20,2021-12-01,2021-12-29
1920,0.07922821116542234,0.04561951198847966,0.049544862844049936,0.0162894741515629,0.05866007567383353,0.5036458333333333,0.16201296410412266,ensemble_mean_raw_train_cal,21,2021-12-30,2022-01-28
1941,-0.008993632547597885,0.031603918061591685,0.03132221754640341,0.01198128703981638,0.03924526204355061,0.4884080370942813,0.1432240431130326,ensemble_mean_raw_train_cal,22,2022-02-07,2022-03-07
1949,0.015923100498686615,0.029228336969390513,0.029701273329555994,0.011027173139154911,0.036402327660471204,0.4961518727552591,0.165904189788825,ensemble_mean_raw_train_cal,23,2022-03-08,2022-04-05
1948,0.05765410206414601,0.052632452000398185,0.0558525824919343,0.02078194939531386,0.06370100521016865,0.5677618069815195,0.25944938147479313,ensemble_mean_raw_train_cal,24,2022-04-06,2022-05-09
1943,0.06918045688068886,0.048328747879713765,0.0519206415861845,0.017982888035476208,0.060691719688475115,0.5404014410705095,0.2902143053372335,ensemble_mean_raw_train_cal,25,2022-05-10,2022-06-07
1948,0.04084264905797641,0.052953497925773266,0.0552083533257246,0.020219793543219566,0.0654674087651074,0.5503080082135524,0.27380179107589664,ensemble_mean_raw_train_cal,26,2022-06-08,2022-07-06
1943,-0.01914564585330525,0.03295450757723302,0.032335424982011314,0.012159979320131242,0.04158905651420355,0.4678332475553268,0.16984452317387294,ensemble_mean_raw_train_cal,27,2022-07-07,2022-08-04
1949,-0.01920350178024255,0.026497028872836385,0.02599778044968844,0.009986424818634987,0.0330212081084028,0.47614161108260644,0.1525770741011576,ensemble_mean_raw_train_cal,28,2022-08-05,2022-09-06
1950,0.12219129438352616,0.04193351985886693,0.04777068123221398,0.01503432122990489,0.05379839725792408,0.5615384615384615,0.2631878441364945,ensemble_mean_raw_train_cal,29,2022-09-07,2022-10-05
1945,0.08914237843077166,0.050189751945436005,0.05510164350271225,0.018812017049640417,0.06275546979159118,0.574293059125964,0.33295360376141886,ensemble_mean_raw_train_cal,30,2022-10-06,2022-11-03
710,0.018747328467413116,0.07223370182910002,0.07361376322805882,0.03125249934964813,0.08196240495890379,0.5549295774647888,0.5018616446544296,ensemble_mean_raw_train_cal,31,2022-11-04,2022-11-15
1881,0.06653137433338074,0.0422134913969785,0.04522218555212021,0.01476352522149682,0.054899932350963354,0.5167464114832536,0.18661923344900946,ensemble_mean_cal_each_train_cal,0,2020-04-01,2020-05-04
1915,0.012927763201076803,0.03231054712086916,0.0327337209135294,0.012156388256698847,0.04030831772834063,0.49033942558746735,0.1894112712404165,ensemble_mean_cal_each_train_cal,1,2020-05-05,2020-06-02
1903,0.049616690312598966,0.03513924661092459,0.036973762325942516,0.012331044708844274,0.045616403804160634,0.5706778770362585,0.20990431785030442,ensemble_mean_cal_each_train_cal,2,2020-06-03,2020-07-01
1902,0.11300556753912916,0.030047455764724874,0.03387558553367853,0.009862056816928089,0.04037079789559357,0.53732912723449,0.2597972330310043,ensemble_mean_cal_each_train_cal,3,2020-07-02,2020-07-30
1908,0.008879209152994338,0.024410998786333946,0.024629690963774917,0.009192271769279614,0.030437454034108666,0.5052410901467506,0.18948726019521492,ensemble_mean_cal_each_train_cal,4,2020-07-31,2020-08-28
1920,-0.0024252442882510827,0.021364924452063866,0.021313234651461253,0.007929673378384905,0.026870502147357925,0.4609375,0.15209289279078225,ensemble_mean_cal_each_train_cal,5,2020-08-31,2020-09-29
1920,-0.012564978466871546,0.024878525828535204,0.024569806735962638,0.00940043106675148,0.03095618952356745,0.4703125,0.15789261104048946,ensemble_mean_cal_each_train_cal,6,2020-09-30,2020-10-28
1904,-0.024477697159214884,0.02577211891184561,0.025156349409371614,0.009289845242165029,0.03296454733936116,0.4632352941176471,0.16963036508088608,ensemble_mean_cal_each_train_cal,7,2020-10-29,2020-11-26
1909,0.021575573032216022,0.031043985299766066,0.0317285468801856,0.011425081174820662,0.03923780824989081,0.5170246202200105,0.13528533542581317,ensemble_mean_cal_each_train_cal,8,2020-11-27,2020-12-25
1913,0.0020973725023618606,0.042515312065370375,0.04260466992855072,0.013753248378634453,0.05752412737347185,0.5290120230005227,0.1245387013919266,ensemble_mean_cal_each_train_cal,9,2020-12-28,2021-01-26
1903,0.09839614904557747,0.045743561396375296,0.050735765323042865,0.015759837813675404,0.059967447165399784,0.5491329479768786,0.2978512505315446,ensemble_mean_cal_each_train_cal,10,2021-01-27,2021-03-03
1922,-0.0282318777701418,0.026308038784191017,0.025585706252604725,0.009860388236120343,0.03289530109614135,0.5130072840790842,0.17847407633802762,ensemble_mean_cal_each_train_cal,11,2021-03-04,2021-04-01
1921,0.013798023130349057,0.030714826032635756,0.031144559383392334,0.011763620073907077,0.03790241191745736,0.47579385736595525,0.1881508976231196,ensemble_mean_cal_each_train_cal,12,2021-04-02,2021-05-05
1915,0.005515465955730936,0.033729587914422154,0.03391665406525135,0.013100538519211113,0.04125809879042208,0.5357702349869452,0.1411257918899731,ensemble_mean_cal_each_train_cal,13,2021-05-06,2021-06-03
1920,-0.005242672941198512,0.03215932548700949,0.031991603970527666,0.01176797542211716,0.04078270012978465,0.48385416666666664,0.1495966869714313,ensemble_mean_cal_each_train_cal,14,2021-06-04,2021-07-02
1926,0.06035978285759935,0.03992591437418014,0.04249064018949866,0.014479856006801128,0.05089211673475802,0.5742471443406023,0.21380276553123287,ensemble_mean_cal_each_train_cal,15,2021-07-05,2021-08-02
1936,0.02780325938772288,0.03220317867817357,0.03312413766980171,0.011289349087746814,0.041827659180853516,0.5216942148760331,0.155884081930225,ensemble_mean_cal_each_train_cal,16,2021-08-03,2021-08-31
1943,0.02166740705687409,0.029070250876247882,0.02971407789736986,0.011026458814740181,0.0360875841230154,0.5193000514668039,0.16495931626941332,ensemble_mean_cal_each_train_cal,17,2021-09-01,2021-10-01
1946,0.007978900828839008,0.025778240800718777,0.025985577143728733,0.00922268557769712,0.03311111044604331,0.5118191161356629,0.14894986028620835,ensemble_mean_cal_each_train_cal,18,2021-10-04,2021-11-01
1944,0.028973777299448722,0.0400411636568606,0.04123592413961888,0.01391295320354402,0.05225642090663315,0.522633744855967,0.13465933197513305,ensemble_mean_cal_each_train_cal,19,2021-11-02,2021-11-30
1948,0.041510434757886294,0.034301915834657845,0.03578746924176812,0.012550788465887308,0.04350225473754108,0.5513347022587269,0.21857972832647463,ensemble_mean_cal_each_train_cal,20,2021-12-01,2021-12-29
1920,0.0788582425069343,0.04563784203492105,0.049544862844049936,0.01631133316550404,0.05865301773883403,0.503125,0.16906929809730933,ensemble_mean_cal_each_train_cal,21,2021-12-30,2022-01-28
1941,-0.009438532824789458,0.031617853324860334,0.03132221754640341,0.011921672383323312,0.039392361883074045,0.487892838742916,0.14917172596978903,ensemble_mean_cal_each_train_cal,22,2022-02-07,2022-03-07
1949,0.01657240195094145,0.029209051889483816,0.029701273329555994,0.011028595268726349,0.036360913241514935,0.495638789122627,0.1723529536177238,ensemble_mean_cal_each_train_cal,23,2022-03-08,2022-04-05
1948,0.05853942685120239,0.05258300432469696,0.0558525824919343,0.020750276395119727,0.06366545585915447,0.5703285420944558,0.2702191063474723,ensemble_mean_cal_each_train_cal,24,2022-04-06,2022-05-09
1943,0.07254293826531943,0.04815416568890214,0.0519206415861845,0.01790395611897111,0.06050041913986206,0.5393721049922799,0.302352236688459,ensemble_mean_cal_each_train_cal,25,2022-05-10,2022-06-07
1948,0.03865597642005114,0.05307422052137554,0.0552083533257246,0.02035027276724577,0.06544789550825954,0.5528747433264887,0.28445639300607894,ensemble_mean_cal_each_train_cal,26,2022-06-08,2022-07-06
1943,-0.016052868208006554,0.032854501297697424,0.032335424982011314,0.012074266094714403,0.04156047040596604,0.4683479155944416,0.17688916211267766,ensemble_mean_cal_each_train_cal,27,2022-07-07,2022-08-04
1949,-0.017662790331195,0.026456973794847728,0.02599778044968844,0.009969131322577596,0.032975684944540264,0.47614161108260644,0.15864911567117504,ensemble_mean_cal_each_train_cal,28,2022-08-05,2022-09-06
1950,0.12127839700601595,0.0419771295884857,0.04777068123221398,0.015069626737385988,0.05381500570219942,0.5646153846153846,0.2732265418107217,ensemble_mean_cal_each_train_cal,29,2022-09-07,2022-10-05
1945,0.0875148875332572,0.05027942936867476,0.05510164350271225,0.01882487628608942,0.06290910616517068,0.5737789203084833,0.34890373517935735,ensemble_mean_cal_each_train_cal,30,2022-10-06,2022-11-03
710,0.0174135912330472,0.07233188324607909,0.07361376322805882,0.031094067031517625,0.08247563242912292,0.5549295774647888,0.5191321143039129,ensemble_mean_cal_each_train_cal,31,2022-11-04,2022-11-15
1881,0.06653137433338074,0.0422134913969785,0.04522218555212021,0.01476352522149682,0.054899932350963354,0.5167464114832536,0.18661923344900946,ensemble_mean_cal_each_train_cal_clip,0,2020-04-01,2020-05-04
1915,0.012927763201076803,0.03231054712086916,0.0327337209135294,0.012156388256698847,0.04030831772834063,0.49033942558746735,0.1894112712404165,ensemble_mean_cal_each_train_cal_clip,1,2020-05-05,2020-06-02
1903,0.049616690312598966,0.03513924661092459,0.036973762325942516,0.012331044708844274,0.045616403804160634,0.5706778770362585,0.20990431785030442,ensemble_mean_cal_each_train_cal_clip,2,2020-06-03,2020-07-01
1902,0.11268484414589541,0.030058320457465017,0.03387558553367853,0.009872921509668231,0.04037079789559357,0.53732912723449,0.2597972330310043,ensemble_mean_cal_each_train_cal_clip,3,2020-07-02,2020-07-30
1908,0.008879209152994338,0.024410998786333946,0.024629690963774917,0.009192271769279614,0.030437454034108666,0.5052410901467506,0.18948726019521492,ensemble_mean_cal_each_train_cal_clip,4,2020-07-31,2020-08-28
1920,-0.0024252442882510827,0.021364924452063866,0.021313234651461253,0.007929673378384905,0.026870502147357925,0.4609375,0.15209289279078225,ensemble_mean_cal_each_train_cal_clip,5,2020-08-31,2020-09-29
1920,-0.012564978466871546,0.024878525828535204,0.024569806735962638,0.00940043106675148,0.03095618952356745,0.4703125,0.15789261104048946,ensemble_mean_cal_each_train_cal_clip,6,2020-09-30,2020-10-28
1904,-0.024477697159214884,0.02577211891184561,0.025156349409371614,0.009289845242165029,0.03296454733936116,0.4632352941176471,0.16963036508088608,ensemble_mean_cal_each_train_cal_clip,7,2020-10-29,2020-11-26
1909,0.021575573032216022,0.031043985299766066,0.0317285468801856,0.011425081174820662,0.03923780824989081,0.5170246202200105,0.13528533542581317,ensemble_mean_cal_each_train_cal_clip,8,2020-11-27,2020-12-25
1913,0.0020973725023618606,0.042515312065370375,0.04260466992855072,0.013753248378634453,0.05752412737347185,0.5290120230005227,0.1245387013919266,ensemble_mean_cal_each_train_cal_clip,9,2020-12-28,2021-01-26
1903,0.10207402381226027,0.04555696160532534,0.050735765323042865,0.015573238022625446,0.059967447165399784,0.5491329479768786,0.2978512505315446,ensemble_mean_cal_each_train_cal_clip,10,2021-01-27,2021-03-03
1922,-0.0282318777701418,0.026308038784191017,0.025585706252604725,0.009860388236120343,0.03289530109614135,0.5130072840790842,0.17847407633802762,ensemble_mean_cal_each_train_cal_clip,11,2021-03-04,2021-04-01
1921,0.013798023130349057,0.030714826032635756,0.031144559383392334,0.011763620073907077,0.03790241191745736,0.47579385736595525,0.1881508976231196,ensemble_mean_cal_each_train_cal_clip,12,2021-04-02,2021-05-05
1915,0.005515465955730936,0.033729587914422154,0.03391665406525135,0.013100538519211113,0.04125809879042208,0.5357702349869452,0.1411257918899731,ensemble_mean_cal_each_train_cal_clip,13,2021-05-06,2021-06-03
1920,-0.005242672941198512,0.03215932548700949,0.031991603970527666,0.01176797542211716,0.04078270012978465,0.48385416666666664,0.1495966869714313,ensemble_mean_cal_each_train_cal_clip,14,2021-06-04,2021-07-02
1926,0.06035978285759935,0.03992591437418014,0.04249064018949866,0.014479856006801128,0.05089211673475802,0.5742471443406023,0.21380276553123287,ensemble_mean_cal_each_train_cal_clip,15,2021-07-05,2021-08-02
1936,0.02780325938772288,0.03220317867817357,0.03312413766980171,0.011289349087746814,0.041827659180853516,0.5216942148760331,0.155884081930225,ensemble_mean_cal_each_train_cal_clip,16,2021-08-03,2021-08-31
1943,0.02166740705687409,0.029070250876247882,0.02971407789736986,0.011026458814740181,0.0360875841230154,0.5193000514668039,0.16495931626941332,ensemble_mean_cal_each_train_cal_clip,17,2021-09-01,2021-10-01
1946,0.007978900828839008,0.025778240800718777,0.025985577143728733,0.00922268557769712,0.03311111044604331,0.5118191161356629,0.14894986028620835,ensemble_mean_cal_each_train_cal_clip,18,2021-10-04,2021-11-01
1944,0.028973777299448722,0.0400411636568606,0.04123592413961888,0.01391295320354402,0.05225642090663315,0.522633744855967,0.13465933197513305,ensemble_mean_cal_each_train_cal_clip,19,2021-11-02,2021-11-30
1948,0.041510434757886294,0.034301915834657845,0.03578746924176812,0.012550788465887308,0.04350225473754108,0.5513347022587269,0.21857972832647463,ensemble_mean_cal_each_train_cal_clip,20,2021-12-01,2021-12-29
1920,0.07836826176101264,0.04566211806377396,0.049544862844049936,0.016335609194356948,0.05865301773883403,0.503125,0.16906929809730933,ensemble_mean_cal_each_train_cal_clip,21,2021-12-30,2022-01-28
1941,-0.009438532824789458,0.031617853324860334,0.03132221754640341,0.011921672383323312,0.039392361883074045,0.487892838742916,0.14917172596978903,ensemble_mean_cal_each_train_cal_clip,22,2022-02-07,2022-03-07
1949,0.01657240195094145,0.029209051889483816,0.029701273329555994,0.011028595268726349,0.036360913241514935,0.495638789122627,0.1723529536177238,ensemble_mean_cal_each_train_cal_clip,23,2022-03-08,2022-04-05
1948,0.05853942685120239,0.05258300432469696,0.0558525824919343,0.020750276395119727,0.06366545585915447,0.5703285420944558,0.2702191063474723,ensemble_mean_cal_each_train_cal_clip,24,2022-04-06,2022-05-09
1943,0.06695986116031838,0.048444042634218934,0.0519206415861845,0.0181938330642879,0.06050041913986206,0.5393721049922799,0.302352236688459,ensemble_mean_cal_each_train_cal_clip,25,2022-05-10,2022-06-07
1948,0.036920489763428876,0.05317003388190642,0.0552083533257246,0.020446086127776653,0.06544789550825954,0.5528747433264887,0.28445639300607894,ensemble_mean_cal_each_train_cal_clip,26,2022-06-08,2022-07-06
1943,-0.016052868208006554,0.032854501297697424,0.032335424982011314,0.012074266094714403,0.04156047040596604,0.4683479155944416,0.17688916211267766,ensemble_mean_cal_each_train_cal_clip,27,2022-07-07,2022-08-04
1949,-0.017662790331195,0.026456973794847728,0.02599778044968844,0.009969131322577596,0.032975684944540264,0.47614161108260644,0.15864911567117504,ensemble_mean_cal_each_train_cal_clip,28,2022-08-05,2022-09-06
1950,0.12127839700601595,0.0419771295884857,0.04777068123221398,0.015069626737385988,0.05381500570219942,0.5646153846153846,0.2732265418107217,ensemble_mean_cal_each_train_cal_clip,29,2022-09-07,2022-10-05
1945,0.08696654081916122,0.050309644173830756,0.05510164350271225,0.018879492534324527,0.06286030327901246,0.5737789203084833,0.34890373517935735,ensemble_mean_cal_each_train_cal_clip,30,2022-10-06,2022-11-03
710,0.01996947353792755,0.07214373513124883,0.07361376322805882,0.03090591891668737,0.08247563242912292,0.5549295774647888,0.5191321143039129,ensemble_mean_cal_each_train_cal_clip,31,2022-11-04,2022-11-15
